organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
liver,Guilliams,2022,10.1016/j.cell.2021.12.018,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,All cells from human liver dataset,Cell,https://cellxgene.cziscience.com/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,https://cellxgene.cziscience.com/e/e84f2780-51e8-4cfa-8aa0-13bbfef677c7.cxg/,https://datasets.cellxgene.cziscience.com/fe4bc7fc-0035-4ebb-919b-2d9097ec5dd4.h5ad,author_cell_type,X_umap,167598,17,0.7951416892966541,0.7704137903509461,0.13599017207292413,0.8559637912673056,0.8227786452141777,17
