software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cell_type_fine,Alveolar macrophages,1645,0.8094475580464372,0.8791304347826087,0.6145896656534955,34893,139,634,1011,2,"['ENSG00000132170', 'ENSG00000122641']","['ENSG00000132170', 'ENSG00000019169', 'ENSG00000186417', 'ENSG00000087086', 'ENSG00000144681', 'ENSG00000122641', 'ENSG00000173391', 'ENSG00000038945', 'ENSG00000117984', 'ENSG00000175445']",1.0
4.1,cell_type_fine,Monocyte-derived macrophages,2030,0.6928225576758759,0.7796474358974359,0.4793103448275862,34372,275,1057,973,1,['ENSG00000124491'],"['ENSG00000124491', 'ENSG00000177575', 'ENSG00000137491', 'ENSG00000156113', 'ENSG00000145431', 'ENSG00000164733', 'ENSG00000151474', 'ENSG00000248905', 'ENSG00000168214', 'ENSG00000260314']",1.0
4.1,cell_type_fine,Transitioning MDM,305,0.3157398680490104,0.3544973544973545,0.2196721311475409,36250,122,238,67,2,"['ENSG00000069849', 'ENSG00000198223']","['ENSG00000069849', 'ENSG00000151726', 'ENSG00000100644', 'ENSG00000198223', 'ENSG00000155307', 'ENSG00000072274', 'ENSG00000008083', 'ENSG00000018280', 'ENSG00000260314', 'ENSG00000107263']",0.5747530460357666
4.1,cell_type_fine,Dendritic cells,546,0.4324324324324324,0.6808510638297872,0.1758241758241758,36086,45,450,96,2,"['ENSG00000198223', 'ENSG00000048052']","['ENSG00000179583', 'ENSG00000198223', 'ENSG00000223865', 'ENSG00000048052', 'ENSG00000019582', 'ENSG00000081320', 'ENSG00000008083', 'ENSG00000198382', 'ENSG00000184305', 'ENSG00000183023']",0.539831280708313
4.1,cell_type_fine,Monocytes,652,0.4697452229299363,0.7814569536423841,0.1809815950920245,35992,33,534,118,2,"['ENSG00000170873', 'ENSG00000204634']","['ENSG00000137393', 'ENSG00000170873', 'ENSG00000090376', 'ENSG00000254087', 'ENSG00000204634', 'ENSG00000143669', 'ENSG00000166501', 'ENSG00000059377', 'ENSG00000111913', 'ENSG00000130066']",0.5596096515655518
4.1,cell_type_fine,Plasma cells,880,0.7584745762711864,0.8075187969924812,0.6102272727272727,35669,128,343,537,1,['ENSG00000211592'],"['ENSG00000211592', 'ENSG00000182158', 'ENSG00000164938', 'ENSG00000110777', 'ENSG00000156170', 'ENSG00000176533', 'ENSG00000172071', 'ENSG00000109670', 'ENSG00000255733', 'ENSG00000257261']",1.0
4.1,cell_type_fine,Cycling NK/T cells,635,0.2865995352439969,0.4512195121951219,0.1165354330708661,35952,90,561,74,4,"['ENSG00000109685', 'ENSG00000082898', 'ENSG00000171044', 'ENSG00000249859']","['ENSG00000109685', 'ENSG00000082898', 'ENSG00000071054', 'ENSG00000171044', 'ENSG00000249859', 'ENSG00000147905', 'ENSG00000231607', 'ENSG00000185104', 'ENSG00000004534', 'ENSG00000198712']",1.0
4.1,cell_type_fine,B cells,481,0.5230288836846214,0.67,0.2785862785862786,36130,66,347,134,2,"['ENSG00000112182', 'ENSG00000153064']","['ENSG00000136573', 'ENSG00000112182', 'ENSG00000150995', 'ENSG00000145416', 'ENSG00000153064', 'ENSG00000116191', 'ENSG00000147905', 'ENSG00000164330', 'ENSG00000081189', 'ENSG00000138639']",0.7577879428863525
4.1,cell_type_fine,Activated B cells,623,0.5691906005221932,0.6749226006191951,0.3499197431781701,35949,105,405,218,2,"['ENSG00000153064', 'ENSG00000255733']","['ENSG00000287092', 'ENSG00000144645', 'ENSG00000153064', 'ENSG00000255733', 'ENSG00000145416', 'ENSG00000166501', 'ENSG00000116191', 'ENSG00000171791', 'ENSG00000138639', 'ENSG00000058091']",0.4570925533771515
4.1,cell_type_fine,Tregs,216,0.5153508771929824,0.7833333333333333,0.2175925925925926,36448,13,169,47,2,"['ENSG00000227240', 'ENSG00000030419']","['ENSG00000227240', 'ENSG00000030419', 'ENSG00000175779', 'ENSG00000147044', 'ENSG00000198846', 'ENSG00000155657', 'ENSG00000127152', 'ENSG00000112419', 'ENSG00000106415', 'ENSG00000135655']",1.0
4.1,cell_type_fine,CD4+ T cells,2711,0.6740647792330013,0.6848605577689243,0.634083364072298,33175,791,992,1719,1,['ENSG00000172673'],"['ENSG00000172673', 'ENSG00000152495', 'ENSG00000153283', 'ENSG00000135842', 'ENSG00000127152', 'ENSG00000082074', 'ENSG00000185811', 'ENSG00000151883', 'ENSG00000141293', 'ENSG00000109452']",1.0
4.1,cell_type_fine,CD8+ T cells,803,0.3445305770887166,0.3582089552238806,0.298879202988792,35444,430,563,240,2,"['ENSG00000136250', 'ENSG00000158985']","['ENSG00000151883', 'ENSG00000136250', 'ENSG00000150867', 'ENSG00000158985', 'ENSG00000141293', 'ENSG00000114423', 'ENSG00000134954', 'ENSG00000010810', 'ENSG00000154217', 'ENSG00000081237']",0.2805007696151733
4.1,cell_type_fine,NK cells,727,0.5337965887555275,0.7897196261682243,0.2324621733149931,35905,45,558,169,2,"['ENSG00000134539', 'ENSG00000198821']","['ENSG00000134539', 'ENSG00000140563', 'ENSG00000164483', 'ENSG00000198286', 'ENSG00000160305', 'ENSG00000198821', 'ENSG00000134215', 'ENSG00000164674', 'ENSG00000136250', 'ENSG00000151883']",0.7880960702896118
4.1,cell_type_fine,Mast cells,555,0.8810126582278481,0.9802816901408452,0.6270270270270271,36115,7,207,348,2,"['ENSG00000157404', 'ENSG00000185052']","['ENSG00000157404', 'ENSG00000185052', 'ENSG00000163751', 'ENSG00000240521', 'ENSG00000115604', 'ENSG00000138395', 'ENSG00000165646', 'ENSG00000149534', 'ENSG00000122778', 'ENSG00000148848']",1.0
4.1,cell_type_fine,Cycling epithelial,192,0.3911042944785276,0.4434782608695652,0.265625,36421,64,141,51,2,"['ENSG00000142541', 'ENSG00000187514']","['ENSG00000142541', 'ENSG00000167526', 'ENSG00000166710', 'ENSG00000187514', 'ENSG00000070756', 'ENSG00000232931', 'ENSG00000198763', 'ENSG00000198712', 'ENSG00000198938', 'ENSG00000198840']",0.4919919967651367
4.1,cell_type_fine,Tuft-like,41,0.449438202247191,0.6666666666666666,0.1951219512195122,36632,4,33,8,3,"['ENSG00000158710', 'ENSG00000184292', 'ENSG00000106541']","['ENSG00000124107', 'ENSG00000148346', 'ENSG00000158710', 'ENSG00000184292', 'ENSG00000135480', 'ENSG00000106541', 'ENSG00000197956', 'ENSG00000137818', 'ENSG00000138326', 'ENSG00000067225']",1.0
4.1,cell_type_fine,Airway goblet,1015,0.5641272902603665,0.6698473282442748,0.3458128078817734,35489,173,664,351,2,"['ENSG00000214814', 'ENSG00000171889']","['ENSG00000214814', 'ENSG00000171889', 'ENSG00000105388', 'ENSG00000042980', 'ENSG00000181143', 'ENSG00000182732', 'ENSG00000171345', 'ENSG00000215182', 'ENSG00000117983', 'ENSG00000103460']",1.0
