clusterName,NSForest_markers,f_score
Alveolar macrophages,"['PPARG', 'INHBA']",0.8094475580464372
Monocyte-derived macrophages,['F13A1'],0.6928225576758759
Transitioning MDM,"['ATP1B3', 'CSF2RA']",0.3157398680490104
Dendritic cells,"['CSF2RA', 'HDAC9']",0.4324324324324324
Monocytes,"['MTSS1', 'TBC1D8']",0.4697452229299363
Plasma cells,['ENSG00000211592'],0.7584745762711864
Cycling NK/T cells,"['NSD2', 'XPO1', 'XKR6', 'PVT1']",0.2865995352439969
B cells,"['BACH2', 'BANK1']",0.5230288836846214
Activated B cells,"['BANK1', 'IFNG-AS1']",0.5691906005221932
Tregs,"['ENSG00000227240', 'IKZF2']",0.5153508771929824
CD4+ T cells,['THEMIS'],0.6740647792330013
CD8+ T cells,"['AOAH', 'CDC42SE2']",0.3445305770887166
NK cells,"['KLRD1', 'CD247']",0.5337965887555275
Mast cells,"['KIT', 'SLC24A3']",0.8810126582278481
Cycling epithelial,"['RPL13A', 'PTMA']",0.3911042944785276
Tuft-like,"['TAGLN2', 'TACSTD2', 'AGR2']",0.449438202247191
Airway goblet,"['FER1L6', 'MIR31HG']",0.5641272902603665
Airway mucous,['GNGT1'],0.4406130268199233
Airway ciliated,"['DNAH12', 'CFAP299']",0.9293456443195504
Airway basal,"['MIR205HG', 'KRT17']",0.6608478802992519
AT2,['AGBL1'],0.8782776879419132
Airway club,"['ENSG00000285801', 'LINC02889', 'SFTPB']",0.1364628820960698
ECM-high epithelial,"['ANK3', 'COL4A2', 'DLG2', 'RBM47', 'ARGLU1']",0.1874244256348246
AT1,"['ENSG00000257894', 'RTKN2']",0.8606856309263311
Neuronal cells,['RELN'],0.7928505957836847
Arterial endothelial cells,['DKK2'],0.7660521296884933
Pulmonary venous endothelial cells,"['NALF1', 'HDAC9']",0.5138339920948617
Systemic venous endothelial cells,"['ADGRL4', 'ZNF385D']",0.5279503105590062
Endothelial cells (other),"['BTNL9', 'GALNT18', 'VWF', 'ADGRL2']",0.1648773006134969
Inflamed endothelial cells,"['NOTCH4', 'ADGRF5']",0.1818181818181818
Pathological FB,['LUM'],0.625
Endothelial cells (general),"['NOSTRIN', 'BTNL9']",0.5420054200542005
Capillary endothelial cells,"['HPGD', 'FENDRR']",0.5640612409347301
Vascular smooth muscle,"['FMO2', 'CCBE1', 'PLEKHH2', 'SCN7A', 'ENSG00000247809', 'SLIT3']",0.0811992504684572
Mesothelial FB,"['VCAM1', 'MYO16', 'ITIH5']",0.7142857142857143
Pericytes,['ADARB2'],0.6365740740740741
Airway smooth muscle,"['MYH11', 'ENSG00000249669']",0.6323877068557919
Alveolar FB,"['ADGRB3', 'MYH10']",0.6888849177984274
Other FB,['FGF14'],0.3537170263788969
Intermediate pathological FB,"['COL6A3', 'CDH11', 'COL1A2']",0.478606087340097
Adventitial FB,"['CCDC80', 'PID1']",0.6200909466721786
