,Antigen presenting cell (RPS high),B cell (Plasmocyte),Dendritic cell,Endothelial cell (APC),Fibroblast,Macrophage,Mast cell,Monocyte,Smooth muscle cell,Stromal cell,T cell,Ventricle cardiomyocyte
RPL15,0.6617886369878595,0.5486405654387041,0.6156993345780806,0.5533104809847745,0.0,0.5497478409246965,0.0,0.5454545454545454,0.0,0.0,0.0,0.0
APOD,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.9173220937902277,0.0,0.0
S100A10,0.0,0.6700340401042592,0.7020110379565846,0.0,0.7301742867989973,0.0,0.0,0.0,0.0,0.7295907681638544,0.0,0.6363636363636364
PILRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SELENOP,0.0,0.0,0.0,0.0,0.9090909090909091,0.9672510840676047,0.0,0.0,0.0,0.0,0.0,0.0
HES1,0.0,0.0,0.0,0.9281023903326555,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GSN,0.0,0.0,0.0,0.0,0.9213572198694403,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0
MT2A,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9136827425523237,0.0,0.0,0.0
VIM,0.0,0.0,0.0,0.6425318230282177,0.6465545405041088,0.6551042903553356,0.6534621769731696,0.0,0.0,0.6363636363636364,0.0,0.0
EIF3K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IL32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UQCR11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.933587524023923
NDUFB4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TM4SF1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPS9,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.9192377545616843,0.0,0.0,0.0,0.0
SDHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
COX5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.9353701309724287
ENSG00000237550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PELATON,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BIN2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL6,0.0,0.0,0.9495644515210931,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
NDUFB1,0.9105515696785667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
HSP90AA1,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9348735375837847,0.0,0.0,0.0,0.0,0.0
TMEM59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ATP5PO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TNNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FTL,0.6680803353136237,0.5454545454545454,0.6394744298674844,0.0,0.0,0.6392508853565563,0.5789167881011963,0.6571811762723055,0.0,0.0,0.0,0.0
SLC25A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PPIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID2,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.8772439631548795,0.0,0.0,0.0,0.8804508176716891,0.0
TAGAP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FCER1G,0.7395516633987427,0.0,0.6369692954150113,0.0,0.0,0.6363636363636364,0.6503899964419279,0.6728599884293296,0.0,0.0,0.0,0.0
MFAP5,0.0,0.0,0.0,0.0,0.9231801412322305,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0
SNRPE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R15A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
UQCRFS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
COX6A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPS28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BST2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HINT1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8,0.0,0.0,0.9208578629927202,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
GPR183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE1,0.0,0.0,0.0,0.9090909090909091,0.0,0.9259507005864923,0.0,0.0,0.0,0.0,0.0,0.0
TPSAB1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FABP5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAZ1,0.9244283979589288,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
FABP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UBL5,0.9109912623058666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
ACTA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CPA3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CAV1,0.0,0.0,0.0,0.9703816934065386,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0
FAU,0.0,0.6363636363636364,0.6396322738040577,0.0,0.0,0.0,0.7138522863388062,0.6490835276517001,0.0,0.0,0.6596956632354043,0.0
FN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLL1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX5,0.5355252352627841,0.46434379707683215,0.4694477373903448,0.49703029610893945,0.45454545454545453,0.0,0.5315502448515459,0.0,0.0,0.4569144682450728,0.0,0.0
RACK1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL10,0.7254615534435619,0.6363636363636364,0.6373043927279386,0.0,0.0,0.0,0.6778437982905995,0.6491993936625394,0.0,0.0,0.0,0.0
ATP5F1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANAPC16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPS24,0.9087308265946128,0.0,0.0,0.0,0.0,0.8473852981220592,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
RPL14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C1S,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.9126521294767206,0.0,0.0
ATP5ME,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.8198185129599138,0.0,0.0,0.8564922592856667
GZMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HSPB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1orf162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL35,0.8600638021122325,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309186480262063,0.0
RPL27A,0.3981193412433971,0.35793437741019507,0.3860680569301952,0.31589208949695935,0.0,0.34506358341737225,0.38736145062880084,0.33279450915076514,0.0,0.0,0.3628825762055137,0.2727272727272727
CTSB,0.0,0.0,0.8181818181818182,0.0,0.0,0.8654298457232389,0.0,0.8219348300587047,0.0,0.0,0.0,0.0
DBI,0.0,0.0,0.9437694712118669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
HSP90AB1,0.0,0.0,0.9473909898237749,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
PLAC9,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.9158901301297274,0.0,0.0
RPL39,0.651611019264568,0.0,0.6280484903942455,0.0,0.0,0.5914599678733132,0.65060570565137,0.6076519543474371,0.0,0.0,0.5454545454545454,0.0
RPS25,0.28662729263305664,0.1672616655176336,0.2544243769212203,0.19802102717486295,0.0,0.17667853290384467,0.09090909090909091,0.215265154838562,0.17154987833716653,0.18038577925075183,0.2998310164971785,0.10226307132027367
TMSB4X,0.6900293285196478,0.0,0.6691282554106279,0.0,0.0,0.6363636363636364,0.0,0.6557977199554443,0.0,0.0,0.6383990591222589,0.0
CFH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LYZ,0.0,0.0,0.8399349884553389,0.0,0.0,0.8181818181818182,0.0,0.8732516169548035,0.0,0.0,0.0,0.0
COX7B,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548675092783842
LAMTOR5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NDUFB2,0.9198564670302651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
PLAUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ACTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SERPINF1,0.0,0.0,0.0,0.0,0.9155704866756093,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0
GZMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MDH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZFP36,0.0,0.7272727272727273,0.0,0.7726872129873796,0.0,0.7399920767003839,0.7345329794016752,0.0,0.0,0.0,0.0,0.0
FDPS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1E,0.14975935220718384,0.09090909090909091,0.14478395201943137,0.11220022223212502,0.0,0.1516153866594488,0.17857945507222955,0.16796026988462967,0.12971704656427557,0.09799579056826505,0.1736341335556724,0.17316719618710605
GSTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ARF4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS3A,0.27950226718729193,0.0,0.2782520922747525,0.23959450830112805,0.0,0.2335422093218023,0.3108022917400707,0.26403227719393646,0.23520308191126044,0.23249294541098856,0.29917742989280005,0.18181818181818182
SPARCL1,0.0,0.0,0.0,0.918801952492107,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0
RPS23,0.0,0.40919598124243994,0.4648880904371088,0.451546159657565,0.0,0.4018260565671054,0.36363636363636365,0.43373003331097687,0.0,0.0,0.46028601039539685,0.49485512755133887
RPL27,0.6229432929645885,0.5454545454545454,0.0,0.0,0.5633099024946039,0.0,0.6363474184816534,0.5612152814865112,0.0,0.0,0.0,0.6168339848518372
NACA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL6,0.9224494370547208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0
LAMP2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.8465956395322626,0.0,0.0,0.9300111857327548
FBLN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSS,0.8575303608720953,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.8362460678273981,0.0,0.0,0.0,0.0
S100A11,0.8792333115230907,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.8297042684121565,0.0,0.0,0.0,0.0
MYOZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TOMM7,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942567153410478
RPL38,0.0,0.8181818181818182,0.842025485905734,0.0,0.0,0.0,0.8696157390421088,0.0,0.0,0.0,0.0,0.0
DERL1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL23,0.0,0.0,0.9434463327581232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
RPL36AL,0.9362665035507896,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL19,0.30071669816970825,0.18575787544250488,0.2684370821172541,0.18181818181818182,0.0,0.0,0.2651903412558816,0.2343131032857028,0.18453919887542725,0.23017579317092896,0.24026233499700372,0.27531384879892523
LDHA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKBIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCOLCE2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPARC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD2A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN5,0.6365845149213617,0.5539826263080944,0.0,0.0,0.0,0.5454545454545454,0.6211418455297296,0.5991647243499756,0.0,0.0,0.0,0.633264503695748
UBC,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8212643211538141,0.8313479640267112,0.0,0.0,0.0,0.0
SAP18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HLA-DRB5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB10,0.8569939515807412,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8444709506901827,0.0,0.0,0.0,0.0
TPI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HLA-A,0.9258640245957808,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMADHC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPT1,0.5017491470683705,0.0,0.4941412969069047,0.4757456887852062,0.0,0.544950165531852,0.4640585021539168,0.45454545454545453,0.0,0.0,0.0,0.48087740486318414
RPS27,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.8338433991778981,0.0,0.0,0.0,0.8502942540428855,0.0
CCL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CRYAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GPX3,0.0,0.0,0.0,0.0,0.8667093461210077,0.0,0.0,0.0,0.0,0.8713848319920626,0.0,0.8181818181818182
RPL41,0.5305786349556663,0.45454545454545453,0.48051007227464154,0.0,0.0,0.0,0.554175615310669,0.4800276376984336,0.0,0.0,0.4812833612615412,0.48499107360839844
RPS15,0.0,0.6363636363636364,0.6658580194820057,0.0,0.0,0.0,0.7437017126516863,0.6473016413775358,0.0,0.0,0.6788823658769781,0.0
DUSP1,0.6277535070072521,0.5454545454545454,0.6205374815247275,0.5561026280576532,0.0,0.6203371936624701,0.0,0.5930869037454779,0.0,0.0,0.0,0.0
RPL23A,0.0,0.23682895573702725,0.2512604702602733,0.25980026613582263,0.0,0.2150553519075567,0.18181818181818182,0.27755930748852814,0.2834973660382358,0.264738223769448,0.3702091303738681,0.33987743204290216
RPL8,0.7696437727321278,0.0,0.7558124715631659,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.7445489113981073
COX20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PSMB9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPGDS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HSPA5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPYSL2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS1,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.919054546139457,0.0,0.0,0.0,0.0,0.0
RTRAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C7,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.9173594929955222,0.0,0.0
SRP14,0.0,0.0,0.0,0.6038418899882924,0.5861402912573381,0.0,0.5454545454545454,0.0,0.6223923076282848,0.6103410395708951,0.6086023558269847,0.0
OST4,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9252371137792413,0.0,0.0,0.0,0.0,0.0
NKG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CALM2,0.8263721466064453,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.823240339756012,0.0,0.0,0.0
RPS20,0.0,0.0,0.5454545454545454,0.5792075016281821,0.0,0.5490057956088673,0.6157712882215326,0.5696112188425931,0.0,0.0,0.0,0.6207883032885465
SNRPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PRDX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPL18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELOB,0.9549150141802701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
MRPL51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PDIA6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RPL34,0.46628483858975495,0.3178284926847978,0.3555228114128113,0.36581080610101874,0.0,0.3421705040064725,0.48661783608523285,0.33622040531852027,0.0,0.0,0.3639096130024303,0.2727272727272727
SEC61B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MFGE8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UBB,0.7427452694286,0.730791449546814,0.0,0.0,0.0,0.0,0.78140005198392,0.0,0.0,0.0,0.7272727272727273,0.0
RPL35A,0.0,0.19912915338169446,0.22085054354234177,0.24101039496335117,0.0,0.18181818181818182,0.29684812914241443,0.2024523453278975,0.2324193986979398,0.21551172841678967,0.25617454810576007,0.2983272509141402
B2M,0.6444360993125222,0.5612770860845392,0.5454545454545454,0.557463369586251,0.0,0.0,0.0,0.5766351439736106,0.0,0.0,0.6205040487376127,0.0
SSR3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL9,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8389279679818586,0.0,0.0,0.0,0.0,0.8452770655805414
TYROBP,0.6976312398910522,0.0,0.6827924143184315,0.0,0.0,0.6826712489128113,0.6363636363636364,0.6996568658135154,0.0,0.0,0.0,0.0
FKBP11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRELP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS13,0.0,0.6319360028613697,0.6745653802698309,0.0,0.0,0.6309362595731561,0.5531003041700884,0.6607987013730136,0.0,0.0,0.0,0.5454545454545454
S100A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1QB,0.8316629528999329,0.0,0.8181818181818182,0.0,0.0,0.8238965923135931,0.0,0.0,0.0,0.0,0.0,0.0
RPS29,0.4535586021163247,0.2727272727272727,0.27489523454145953,0.27731495011936536,0.0,0.27587749741294165,0.361311674118042,0.2839963273568587,0.0,0.0,0.32228866490450775,0.2964338876984336
BCL2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CDKN1A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFM1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPLP0,0.0,0.9090909090909091,0.9324526407501914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DPA1,0.8399458419192921,0.0,0.8611853339455344,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
MS4A7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CALU,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCN1,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.9229826872999017,0.0,0.0,0.0,0.0
RPL31,0.37000775879079645,0.0,0.37000775879079645,0.3502846631136807,0.0,0.3486945466561751,0.38894290815700183,0.35078873417594214,0.29394684596495196,0.0,0.3920441920107061,0.2727272727272727
GNG11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
