dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
respiratory_system_Szabo_2019,respiratory_system,Szabo,2019,status,X_umap,10.1038/s41467-019-12464-3,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease,Nat Commun,https://cellxgene.cziscience.com/collections/24d42e5e-ce6d-45ff-a66b-a3b3b715deaf,https://cellxgene.cziscience.com/e/01209dce-3575-4bed-b1df-129f57fbc031.cxg/,https://datasets.cellxgene.cziscience.com/b4f8de4e-caf6-403c-a261-4e5298bb4707.h5ad,6,11059,0.13994293884553013,0.10753973412954092,0.3318611852467849,1,1,4,0.5357376192342872,0.485149982886405
