,act_CD4,act_CD8,act_unassigned,rest_CD4,rest_CD8,rest_unassigned
ENSG00000147403,0.010219812393188477,0.0,0.037305164337158206,0.059891152381896975,0.008324241638183594,0.03623046875
ENSG00000185787,0.8,0.8346442580223083,0.0,0.0,0.0,0.0
ENSG00000198918,0.03764709234237671,0.0,0.0540547251701355,0.06651060581207276,0.005528366565704346,0.03884921073913574
ENSG00000265241,0.8,0.8251817703247071,0.0,0.0,0.0,0.0
ENSG00000137193,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000106803,0.8,0.8300060033798218,0.0,0.0,0.0,0.0
ENSG00000159199,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118680,0.21627397537231446,0.3099623680114746,0.27838562726974486,0.2,0.32549299001693727,0.0
ENSG00000164032,0.6019950151443482,0.6125885486602783,0.6,0.0,0.0,0.0
ENSG00000111775,0.5382244348526001,0.5661409854888916,0.4,0.0,0.5021241784095765,0.0
ENSG00000178464,0.8,0.0,0.0,0.8814973711967469,0.0,0.0
ENSG00000158417,0.8296151161193848,0.8,0.0,0.0,0.0,0.0
ENSG00000185201,0.0,0.6,0.0,0.6295628786087036,0.6809500217437744,0.0
ENSG00000182774,0.08202494382858276,0.007750463485717773,0.03785303831100464,0.02651948928833008,0.0,0.0325276255607605
ENSG00000183648,0.8,0.8184614658355713,0.0,0.0,0.0,0.0
ENSG00000230979,0.5533887505531311,0.4,0.0,0.6489165425300598,0.4509702563285828,0.0
ENSG00000080822,0.0,0.8,0.0,0.0,0.8170222997665405,0.0
ENSG00000140988,0.0640836238861084,0.006795263290405274,0.043991148471832275,0.05023205280303955,0.0,0.023359358310699463
ENSG00000204628,0.053086698055267334,0.0,0.05858272314071655,0.0843390941619873,0.0005015015602111816,0.028850698471069337
ENSG00000116649,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182718,0.0,0.8,0.0,0.0,0.8193534851074219,0.0
ENSG00000115268,0.020725977420806885,0.0,0.05107556581497193,0.052546906471252444,0.01040290594100952,0.04291346073150635
ENSG00000169564,0.8,0.8223720073699952,0.0,0.0,0.0,0.0
ENSG00000163466,0.0889025330543518,0.17028590440750122,0.03330250978469849,0.011546766757965088,0.08619669675827027,0.0
ENSG00000142669,0.010640764236450195,0.1851563811302185,0.0,0.10621495246887207,0.274079167842865,0.06980364322662354
ENSG00000171858,0.057833099365234376,0.0,0.020067775249481203,0.054921627044677734,0.0012331008911132812,0.016584396362304688
ENSG00000229117,0.009851861000061034,0.0,0.026744520664215087,0.0408905029296875,0.010730493068695068,0.03231351375579834
ENSG00000132341,0.7442349433898926,0.7246609926223755,0.6,0.0,0.0,0.0
ENSG00000196843,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156482,0.03278331756591797,0.0,0.05858488082885742,0.07442196607589721,0.014680159091949464,0.06338090896606445
ENSG00000099901,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101558,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102879,0.23632822036743165,0.3546177625656128,0.20693570375442505,0.2,0.24717473983764648,0.0
ENSG00000147684,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169714,0.8525464415550232,0.8,0.0,0.0,0.0,0.0
ENSG00000198886,0.008647024631500244,0.10262211561203002,0.0,0.018323957920074463,0.15251609086990356,0.03416550159454346
ENSG00000196531,0.0815688967704773,0.004875302314758301,0.0457291841506958,0.0874894142150879,0.0,0.00825052261352539
ENSG00000164924,0.8,0.8659991264343262,0.0,0.0,0.0,0.0
ENSG00000198851,0.4,0.5163052558898926,0.0,0.427315890789032,0.5684122562408447,0.0
ENSG00000169567,0.07509921789169312,0.037674129009246826,0.0,0.07005133628845214,0.005047261714935303,0.035713803768157956
ENSG00000083845,0.06959867477416992,0.003756105899810791,0.05485931634902954,0.06701135635375977,0.0,0.03840228319168091
