clusterName,gene
Lymph_vessel,ENSG00000103544
Lymph_vessel,ENSG00000138722
Lymph_vessel,ENSG00000145337
Artery,ENSG00000155011
Artery,ENSG00000165507
Vein,ENSG00000213088
Vein,ENSG00000107317
Vein,ENSG00000163815
Bronchial Vessel 2,ENSG00000152661
Bronchial Vessel 2,ENSG00000196843
Bronchial Vessel 2,ENSG00000135218
Bronchial Vessel 1,ENSG00000163762
Bronchial Vessel 1,ENSG00000164056
Bronchial Vessel 1,ENSG00000162618
Blood_vessel,ENSG00000183615
Blood_vessel,ENSG00000267107
Blood_vessel,ENSG00000152583
Blood_vessel,ENSG00000163453
Endothelia_vascular_venous_systemic,ENSG00000204291
Endothelia_vascular_venous_systemic,ENSG00000213088
Endothelia_vascular_venous_pulmonary,ENSG00000130300
Endothelia_vascular_venous_pulmonary,ENSG00000112936
Endothelia_vascular_venous_pulmonary,ENSG00000110799
Endothelia_vascular_arterial_systemic,ENSG00000128567
Endothelia_vascular_arterial_systemic,ENSG00000163520
Endothelia_vascular_arterial_pulmonary,ENSG00000265107
Endothelia_vascular_arterial_pulmonary,ENSG00000146674
Macrophage_Alveolar,ENSG00000206190
Macrophage_Alveolar,ENSG00000119771
Macrophage,ENSG00000112394
Macrophage,ENSG00000128512
cMonocyte,ENSG00000163221
cMonocyte,ENSG00000038427
cMonocyte,ENSG00000008083
ncMonocyte,ENSG00000170873
ncMonocyte,ENSG00000137393
DC_Langerhans,ENSG00000158477
DC_Langerhans,ENSG00000137672
DC_Langerhans,ENSG00000135549
DC_Langerhans,ENSG00000160307
cDC2,ENSG00000104043
cDC2,ENSG00000138185
cDC2,ENSG00000135549
cDC1,ENSG00000197992
cDC1,ENSG00000105738
DC_Mature,ENSG00000164236
DC_Mature,ENSG00000137266
Mast,ENSG00000172236
Mast,ENSG00000281131
T_Regulatory,ENSG00000134460
Suprabasal,ENSG00000167656
Suprabasal,ENSG00000137975
SMG_Basal,ENSG00000186847
SMG_Basal,ENSG00000125398
SMG_Basal,ENSG00000105281
Basal,ENSG00000171346
Basal,ENSG00000128422
Goblet,ENSG00000197446
Goblet,ENSG00000127324
Differentiating Basal,ENSG00000230937
Differentiating Basal,ENSG00000137975
Differentiating Basal,ENSG00000198643
Proximal Basal,ENSG00000230937
Proximal Basal,ENSG00000112902
Proximal Basal,ENSG00000186081
Proximal Basal,ENSG00000146674
Proliferating Basal,ENSG00000168078
Proliferating Basal,ENSG00000230937
Ionocyte,ENSG00000143001
Ionocyte,ENSG00000176009
Proximal Ciliated,ENSG00000120471
Proximal Ciliated,ENSG00000213123
Proximal Ciliated,ENSG00000073737
Ciliated,ENSG00000164972
Ciliated,ENSG00000179902
VE_Arterial,ENSG00000155011
VE_Arterial,ENSG00000047617
VE_Capillary_B,ENSG00000120549
VE_Capillary_B,ENSG00000047617
VE_Capillary_A,ENSG00000117114
VE_Capillary_A,ENSG00000185532
SMC,ENSG00000236060
SMC,ENSG00000163017
Mesothelial,ENSG00000179914
Mesothelial,ENSG00000184937
ATII,ENSG00000144331
ATII,ENSG00000178568
ATI,ENSG00000179399
ATI,ENSG00000260468
Ionocyte_n_Brush,ENSG00000242110
Ionocyte_n_Brush,ENSG00000001626
Dividing_Basal,ENSG00000119969
Dividing_Basal,ENSG00000188486
Dividing_Basal,ENSG00000151725
Dividing_Basal,ENSG00000089685
Dividing_Basal,ENSG00000164611
Secretory_Goblet,ENSG00000137648
Secretory_Goblet,ENSG00000263639
CD4_naive/CM,ENSG00000168685
CD4_naive/CM,ENSG00000198851
CD4_naive/CM,ENSG00000127528
CD4_EM/Effector,ENSG00000168685
CD4_EM/Effector,ENSG00000118503
CD4_TRM,ENSG00000008517
CD4_TRM,ENSG00000132002
CD4_TRM,ENSG00000132965
CD4_TRM,ENSG00000103187
