clusterName,NSForest_markers,f_score
CD8T,"['ENSG00000205045', 'ENSG00000165929']",0.3063133281371785
Neutrophil,['ENSG00000162747'],0.8504519309778144
B_cell,"['ENSG00000153064', 'ENSG00000156738']",0.8973384030418251
Plasma_cell,"['ENSG00000170476', 'ENSG00000099958']",0.9096612296110416
Mast_cell,"['ENSG00000197253', 'ENSG00000163751']",0.9700520833333334
CD4T,"['ENSG00000167286', 'ENSG00000152495']",0.7088176920895946
NK/NKT,"['ENSG00000137441', 'ENSG00000100453']",0.8626238141012246
Prolif.immune,"['ENSG00000148773', 'ENSG00000066279']",0.8684546615581098
Macrophage,"['ENSG00000167588', 'ENSG00000122641']",0.9353066829417148
DC1,"['ENSG00000166920', 'ENSG00000132514', 'ENSG00000072694']",0.6454751865066494
DC2,"['ENSG00000165457', 'ENSG00000117154']",0.8613804905875642
Mono,"['ENSG00000085265', 'ENSG00000186407']",0.8763241161095061
SM/Pericyte,"['ENSG00000131055', 'ENSG00000198759']",0.8561884669479606
Fibroblast,"['ENSG00000139329', 'ENSG00000077942']",0.9156927266538069
Lymphatic_Cell,"['ENSG00000137077', 'ENSG00000160180']",0.926605504587156
Vein_cell,['ENSG00000213088'],0.8916979842842501
Artery_cell,"['ENSG00000155011', 'ENSG00000164736']",0.7963655799037948
Capillary_Cell,"['ENSG00000165810', 'ENSG00000120549']",0.861263512412407
AT1,"['ENSG00000204305', 'ENSG00000136155']",0.8849557522123894
Cilia,['ENSG00000196090'],0.7101110461718293
Club/Basal,"['ENSG00000167757', 'ENSG00000243955']",0.821256038647343
AT2,"['ENSG00000131400', 'ENSG00000133661']",0.9691106585200272
