,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,dc_migratory,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
PPP1R2,0.638646999374032,0.0,0.0,0.0,0.0,0.6302928235381842,0.6488760691136122,0.5875062346458435,0.0,0.6267023272812366,0.0,0.6319452784955502,0.0,0.6347759775817394,0.0,0.0,0.0,0.5886946450918913,0.5959486030042171,0.6851703617721796,0.0,0.0,0.5491393059492111,0.0,0.0,0.5711500849574804,0.0,0.0,0.0,0.7143234889954329,0.53125,0.5839884337037802,0.5392374452203512
TFRC,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603330068290234,0.0,0.0,0.9519094470888376,0.0,0.0,0.919962527230382,0.0,0.0,0.0,0.0,0.0,0.8579555135220289,0.869497949257493
PCYT1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RNF168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PIGX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PAK2,0.6103969626128674,0.53125,0.0,0.0,0.0,0.562657268717885,0.0,0.6031014900654554,0.0,0.6700967531651258,0.0,0.5515104979276657,0.5685338024049997,0.0,0.0,0.0,0.0,0.5896250121295452,0.5894699152559042,0.5963182728737593,0.0,0.0,0.580226257443428,0.0,0.5870406460016966,0.5890469886362553,0.0,0.0,0.0,0.5529284011572599,0.0,0.5344304479658604,0.5619132276624441
NCBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCBP2AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RUBCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630354568362236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805781710892916,0.0,0.9375,0.0
FYTTD1,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204581920057535,0.9425444938242435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524894617497921,0.0,0.8943976648151875,0.0
RPL35A,0.04272819310426712,0.013567619025707245,0.12465847283601761,0.10453067719936371,0.0503713209182024,0.13127822242677212,0.1965783778578043,0.06319842487573624,0.09273226745426655,0.033522823825478554,0.05606742762029171,0.11981850303709507,0.07195980846881866,0.17743251286447048,0.0695412028580904,0.05832281336188316,0.06098273769021034,0.025693409144878387,0.027234096080064774,0.07588651776313782,0.023220106959342957,0.05972747690975666,0.005316944792866707,0.06310088746249676,0.016238506883382797,0.014032771810889244,0.01585966907441616,0.01001671887934208,0.03002491407096386,0.03384296037256718,0.0,0.013775346800684929,0.061971187591552734
ZNF721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ATP5ME,0.0,0.6640216708183289,0.0,0.0,0.0,0.5727447625249624,0.0,0.586621381342411,0.0,0.6005108673125505,0.0,0.5887485686689615,0.0,0.0,0.0,0.0,0.0,0.5700863786041737,0.5812522172927856,0.5759246051311493,0.0,0.0,0.6939349882304668,0.0,0.6623825673013926,0.6366350054740906,0.0,0.0,0.0,0.6077677793800831,0.5625,0.7437405530363321,0.5834639146924019
GAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SPON2,0.0,0.0,0.0,0.0,0.902264192700386,0.0,0.0,0.0,0.915229294449091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960344195365906,0.9565916080027819,0.875,0.0,0.0,0.0,0.0
CTBP1,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.947340801358223,0.0,0.9287412576377392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334200695157051,0.0
SLBP,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740044698119164,0.0
TACC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LETM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NSD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NELFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NICOL1,0.0,0.65625,0.0,0.0,0.0,0.0,0.0,0.7396363951265812,0.0,0.7506561931222677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763097550719976,0.7241138592362404,0.6613275893032551,0.0,0.0,0.8132048081606627,0.7487978264689445,0.8190897293388844,0.7960793543606997,0.0,0.0,0.0,0.0,0.0,0.6814144812524319,0.671335980296135
HAUS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MXD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003776535391808,0.0,0.9011008068919182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870576374232769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931408079341054,0.8584908097982407,0.84375,0.0
RNF4,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858998116105795,0.0
TNIP2,0.9840824250131845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BP2,0.940212607383728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0,0.9201963823288679,0.9583570268005133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADD1,0.901048107072711,0.7989877816289663,0.0,0.0,0.0,0.0,0.0,0.7645078077912331,0.0,0.7895957250148058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7732846084982157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530518654733896,0.0,0.7618470136076212,0.7568330876529217
MFSD10,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552094098180532,0.9544081762433052
NOP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRPAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234263639897108,0.8311207424849272,0.0,0.0,0.0,0.9281629957258701,0.0,0.0,0.8674059696495533,0.0,0.0,0.0,0.0,0.8583093229681253,0.8893000353127718,0.8125
LYAR,0.0,0.0,0.0,0.0,0.8727319426834583,0.0,0.0,0.0,0.8697466384619474,0.0,0.0,0.0,0.8668675161898136,0.0,0.8650536760687828,0.8731406889855862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.0
STX18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MRFAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9215379953384399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8241185732185841,0.8350135535001755,0.0,0.0,0.0,0.824933897703886,0.0,0.0,0.0,0.0,0.0,0.0,0.8607806246727705,0.0,0.8125,0.8415071796625853
GRPEL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SH3TC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR1,0.6059627253562212,0.7976850587874651,0.0,0.0,0.0,0.6056577768176794,0.0,0.722380418330431,0.0,0.7397861760109663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127629540860653,0.6148657817393541,0.6818770635873079,0.0,0.0,0.614131847396493,0.0,0.6122954655438662,0.6473053488880396,0.0,0.0,0.0,0.623915096744895,0.0,0.6043127048760653,0.59375
CLNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOD1L1,0.7917125225067139,0.6037570219486952,0.798737782984972,0.0,0.0,0.0,0.0,0.658118586987257,0.0,0.6456492710858583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809687908738852,0.7017317358404398,0.6171774119138718,0.0,0.0,0.5941704884171486,0.0,0.0,0.684058977290988,0.0,0.0,0.0,0.7742374818772078,0.59375,0.6501736715435982,0.6964137461036444
FBXL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.9824976548552513,0.0
FGFBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764767959713936,0.0,0.0,0.0,0.0,0.0
QDPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LAP3,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8253676258027554,0.8107277154922485,0.9038937911391258,0.0,0.0,0.8042434919625521,0.0,0.0,0.8158824983984232,0.0,0.0,0.0,0.8182560559362173,0.0,0.7927859779447317,0.7663848735392094
MED28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833323489874601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0
NCAPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DHX15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PI4K2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEL1L3,0.8996882885694504,0.84375,0.8853034693747759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326145146042109,0.8681799024343491,0.8585701771080494,0.0
SMIM20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RBPJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609449882060289,0.0,0.0,0.9128321204334497,0.0,0.0,0.0,0.0,0.0,0.0,0.8480965849012136,0.8667224701493979,0.0,0.0,0.0,0.8482996448874474,0.0,0.0,0.8378309737890959,0.0,0.0,0.0,0.0,0.0,0.8125,0.0
STIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517610128968954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522177223116159,0.0,0.9375,0.0
ARAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TBC1D1,0.0,0.9027000423520803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.8528307303786278,0.0,0.0,0.0,0.0,0.0,0.0,0.8627619724720716,0.0,0.0,0.0,0.8660713844001293,0.0,0.8513847012072802,0.0
KLF3,0.8445512745529413,0.0,0.0,0.0,0.0,0.0,0.8238678444176912,0.0,0.8817090168595314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299412243068218,0.7724200189113617,0.0,0.0,0.0,0.0,0.0,0.0,0.823659984394908,0.0,0.0,0.0,0.8005553781986237,0.0,0.75,0.7613713033497334
TMEM156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RFC1,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807146936655045,0.0
RPL9,0.07052788324654102,0.010632073506712914,0.1445207241922617,0.14148900471627712,0.023518048226833344,0.15783532708883286,0.264737019315362,0.030300522223114967,0.03066340647637844,0.018865445628762245,0.04848913475871086,0.14652420207858086,0.06456075608730316,0.18449481390416622,0.024700673297047615,0.02945871092379093,0.03397982008755207,0.08074548840522766,0.05029475875198841,0.033767739310860634,0.015445243567228317,0.06958873011171818,0.016783535480499268,0.05831696651875973,0.03442795388400555,0.039448082447052,0.019761934876441956,0.010536013171076775,0.04401467740535736,0.16290585696697235,0.0,0.017424041405320168,0.15285978466272354
SMIM14,0.9276564680039883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0,0.9070462640374899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9390681050717831,0.0,0.0,0.0
UBE2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455183785408735,0.8545172177255154,0.8475741185247898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970128074288368,0.0,0.8520303852856159,0.84375
PDS5A,0.9480062201619148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882861398160458,0.8908922392874956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848560936748981,0.875
N4BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499749690294266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790519047528505,0.0,0.0,0.9375
RHOH,0.5817303005605936,0.5242378395050764,0.5446838885545731,0.6192761566489935,0.0,0.5492386762052774,0.5806892737746239,0.5310477912425995,0.0,0.5702653285115957,0.5599376074969769,0.5516105107963085,0.5300627034157515,0.6089624557644129,0.5423438493162394,0.0,0.5720948334783316,0.0,0.0,0.46974036283791065,0.0,0.0,0.0,0.6407378949224949,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.4894803073257208,0.0
RBM47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272073190659285,0.0,0.0,0.0,0.9313455075025558,0.0,0.0,0.9401049204170704,0.0,0.0,0.0,0.0,0.0,0.90625,0.0
LIMCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739878792315722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0
SLC30A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COMMD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TXK,0.0,0.0,0.0,0.0,0.0,0.0,0.8770373817533255,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210912492126226,0.9062459636479616,0.8826623056083918,0.0,0.0,0.0,0.0
SLAIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
OCIAD1,0.0,0.7279269248247147,0.0,0.0,0.0,0.0,0.0,0.7313571218401194,0.0,0.7258742041885853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7547524757683277,0.71875,0.0,0.0,0.7332502212375402,0.0,0.0,0.7216685321182013,0.0,0.0,0.0,0.8273953255265951,0.0,0.7553148549050093,0.7355847992002964
OCIAD2,0.0,0.0,0.0,0.0,0.0,0.8704593051224947,0.0,0.8909946940839291,0.0,0.9015971105545759,0.0,0.8703998140990734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597312141209841,0.0,0.84375,0.0
DANCR,0.0,0.9116632100194693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.8448845595121384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8801695760339499,0.8612804748117924,0.940346859395504,0.0
FIP1L1,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965840894728899,0.0,0.9417554922401905,0.0
KIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM165,0.0,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7957392726093531,0.8160536028444767,0.788379967212677,0.0,0.0,0.8198017440736294,0.0,0.0,0.0,0.0,0.0,0.0,0.8320696111768484,0.0,0.8374863881617785,0.7976306229829788
PPAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PAICS,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699561595916748,0.0
SRP72,0.0,0.8164608031511307,0.0,0.0,0.0,0.0,0.0,0.7317012902349234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246105521917343,0.7688064351677895,0.0,0.0,0.0,0.748856233432889,0.0,0.0,0.7339170016348362,0.0,0.0,0.0,0.8416288215667009,0.71875,0.858195997774601,0.8019310813397169
HOPX,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.8759245201945305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934018462896347,0.0,0.0,0.0,0.0,0.0,0.0,0.8974892534315586,0.8907432574778795,0.0,0.0,0.0,0.0
REST,0.0,0.9048957992345095,0.0,0.0,0.0,0.0,0.0,0.8849024027585983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9363823961466551,0.0,0.875,0.8851380292326212
NOA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POLR2B,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925376400351524,0.0
IGFBP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95180394500494,0.0,0.0,0.0,0.0,0.9577478598803282
CENPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849662110209465,0.0,0.96875,0.0
STAP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
