clusterName,NSForest_markers,f_score
nk_cd56br,"['KLRC1', 'GZMK']",0.5779959042440506
ilc1,['GZMA'],0.1724137931034483
nk_ilc_precursor,"['XCL1', 'XCL2', 'GNLY', 'KLRD1']",0.3073336159389572
nk_cd56dim,"['FGFBP2', 'GNLY', 'PRF1']",0.8549695740365112
cd8_mait,"['SLC4A10', 'NCR3']",0.4975952645209027
cd8_trm,"['CD8A', 'CD96', 'CCL5', 'CD2']",0.356457242582897
cd4_trm,"['RBPJ', 'CD96']",0.3050239234449761
cd3_gd,"['ENSG00000211751', 'GZMH', 'NKG7', 'CTSW']",0.067115947632989
cd8_temra,"['GZMH', 'CD8B', 'CD8A', 'KLRD1']",0.4992435703479576
cd8_tem,"['GZMH', 'CD8B', 'CD8A', 'GZMA']",0.3349964362081254
plasmablast,"['SYNE3-AS1', 'TNFRSF17']",0.8378088077336198
b_gc,"['ENSG00000211666', 'FCRLA']",0.3947368421052631
pdc,"['SHD', 'LRRC26']",0.8834134615384616
progenitor,"['PRSS57', 'BEX3']",0.5598755832037325
macrophage,['GPNMB'],0.9426454647822108
monocyte_nonclassical,"['ZNF703', 'LILRA5']",0.6761848936526546
monocyte_classical,"['S100A12', 'S100A9']",0.891064323170571
dc2,"['PKIB', 'PLD4']",0.6006449879064768
dc1,"['CLEC9A', 'CADM1']",0.8856682769726248
dc_migratory,"['LAMP3', 'LAD1']",0.8246225319396051
b_age,"['CD22', 'FCRL5', 'FCGR2B']",0.6043956043956044
b_memory,"['BANK1', 'TNFRSF13B']",0.7070240295748613
b_naive,"['ENSG00000211898', 'LINC00926']",0.6871689228958211
cd4_temra,"['KLRG1', 'FGFBP2', 'GZMH', 'CD6']",0.2543842744266718
cd4_tem,"['TNFRSF25', 'CTLA4', 'ZNRF1']",0.4483527865195394
cd4_treg,['FOXP3'],0.8897730621868553
cd8_cm,"['SORL1', 'GATA3', 'CD8B', 'TOB1']",0.160183066361556
cd4_cm,"['ICOS', 'CCR7']",0.4413168929297961
cd4_naive,"['TSHZ2', 'PRKCQ-AS1', 'SATB1']",0.4515022860875245
cd8_naive,"['LINC02446', 'LEF1', 'CCR7', 'CD8B']",0.7429857984066505
ilc3,"['TNFRSF18', 'KLRB1', 'AREG']",0.2317073170731707
mast_cell,"['TPSAB1', 'CPA3']",0.9917835826680104
plasma_cell,"['SPAG4', 'ENSG00000211895']",0.5837173579109063
