clusterName,NSForest_markers,f_score
B_CD27neg,"['ENSG00000100721', 'ENSG00000105369']",0.7568149210903874
T_CD4,"['ENSG00000167286', 'ENSG00000227507']",0.6002060793405462
NK_T_CD8_Cytotoxic,"['ENSG00000115523', 'ENSG00000111796']",0.6424581005586593
T_CD8,"['ENSG00000145649', 'ENSG00000275302']",0.647887323943662
Mast_cell,['ENSG00000172236'],0.9333333333333332
Mono_macro,"['ENSG00000170458', 'ENSG00000011600']",0.4654036243822075
Dendritic_Cells,['ENSG00000179639'],0.8205128205128205
Epi_upper,"['ENSG00000185873', 'ENSG00000170423', 'ENSG00000197930']",0.873700342568664
Epi_stratified,['ENSG00000188373'],0.8198821995413875
Epi_dividing,['ENSG00000175063'],0.7618774614886086
Glands_mucous,"['ENSG00000078898', 'ENSG00000117983']",0.9360730593607306
Glands_duct,"['ENSG00000151882', 'ENSG00000118849']",0.8097928436911488
Epi_basal,"['ENSG00000121064', 'ENSG00000171346', 'ENSG00000186847']",0.5602923264311814
Epi_suprabasal,"['ENSG00000115590', 'ENSG00000171346']",0.6478350606007377
Stroma,['ENSG00000166482'],0.8590785907859079
Lymph_vessel,"['ENSG00000137077', 'ENSG00000138722']",0.7728706624605678
Blood_vessel,['ENSG00000213088'],0.8738901677079908
B_CD27pos,"['ENSG00000105369', 'ENSG00000227507']",0.576072821846554
