software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,B_CD27neg,462,0.7568149210903874,0.9055793991416308,0.4567099567099567,87463,22,251,211,2,"['ENSG00000100721', 'ENSG00000105369']","['ENSG00000100721', 'ENSG00000211898', 'ENSG00000211899', 'ENSG00000007312', 'ENSG00000105369', 'ENSG00000211592', 'ENSG00000156738', 'ENSG00000104894', 'ENSG00000112149', 'ENSG00000227507']",0.8065736293792725
4.1,author_cell_type,T_CD4,1350,0.6002060793405462,0.7361769352290679,0.3451851851851852,86430,167,884,466,2,"['ENSG00000167286', 'ENSG00000227507']","['ENSG00000167286', 'ENSG00000277734', 'ENSG00000008517', 'ENSG00000227507', 'ENSG00000102879']",0.3600930571556091
4.1,author_cell_type,NK_T_CD8_Cytotoxic,201,0.6424581005586593,0.8214285714285714,0.3432835820895522,87731,15,132,69,2,"['ENSG00000115523', 'ENSG00000111796']","['ENSG00000115523', 'ENSG00000111796', 'ENSG00000172543', 'ENSG00000158050', 'ENSG00000105374', 'ENSG00000173762', 'ENSG00000271503', 'ENSG00000109321', 'ENSG00000115738', 'ENSG00000011600']",1.0
4.1,author_cell_type,T_CD8,797,0.647887323943662,0.7630331753554502,0.4040150564617314,87050,100,475,322,2,"['ENSG00000145649', 'ENSG00000275302']","['ENSG00000145649', 'ENSG00000275302', 'ENSG00000100453', 'ENSG00000116824', 'ENSG00000211772', 'ENSG00000126264', 'ENSG00000167286', 'ENSG00000008517', 'ENSG00000271503', 'ENSG00000105374']",1.0
4.1,author_cell_type,Mast_cell,112,0.9333333333333332,0.918032786885246,1.0,87825,10,0,112,1,['ENSG00000172236'],"['ENSG00000172236', 'ENSG00000197253', 'ENSG00000163751', 'ENSG00000149534', 'ENSG00000163106', 'ENSG00000100448', 'ENSG00000233968', 'ENSG00000263961', 'ENSG00000115602', 'ENSG00000155307']",1.0
4.1,author_cell_type,Mono_macro,334,0.4654036243822075,0.5136363636363637,0.3383233532934132,87506,107,221,113,2,"['ENSG00000170458', 'ENSG00000011600']","['ENSG00000204472', 'ENSG00000204482', 'ENSG00000110077', 'ENSG00000170458', 'ENSG00000163131', 'ENSG00000011600', 'ENSG00000158869', 'ENSG00000090382', 'ENSG00000100097', 'ENSG00000291237']",0.4259594082832336
4.1,author_cell_type,Dendritic_Cells,337,0.8205128205128205,0.8715953307392996,0.6646884272997032,87577,33,113,224,1,['ENSG00000179639'],"['ENSG00000179639', 'ENSG00000173372', 'ENSG00000159189', 'ENSG00000173369', 'ENSG00000132514', 'ENSG00000160307', 'ENSG00000110077', 'ENSG00000196735', 'ENSG00000204472', 'ENSG00000179344']",1.0
4.1,author_cell_type,Epi_upper,9150,0.873700342568664,0.964025198938992,0.6355191256830601,78580,217,3335,5815,3,"['ENSG00000185873', 'ENSG00000170423', 'ENSG00000197930']","['ENSG00000185873', 'ENSG00000172382', 'ENSG00000167653', 'ENSG00000170423', 'ENSG00000197930', 'ENSG00000131037', 'ENSG00000145879', 'ENSG00000197353', 'ENSG00000136153', 'ENSG00000172005']",1.0
4.1,author_cell_type,Epi_stratified,50469,0.8198821995413875,0.8770340681362725,0.6503596267015396,32876,4602,17646,32823,1,['ENSG00000188373'],"['ENSG00000188373', 'ENSG00000183347', 'ENSG00000143320', 'ENSG00000134755', 'ENSG00000185479', 'ENSG00000167656', 'ENSG00000124466', 'ENSG00000143369', 'ENSG00000169689', 'ENSG00000140519']",1.0
4.1,author_cell_type,Epi_dividing,10870,0.7618774614886086,0.8360229759299781,0.5623735050597977,75878,1199,4757,6113,1,['ENSG00000175063'],"['ENSG00000171848', 'ENSG00000175063', 'ENSG00000148773', 'ENSG00000164104', 'ENSG00000166803', 'ENSG00000089685', 'ENSG00000203760', 'ENSG00000117399', 'ENSG00000137804', 'ENSG00000197061']",1.0
