clusterName,gene
B_CD27neg,ENSG00000100721
B_CD27neg,ENSG00000105369
T_CD4,ENSG00000167286
T_CD4,ENSG00000227507
NK_T_CD8_Cytotoxic,ENSG00000115523
NK_T_CD8_Cytotoxic,ENSG00000111796
T_CD8,ENSG00000145649
T_CD8,ENSG00000275302
Mast_cell,ENSG00000172236
Mono_macro,ENSG00000170458
Mono_macro,ENSG00000011600
Dendritic_Cells,ENSG00000179639
Epi_upper,ENSG00000185873
Epi_upper,ENSG00000170423
Epi_upper,ENSG00000197930
Epi_stratified,ENSG00000188373
Epi_dividing,ENSG00000175063
Glands_mucous,ENSG00000078898
Glands_mucous,ENSG00000117983
Glands_duct,ENSG00000151882
Glands_duct,ENSG00000118849
Epi_basal,ENSG00000121064
Epi_basal,ENSG00000171346
Epi_basal,ENSG00000186847
Epi_suprabasal,ENSG00000115590
Epi_suprabasal,ENSG00000171346
Stroma,ENSG00000166482
Lymph_vessel,ENSG00000137077
Lymph_vessel,ENSG00000138722
Blood_vessel,ENSG00000213088
B_CD27pos,ENSG00000105369
B_CD27pos,ENSG00000227507
