clusterName,gene
Lymphocyte,ENSG00000271503
Mural cell,ENSG00000107796
Mural cell,ENSG00000198467
Fibroblast,ENSG00000011465
Fibroblast,ENSG00000132386
Endothelia,ENSG00000172889
Endothelia,ENSG00000165949
Neutrophil,ENSG00000132965
MP & DC,ENSG00000204472
MP & DC,ENSG00000090382
