clusterName,NSForest_markers,f_score
NK-like,"['CMC1', 'KLRC1']",0.7494918699186992
abT cell,"['CD3D', 'ENSG00000277734']",0.8278226794024002
B cell,"['CD79A', 'MS4A1']",0.7954545454545454
Plasma,"['DERL3', 'TNFRSF17']",0.7159487776484285
gdT cell 2,"['MKI67', 'TOP2A']",0.7864674868189807
Hepatocyte,"['TF', 'APOH']",0.9692956050571944
Cholangiocyte,"['KRT7', 'FXYD2']",0.9406952965235174
Stellate,"['COL3A1', 'MYL9']",0.859375
LSEC 1,"['SPARCL1', 'MGP']",0.8060747663551402
Portal endothelial,"['RSPO3', 'INMT']",0.7866666666666666
Non-inflammatory Macs,"['VCAM1', 'MARCO']",0.848585690515807
Inflammatory Macs,"['ENSG00000257764', 'LYZ']",0.8211192538307794
Erythroid,"['HBA1', 'SLC25A37', 'SLC4A1', 'AHSP']",0.8597285067873304
gdT cell 1,"['GNLY', 'FGFBP2']",0.7763975155279503
