clusterName,NSForest_markers,f_score,onTarget,precision,recall
NK-like,"['ENSG00000187118', 'ENSG00000134545']",0.7494918699186992,1.0,0.8149171270718232,0.5673076923076923
abT cell,"['ENSG00000167286', 'ENSG00000277734']",0.8278226794024002,1.0,0.9110512129380054,0.6062780269058295
B cell,"['ENSG00000105369', 'ENSG00000156738']",0.7954545454545454,1.0,0.984375,0.45
Plasma,"['ENSG00000099958', 'ENSG00000048462']",0.7159487776484285,1.0,0.8482758620689655,0.4408602150537634
gdT cell 2,"['ENSG00000148773', 'ENSG00000131747']",0.7864674868189807,1.0,0.895,0.5295857988165681
Hepatocyte,"['ENSG00000091513', 'ENSG00000091583']",0.9692956050571944,0.9860531091690063,0.9823062843197072,0.9205260148656376
Cholangiocyte,"['ENSG00000135480', 'ENSG00000137731']",0.9406952965235174,1.0,1.0,0.7603305785123967
Stellate,"['ENSG00000168542', 'ENSG00000101335']",0.859375,1.0,1.0,0.55
LSEC 1,"['ENSG00000152583', 'ENSG00000111341']",0.8060747663551402,0.9763522744178772,0.8771186440677966,0.6088235294117647
Portal endothelial,"['ENSG00000146374', 'ENSG00000241644']",0.7866666666666666,1.0,0.921875,0.4957983193277311
Non-inflammatory Macs,"['ENSG00000162692', 'ENSG00000019169']",0.848585690515807,1.0,0.9315068493150684,0.6257668711656442
Inflammatory Macs,"['ENSG00000257764', 'ENSG00000090382']",0.8211192538307794,0.9114246368408204,0.9045871559633027,0.5997566909975669
Erythroid,"['ENSG00000206172', 'ENSG00000147454', 'ENSG00000004939', 'ENSG00000169877']",0.8597285067873304,1.0,0.9047619047619048,0.7169811320754716
gdT cell 1,"['ENSG00000115523', 'ENSG00000137441']",0.7763975155279503,1.0,0.8064516129032258,0.6756756756756757
