software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,CellType,NK-like,520,0.7494918699186992,0.8149171270718232,0.5673076923076923,7857,67,225,295,2,"['CMC1', 'KLRC1']","['ENSG00000187118', 'ENSG00000134545', 'ENSG00000143185', 'ENSG00000143184', 'ENSG00000117281', 'ENSG00000100385', 'ENSG00000074966', 'ENSG00000113088', 'ENSG00000111796', 'ENSG00000173762']",1.0
4.1,CellType,abT cell,1115,0.8278226794024002,0.9110512129380054,0.6062780269058295,7263,66,439,676,2,"['CD3D', 'ENSG00000277734']","['ENSG00000167286', 'ENSG00000277734', 'ENSG00000198851', 'ENSG00000160654', 'ENSG00000116824', 'ENSG00000211772', 'ENSG00000182866', 'ENSG00000008517', 'ENSG00000169442', 'ENSG00000271503']",1.0
4.1,CellType,B cell,140,0.7954545454545454,0.984375,0.45,8303,1,77,63,2,"['CD79A', 'MS4A1']","['ENSG00000105369', 'ENSG00000156738', 'ENSG00000007312', 'ENSG00000227507', 'ENSG00000179344', 'ENSG00000023445', 'ENSG00000196735', 'ENSG00000104894', 'ENSG00000169442', 'ENSG00000211899']",1.0
4.1,CellType,Plasma,279,0.7159487776484285,0.8482758620689655,0.4408602150537634,8143,22,156,123,2,"['DERL3', 'TNFRSF17']","['ENSG00000099958', 'ENSG00000048462', 'ENSG00000211896', 'ENSG00000135916', 'ENSG00000110777', 'ENSG00000211677', 'ENSG00000102096', 'ENSG00000134285', 'ENSG00000132465', 'ENSG00000166562']",1.0
4.1,CellType,gdT cell 2,338,0.7864674868189807,0.895,0.5295857988165681,8085,21,159,179,2,"['MKI67', 'TOP2A']","['ENSG00000148773', 'ENSG00000131747', 'ENSG00000175063', 'ENSG00000171848', 'ENSG00000166803', 'ENSG00000176890', 'ENSG00000089685', 'ENSG00000137804', 'ENSG00000164611', 'ENSG00000203760']",1.0
4.1,CellType,Hepatocyte,3498,0.9692956050571944,0.9823062843197072,0.9205260148656376,4888,58,278,3220,2,"['TF', 'APOH']","['ENSG00000091513', 'ENSG00000130649', 'ENSG00000198650', 'ENSG00000110169', 'ENSG00000151224', 'ENSG00000091583', 'ENSG00000008394', 'ENSG00000138207', 'ENSG00000171560', 'ENSG00000106927']",0.9860531091690063
4.1,CellType,Cholangiocyte,121,0.9406952965235174,1.0,0.7603305785123967,8323,0,29,92,2,"['KRT7', 'FXYD2']","['ENSG00000135480', 'ENSG00000137731', 'ENSG00000118785', 'ENSG00000134873', 'ENSG00000171345', 'ENSG00000184292', 'ENSG00000140835', 'ENSG00000196975', 'ENSG00000141934', 'ENSG00000272398']",1.0
4.1,CellType,Stellate,20,0.859375,1.0,0.55,8424,0,9,11,2,"['COL3A1', 'MYL9']","['ENSG00000107796', 'ENSG00000168542', 'ENSG00000164692', 'ENSG00000108821', 'ENSG00000101335', 'ENSG00000186340', 'ENSG00000198467', 'ENSG00000154096', 'ENSG00000139329', 'ENSG00000129038']",1.0
4.1,CellType,LSEC 1,340,0.8060747663551402,0.8771186440677966,0.6088235294117647,8075,29,133,207,2,"['SPARCL1', 'MGP']","['ENSG00000152583', 'ENSG00000176435', 'ENSG00000174640', 'ENSG00000173267', 'ENSG00000169744', 'ENSG00000111341', 'ENSG00000010278', 'ENSG00000240583', 'ENSG00000148671', 'ENSG00000110799']",0.9763522744178772
4.1,CellType,Portal endothelial,238,0.7866666666666666,0.921875,0.4957983193277311,8196,10,120,118,2,"['RSPO3', 'INMT']","['ENSG00000146374', 'ENSG00000241644', 'ENSG00000213316', 'ENSG00000107317', 'ENSG00000175745', 'ENSG00000101955', 'ENSG00000110799', 'ENSG00000149591', 'ENSG00000122679', 'ENSG00000150687']",1.0
4.1,CellType,Non-inflammatory Macs,326,0.848585690515807,0.9315068493150684,0.6257668711656442,8103,15,122,204,2,"['VCAM1', 'MARCO']","['ENSG00000162692', 'ENSG00000019169', 'ENSG00000073754', 'ENSG00000107562', 'ENSG00000100292', 'ENSG00000162512', 'ENSG00000105609', 'ENSG00000165457', 'ENSG00000167601', 'ENSG00000038945']",1.0
4.1,CellType,Inflammatory Macs,822,0.8211192538307794,0.9045871559633027,0.5997566909975669,7570,52,329,493,2,"['ENSG00000257764', 'LYZ']","['ENSG00000257764', 'ENSG00000163563', 'ENSG00000085265', 'ENSG00000143546', 'ENSG00000038427', 'ENSG00000090382', 'ENSG00000163220', 'ENSG00000172243', 'ENSG00000204482', 'ENSG00000204472']",0.9114246368408204
4.1,CellType,Erythroid,53,0.8597285067873304,0.9047619047619048,0.7169811320754716,8387,4,15,38,4,"['HBA1', 'SLC25A37', 'SLC4A1', 'AHSP']","['ENSG00000206172', 'ENSG00000147454', 'ENSG00000158578', 'ENSG00000188536', 'ENSG00000004939', 'ENSG00000169877', 'ENSG00000145335', 'ENSG00000223609', 'ENSG00000162722', 'ENSG00000133069']",1.0
4.1,CellType,gdT cell 1,333,0.7763975155279503,0.8064516129032258,0.6756756756756757,8057,54,108,225,2,"['GNLY', 'FGFBP2']","['ENSG00000115523', 'ENSG00000137441', 'ENSG00000100453', 'ENSG00000171476', 'ENSG00000159674', 'ENSG00000180644', 'ENSG00000172543', 'ENSG00000198821', 'ENSG00000134539', 'ENSG00000150045']",1.0
