software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,Celltypes,Muscle_smooth_arterial_systemic,645,0.529446757882213,0.6872586872586872,0.275968992248062,192382,81,467,178,3,"['ENSG00000133392', 'ENSG00000163638', 'ENSG00000149591']","['ENSG00000184489', 'ENSG00000076706', 'ENSG00000173918', 'ENSG00000133392', 'ENSG00000163638', 'ENSG00000149591', 'ENSG00000154556', 'ENSG00000124762', 'ENSG00000107796', 'ENSG00000198467']",0.2483604103326797
4.1,Celltypes,Muscle_perivascular_immune_recruiting,679,0.5421293272371,0.7793427230046949,0.2444771723122238,192382,47,513,166,2,"['ENSG00000158859', 'ENSG00000127954']","['ENSG00000003989', 'ENSG00000158859', 'ENSG00000127954', 'ENSG00000205362', 'ENSG00000041982', 'ENSG00000172403', 'ENSG00000115461', 'ENSG00000140285', 'ENSG00000103196', 'ENSG00000187498']",0.6333497762680054
4.1,Celltypes,Muscle_pericyte_systemic,179,0.3634085213032581,0.5272727272727272,0.1620111731843575,192903,26,150,29,2,"['ENSG00000143248', 'ENSG00000139289']","['ENSG00000138031', 'ENSG00000143248', 'ENSG00000139289', 'ENSG00000162407', 'ENSG00000172159', 'ENSG00000127954', 'ENSG00000109472', 'ENSG00000113721', 'ENSG00000074181', 'ENSG00000165959']",0.5889195799827576
4.1,Celltypes,Muscle_pericyte_pulmonary,1359,0.8024691358024691,0.8970760233918129,0.5643855776306107,191661,88,592,767,2,"['ENSG00000131097', 'ENSG00000185633']","['ENSG00000131055', 'ENSG00000050555', 'ENSG00000131097', 'ENSG00000185633', 'ENSG00000171303', 'ENSG00000183807', 'ENSG00000198759', 'ENSG00000152402', 'ENSG00000105894', 'ENSG00000076641']",1.0
4.1,Celltypes,Monocyte_CD14,5932,0.7927901524032825,0.8438057040998217,0.6384018880647336,186475,701,2145,3787,2,"['ENSG00000163221', 'ENSG00000143546']","['ENSG00000163221', 'ENSG00000123689', 'ENSG00000124882', 'ENSG00000085265', 'ENSG00000143546', 'ENSG00000125538', 'ENSG00000038427', 'ENSG00000163220', 'ENSG00000011422', 'ENSG00000105835']",0.7544900178909302
4.1,Celltypes,Monocyte_CD16,3916,0.6015452538631346,0.7521564117308798,0.3340143003064351,188761,431,2608,1308,2,"['ENSG00000131042', 'ENSG00000104972']","['ENSG00000131042', 'ENSG00000104972', 'ENSG00000187116', 'ENSG00000085265', 'ENSG00000101336', 'ENSG00000170873', 'ENSG00000254087', 'ENSG00000204482', 'ENSG00000203747', 'ENSG00000204472']",1.0
4.1,Celltypes,Macro_interstitial,335,0.5780691299165673,0.7698412698412699,0.2895522388059701,192744,29,238,97,2,"['ENSG00000169245', 'ENSG00000154451']","['ENSG00000169245', 'ENSG00000117228', 'ENSG00000154451', 'ENSG00000162654', 'ENSG00000115415', 'ENSG00000162645', 'ENSG00000150337', 'ENSG00000140105', 'ENSG00000102524', 'ENSG00000166920']",1.0
4.1,Celltypes,Macro_CCL,358,0.3035143769968051,0.5671641791044776,0.106145251396648,192721,29,320,38,3,"['ENSG00000276070', 'ENSG00000166920', 'ENSG00000169429']","['ENSG00000276070', 'ENSG00000166920', 'ENSG00000125538', 'ENSG00000169429', 'ENSG00000115919', 'ENSG00000109320', 'ENSG00000277632', 'ENSG00000163734', 'ENSG00000275302', 'ENSG00000086300']",0.7808956503868103
4.1,Celltypes,Macro_intermediate,2598,0.3342149555181534,0.3888111888111888,0.2140107775211701,189636,874,2042,556,4,"['ENSG00000130844', 'ENSG00000124882', 'ENSG00000173391', 'ENSG00000153234']","['ENSG00000130844', 'ENSG00000124882', 'ENSG00000163734', 'ENSG00000173391', 'ENSG00000153234', 'ENSG00000109321', 'ENSG00000197405', 'ENSG00000116741', 'ENSG00000118515', 'ENSG00000260314']",0.3104219138622284
4.1,Celltypes,Macro_AW_CX3CR1,468,0.4591049382716049,0.5748792270531401,0.2542735042735042,192552,88,349,119,3,"['ENSG00000182578', 'ENSG00000125730', 'ENSG00000090104']","['ENSG00000120063', 'ENSG00000182578', 'ENSG00000151474', 'ENSG00000125730', 'ENSG00000090104', 'ENSG00000068305', 'ENSG00000128512', 'ENSG00000159189', 'ENSG00000203747', 'ENSG00000112149']",0.1590943932533264
4.1,Celltypes,B_plasma_IgG,733,0.6338028169014085,0.8209459459459459,0.3315143246930423,192322,53,490,243,1,['ENSG00000211896'],"['ENSG00000211896', 'ENSG00000211897', 'ENSG00000110777', 'ENSG00000170476', 'ENSG00000182158', 'ENSG00000211592', 'ENSG00000109670', 'ENSG00000132465', 'ENSG00000084070', 'ENSG00000100219']",1.0
4.1,Celltypes,B_plasma_IgA,844,0.6487148102815178,0.6996699669966997,0.5023696682464455,192082,182,420,424,1,['ENSG00000211895'],"['ENSG00000137502', 'ENSG00000152256', 'ENSG00000176533', 'ENSG00000143297', 'ENSG00000211895', 'ENSG00000099958', 'ENSG00000110777', 'ENSG00000182158', 'ENSG00000109670', 'ENSG00000106415']",0.7743847370147705
4.1,Celltypes,B_memory,1753,0.6241352805534205,0.6835016835016835,0.4632059326868226,190979,376,941,812,2,"['ENSG00000156738', 'ENSG00000105369']","['ENSG00000227507', 'ENSG00000153064', 'ENSG00000156738', 'ENSG00000105369', 'ENSG00000081189', 'ENSG00000104894', 'ENSG00000112149', 'ENSG00000196735', 'ENSG00000231389', 'ENSG00000204287']",0.418687105178833
4.1,Celltypes,B_naive,638,0.7246798603026775,0.9222222222222224,0.390282131661442,192449,21,389,249,2,"['ENSG00000100721', 'ENSG00000156738']","['ENSG00000100721', 'ENSG00000247982', 'ENSG00000211899', 'ENSG00000162894', 'ENSG00000198771', 'ENSG00000156738', 'ENSG00000112182', 'ENSG00000153064', 'ENSG00000116191', 'ENSG00000105369']",0.7595364451408386
4.1,Celltypes,Erythrocyte,328,0.8677685950413223,0.896797153024911,0.7682926829268293,192751,29,76,252,2,"['ENSG00000244734', 'ENSG00000188536']","['ENSG00000244734', 'ENSG00000188536', 'ENSG00000206172', 'ENSG00000158578', 'ENSG00000162722', 'ENSG00000147454', 'ENSG00000013306', 'ENSG00000124098', 'ENSG00000136732', 'ENSG00000124614']",1.0
4.1,Celltypes,MAIT,1254,0.4340183883180097,0.5253682487725041,0.2559808612440191,191564,290,933,321,2,"['ENSG00000111796', 'ENSG00000168685']","['ENSG00000095794', 'ENSG00000111796', 'ENSG00000010810', 'ENSG00000168685', 'ENSG00000158050', 'ENSG00000151883', 'ENSG00000110848', 'ENSG00000143924', 'ENSG00000100906', 'ENSG00000133639']",0.2482739388942718
4.1,Celltypes,CD4_EM/Effector,6367,0.2972010178117048,0.3032715942530725,0.2751688393277839,182716,4025,4615,1752,2,"['ENSG00000116824', 'ENSG00000168685']","['ENSG00000116824', 'ENSG00000168685', 'ENSG00000151883', 'ENSG00000110848', 'ENSG00000121966', 'ENSG00000096060', 'ENSG00000048740', 'ENSG00000081237', 'ENSG00000152518', 'ENSG00000196154']",0.1385924369096756
