reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
unk,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor.,8947,51176,cell_type,X_umap,Sim,Circulation,2021,10.1161/CIRCULATIONAHA.120.051921,https://cellxgene.cziscience.com/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba,https://cellxgene.cziscience.com/e/99e317c0-1fab-4f73-b511-859e752fd1c3.cxg/,apical region of left ventricle,normal,68e7e5b7-4dc9-4609-832e-7656aa6182ba,e3d5b7f8-3e33-4d7c-804a-c8636c1f6a0a,99e317c0-1fab-4f73-b511-859e752fd1c3,d61a74ab-e1ef-4ced-9131-698bf7d94be2,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/d61a74ab-e1ef-4ced-9131-698bf7d94be2.h5ad,UBERON:0035835,EFO:0009922,CL:0000057 | CL:0000115 | CL:0000192 | CL:0000232 | CL:0000540 | CL:0000738 | CL:0000746 | CL:0011019,PATO:0000461,HsapDv:0000056 | HsapDv:0000057 | HsapDv:0000098 | HsapDv:0000104 | HsapDv:0000108 | HsapDv:0000129 | HsapDv:0000135 | HsapDv:0000136,PATO:0000383 | PATO:0000384,TRUE,9,"""UBERON:0035835: 51","176""","""EFO:0009922: 51","176""","""CL:0000746: 28",632; CL:0000057: 9,heart_plus_pericardium,heart_plus_pericardium_Sim_2021,cell_type,7,8947,0.6392878320555707,0.6524488952245956,0.1724173492061559,5,2,0,0.9444339085909348,0.931380270270594
