dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
respiratory_system_Madissoon_2020,respiratory_system,Madissoon,2020,author_cell_type,X_umap,10.1186/s13059-019-1906-x,scRNA-seq assessment of the human lung spleen and esophagus tissue stability after cold preservation,Lung Parenchyma,Genome Biol,https://cellxgene.cziscience.com/collections/4d74781b-8186-4c9a-b659-ff4dc4601d91,https://cellxgene.cziscience.com/e/2672b679-8048-4f5e-9786-f1b196ccfd08.cxg/,https://datasets.cellxgene.cziscience.com/5f462e5e-0e6e-45ff-84e5-d18fea2ee7d6.h5ad,25,57019,0.509651091765547,0.4406621061830724,0.3294915981394963,14,5,6,0.7717258519735456,0.683504196896838
