reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
unk,Single-cell genomics improves the discovery of risk variants and genes of atrial fibrillation,Single cell RNA-seq of human heart cells,49359,49359,author_cell_type,X_umap,Selewa,Nat Commun,2023,10.1038/s41467-023-40505-5,https://cellxgene.cziscience.com/collections/20eea6c8-9d64-42c9-9b6f-c11b5249e0e9,https://cellxgene.cziscience.com/e/2e9d2f32-4cfb-49b5-b990-cbf4c241214e.cxg/,apex of heart | heart left ventricle | heart right ventricle | interventricular septum,normal,20eea6c8-9d64-42c9-9b6f-c11b5249e0e9,d6dfc6ea-fa1e-4bb3-9a20-1fda55c979ca,2e9d2f32-4cfb-49b5-b990-cbf4c241214e,be79f881-f0aa-482f-bdfc-059e42a8bcce,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/be79f881-f0aa-482f-bdfc-059e42a8bcce.h5ad,UBERON:0002080 | UBERON:0002084 | UBERON:0002094 | UBERON:0002098,EFO:0009922,CL:0000192 | CL:0000542 | CL:0000669 | CL:0000746 | CL:0000763 | CL:0002548 | CL:0010008 | CL:0010022,PATO:0000461,HsapDv:0000141 | HsapDv:0000148 | HsapDv:0000149,PATO:0000384,TRUE,3,"""UBERON:0002094: 13",709; UBERON:0002098: 13,147; UBERON:0002084: 11,880; UBERON:0002080: 10,"623""","""EFO:0009922: 49",heart_plus_pericardium,heart_plus_pericardium_Selewa_2023,author_cell_type,8,49359,0.7236725083574709,0.7021103336010748,0.13124537906475256,7,1,0,0.9290855161516145,0.8907976073003172
