dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
heart_plus_pericardium_Selewa_2023,heart_plus_pericardium,Selewa,2023,author_cell_type,X_umap,10.1038/s41467-023-40505-5,Single-cell genomics improves the discovery of risk variants and genes of atrial fibrillation,Single cell RNA-seq of human heart cells,Nat Commun,https://cellxgene.cziscience.com/collections/20eea6c8-9d64-42c9-9b6f-c11b5249e0e9,https://cellxgene.cziscience.com/e/2e9d2f32-4cfb-49b5-b990-cbf4c241214e.cxg/,https://datasets.cellxgene.cziscience.com/be79f881-f0aa-482f-bdfc-059e42a8bcce.h5ad,8,49359,0.7236725083574709,0.7021103336010748,0.13124537906475256,7,1,0,0.9290855161516145,0.8907976073003172
