,Antigen presenting cell (RPS high),B cell (Plasmocyte),Dendritic cell,Endothelial cell (APC),Fibroblast,Macrophage,Mast cell,Monocyte,Smooth muscle cell,Stromal cell,T cell,Ventricle cardiomyocyte
ENSG00000019582,4.1908045,0.0,5.2359943,3.6660006,0.0,3.8006842,0.0,3.5003972,0.0,0.0,0.0,0.0
ENSG00000168209,0.0,0.0,0.0,0.0,0.0,0.0,1.3288203,0.0,0.0,0.0,0.0,0.0
ENSG00000185787,0.0,0.0,0.0,0.0,1.1445091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173812,3.7802398,2.7891493,0.0,2.4849982,0.0,2.7417293,3.096447,2.6645677,0.0,0.0,0.0,1.4821815
ENSG00000077942,0.0,0.0,0.0,0.0,2.8071418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122862,3.0618289,2.454301,3.1303434,0.0,0.0,2.9696085,3.9330902,3.4889464,0.0,0.0,3.0036018,0.0
ENSG00000174021,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137818,3.731297,3.1035366,2.933516,0.0,0.95017856,3.020092,0.0,3.1282558,0.0,0.0,3.1409276,3.3373208
ENSG00000118680,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172183,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8181286
ENSG00000132475,3.1096535,3.8459158,0.0,0.0,0.0,2.4562483,4.3383303,2.8075337,0.0,0.0,3.0238557,0.0
ENSG00000100097,0.0,2.2724578,0.0,0.0,0.0,2.33153,1.4625659,0.0,2.8607624,0.0,0.0,0.0
ENSG00000123689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095446,0.0,0.0,0.0,0.0
ENSG00000233276,0.0,0.0,2.601533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167779,0.0,0.0,0.0,0.0,3.1827614,0.0,0.0,0.0,0.0,2.6539705,0.0,0.0
ENSG00000167283,0.0,0.0,0.0,0.0,0.0,0.0,3.033424,0.0,0.0,0.0,0.0,3.2205977
ENSG00000172757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.864635,0.0
ENSG00000184009,0.0,0.0,1.9676502,2.5787208,0.0,2.711042,1.2961677,0.0,0.0,2.577036,0.0,0.0
ENSG00000241468,0.0,2.4153492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732705
ENSG00000232112,3.1220112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7468975,2.9978247
ENSG00000125743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000204287,5.0165706,0.0,4.8331866,3.1709895,0.0,3.8006842,0.0,3.63586,0.0,0.0,0.0,0.0
ENSG00000178980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.721088,0.0,0.0,3.4957318
ENSG00000130255,0.0,2.454301,3.0163913,2.9909003,1.2930343,2.4341242,2.7913861,2.6034102,2.7163658,2.6839337,3.041109,0.0
ENSG00000156508,3.1931264,2.4153492,3.023808,2.8607407,0.0,3.0696275,2.984827,2.7728233,0.0,0.0,0.0,0.0
ENSG00000203747,4.263995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177606,0.0,0.0,0.0,0.0,0.0,0.0,1.3288203,0.0,0.0,0.0,0.0,0.0
ENSG00000171858,0.0,0.0,2.4650664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4899993
ENSG00000108107,0.0,0.0,2.478969,0.0,0.0,0.0,1.2961677,0.0,0.0,0.0,0.0,0.0
ENSG00000127184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821991,0.0,0.0,4.1674304
ENSG00000173660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.137999
ENSG00000136810,0.0,0.0,0.0,0.0,2.7431517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6180575,0.0,0.0,0.0
ENSG00000118515,0.0,0.0,0.0,0.0,0.0,0.0,3.1659617,0.0,0.0,0.0,0.0,0.0
ENSG00000125868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.109674,0.0,0.0,0.0
ENSG00000154723,0.0,0.0,0.0,0.0,0.0,0.0,1.2961677,0.0,2.18328,0.0,0.0,3.0341105
ENSG00000165949,0.0,0.0,0.0,3.3813038,0.0,0.0,0.0,0.0,0.0,2.7255855,0.0,1.5184675
ENSG00000105640,3.0618289,2.5510323,2.8079755,0.0,0.0,0.0,3.2391376,2.5354023,0.0,0.0,0.0,0.0
ENSG00000125730,0.0,0.0,0.0,0.0,2.8171573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204257,0.0,0.0,2.0050864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821815
ENSG00000087502,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821815
ENSG00000160789,0.0,0.0,0.0,0.0,0.0,0.0,3.0625024,0.0,0.0,0.0,0.0,0.0
ENSG00000175899,0.0,0.0,0.0,3.1709895,0.0,0.0,0.0,0.0,2.6832976,0.0,0.0,1.515643
ENSG00000122406,3.1220112,0.0,1.9676502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.395526
ENSG00000100316,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144713,0.0,2.2724578,3.1147823,3.023808,2.36827,2.7707157,3.1174605,2.841788,2.7434287,2.8072586,3.1147966,1.5412222
ENSG00000198467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02102,0.0,0.0,0.0
ENSG00000067225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000111341,0.0,0.0,0.0,0.0,3.7497065,0.0,0.0,0.0,0.0,4.091884,0.0,0.0
ENSG00000173372,0.0,0.0,2.6285357,0.0,0.0,3.0676718,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167526,3.0618289,0.0,1.9676502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821815
ENSG00000067560,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197956,3.731297,0.0,0.0,0.0,3.2394269,3.0560234,1.5222613,3.2907166,0.0,3.4269977,0.0,1.6399939
ENSG00000198755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000185201,3.8655386,0.0,0.0,0.0,0.0,0.0,1.623671,0.0,0.0,0.0,0.0,0.0
ENSG00000180879,0.0,3.596243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196154,4.461913,0.0,2.9377377,0.0,2.4844956,0.0,0.0,3.6819324,0.0,2.2221885,0.0,0.0
ENSG00000156411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0878437
ENSG00000187514,3.0618289,0.0,2.4650664,2.6527214,0.0,2.5843675,3.1712122,0.0,0.0,0.0,2.7483075,0.0
ENSG00000143771,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4957318
ENSG00000127922,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9900036,0.0,0.0,0.0
ENSG00000125356,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,2.3623338,0.0,0.0,2.9978247
ENSG00000197756,0.0,0.0,2.478969,0.0,0.0,2.6131697,3.0397854,2.5703506,1.8250488,0.0,2.6045308,0.0
ENSG00000172428,3.1220112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159140,3.1096535,0.0,0.0,0.0,1.9329464,0.0,0.0,0.0,0.0,0.0,0.0,2.9978247
ENSG00000139329,0.0,0.0,0.0,0.0,3.768715,0.0,0.0,0.0,0.0,3.8604057,0.0,0.0
ENSG00000137154,3.8655386,2.7891493,2.478969,2.9678564,0.0,2.2284007,3.1221976,2.7080064,0.0,0.0,3.1765535,1.2170621
ENSG00000135046,0.0,0.0,2.0050864,0.0,2.7482653,0.0,3.235663,2.7079225,0.0,2.6601248,1.2955964,0.0
ENSG00000110077,0.0,0.0,3.001737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197249,3.731297,0.0,0.0,0.0,0.0,0.0,0.0,2.5826845,0.0,0.0,0.0,0.0
ENSG00000140988,0.0,0.0,2.478969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142089,3.9148202,2.4153492,0.0,3.547512,0.0,0.0,2.98009,0.0,2.999922,0.0,0.0,0.0
ENSG00000075624,3.0618289,0.0,3.1819913,0.0,0.0,3.2948744,1.5222613,3.2204247,3.2533014,0.0,3.1942647,0.0
ENSG00000135404,0.0,2.5510323,0.0,0.0,0.0,2.6309242,1.4625659,0.0,0.0,0.0,0.0,0.0
ENSG00000197253,0.0,0.0,0.0,0.0,0.0,0.0,5.5956745,0.0,0.0,0.0,0.0,0.0
ENSG00000123358,0.0,0.0,2.3951726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102265,0.0,0.0,0.0,0.0,1.3522553,0.0,0.0,0.0,0.0,2.6935582,0.0,0.0
ENSG00000196126,3.1096535,0.0,4.4746957,3.1579585,0.0,3.229691,0.0,3.150622,0.0,0.0,0.0,0.0
ENSG00000112306,3.1096535,3.29989,2.889145,2.3034856,0.0,2.4572234,0.0,2.5049024,0.0,0.0,0.0,0.0
ENSG00000198523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0341105
ENSG00000110848,0.0,0.0,0.0,0.0,0.0,0.0,4.2927847,0.0,0.0,0.0,0.0,0.0
ENSG00000135821,0.0,0.0,0.0,0.0,0.0,0.0,2.9216242,0.0,0.0,0.0,0.0,0.0
ENSG00000125995,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204389,0.0,0.0,2.3816903,2.601533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113558,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8927617,0.0,0.0,1.4821815
ENSG00000117228,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182718,0.0,0.0,0.0,0.0,2.868608,2.299441,0.0,2.5137796,0.0,3.0416703,0.0,0.0
ENSG00000245532,0.0,2.454301,0.0,0.0,0.0,0.0,1.2961677,0.0,0.0,0.0,0.0,0.0
ENSG00000068697,0.0,0.0,0.0,0.0,2.9955637,0.0,0.0,0.0,0.0,2.988233,0.0,0.0
ENSG00000211896,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140092,0.0,0.0,0.0,0.0,2.4844956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111348,0.0,0.0,0.0,0.0,0.0,0.0,3.210143,2.668869,0.0,0.0,2.8971992,0.0
ENSG00000172115,0.0,0.0,0.0,0.0,0.0,0.0,1.5222613,0.0,0.0,0.0,0.0,1.2170621
ENSG00000131828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732705
ENSG00000119655,0.0,2.5510323,0.0,0.0,0.0,3.0715876,0.0,2.0684566,0.0,0.0,0.0,0.0
ENSG00000156467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7864382
ENSG00000142871,0.0,0.0,0.0,0.0,2.4667645,0.0,0.0,0.0,0.0,2.8378468,0.0,0.0
ENSG00000197728,0.0,2.2724578,2.3816903,0.0,0.0,0.0,1.3288203,0.0,2.373743,2.0724766,2.8971992,2.9978247
ENSG00000149131,0.0,0.0,0.0,0.0,3.625827,0.0,0.0,0.0,0.0,3.4422503,0.0,0.0
ENSG00000165264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5412222
ENSG00000131981,0.0,0.0,0.0,0.0,0.0,0.0,1.4334875,0.0,0.0,0.0,0.0,0.0
ENSG00000131143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2595253
ENSG00000142676,0.0,2.4153492,0.0,2.7595606,0.0,2.2000742,2.9510117,2.6411967,0.0,0.0,2.6801507,2.6992435
ENSG00000119013,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011465,0.0,0.0,0.0,0.0,5.3342705,0.0,0.0,0.0,0.0,5.4812183,0.0,0.0
ENSG00000173915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515643
ENSG00000189043,3.1096535,2.5510323,0.0,0.0,0.0,0.0,1.5222613,0.0,3.2021327,0.0,0.0,3.596602
ENSG00000134825,3.0618289,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0030227,0.0,0.0,0.0
ENSG00000085662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5412222
ENSG00000114854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2205977
ENSG00000105193,3.0618289,0.0,2.478969,2.6527214,0.95017856,2.5554028,0.0,2.6527529,0.0,0.0,2.6413927,0.0
ENSG00000164587,3.792878,3.204398,3.190889,2.945387,0.0,2.8971977,3.3012514,2.9548354,2.413375,0.0,3.0295672,2.9978247
ENSG00000185650,0.0,0.0,0.0,0.0,0.0,2.5178988,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099860,0.0,0.0,2.3816903,2.9981103,0.0,0.0,3.1324677,0.0,2.7519746,0.0,0.0,0.0
ENSG00000167996,4.8190722,0.0,4.118378,0.0,0.0,4.084196,4.515954,4.7857428,0.0,0.0,0.0,3.0341105
ENSG00000163466,3.1931264,0.0,0.0,0.0,0.0,0.0,0.0,2.6478336,0.0,0.0,2.6273966,0.0
ENSG00000065978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1167092
ENSG00000241343,0.0,0.0,0.0,0.0,0.0,0.0,1.4334875,0.0,0.0,0.0,0.0,0.0
ENSG00000204482,4.4123907,0.0,1.9676502,0.0,0.0,0.0,0.0,2.756811,0.0,0.0,0.0,0.0
ENSG00000126267,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2410603
ENSG00000132465,0.0,5.3138347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166598,0.0,0.0,0.0,0.0,2.55407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0878437
ENSG00000204525,3.0618289,0.0,2.2328486,2.8035953,0.0,0.0,0.0,2.6143427,0.0,0.0,2.6858416,0.0
ENSG00000198125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.334155
ENSG00000231500,3.2414207,0.0,3.229691,2.7123542,2.2463462,2.2133865,3.2539072,2.6558104,0.0,0.0,2.9210153,0.0
ENSG00000155659,0.0,0.0,2.175479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122026,3.0618289,0.0,2.6166916,0.0,0.0,0.0,3.2136178,0.0,0.0,0.0,3.1199985,0.0
ENSG00000143546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5212803,0.0,0.0,0.0,0.0
ENSG00000145592,3.1096535,2.454301,2.5719936,2.6826625,0.0,2.0946388,2.762308,0.0,0.0,0.0,0.0,0.0
ENSG00000116251,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000130066,4.263995,2.4153492,2.3825824,0.0,0.0,3.0560234,3.807026,4.311562,0.0,0.0,0.0,0.0
ENSG00000177600,3.0618289,0.0,2.3951726,0.0,0.0,2.729593,1.5999365,2.541925,0.0,0.0,2.8748646,0.0
ENSG00000170476,0.0,3.5783076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134419,0.0,2.4153492,2.6852047,0.0,0.0,0.0,0.0,0.8647841,0.0,0.0,2.6273966,0.0
ENSG00000091986,0.0,0.0,0.0,0.0,2.589202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179344,0.0,0.0,2.889145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002586,0.0,0.0,0.0,0.0,2.127277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821815
ENSG00000142534,0.0,2.454301,2.4650664,2.6084962,0.0,2.357095,0.0,2.6545734,0.0,1.076819,2.886752,0.0
ENSG00000104763,0.0,0.0,0.0,0.0,0.0,0.0,3.229738,0.0,0.0,0.0,0.0,0.0
ENSG00000105254,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198034,0.0,1.9329935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170621
ENSG00000116741,0.0,2.2724578,2.6466115,0.0,0.0,0.0,4.2305775,2.6454978,0.0,0.0,0.0,0.0
ENSG00000291237,0.0,0.0,0.0,0.0,0.0,2.33153,0.0,3.3096046,0.0,0.0,0.0,0.0
ENSG00000105372,4.313615,3.5783076,3.0426197,2.9168253,0.0,2.9368918,1.2961677,3.2044678,0.0,0.0,3.4181843,1.2170621
ENSG00000240583,0.0,0.0,0.0,3.1864293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204472,3.792878,0.0,3.0657198,0.0,0.0,0.0,0.0,3.2032819,0.0,0.0,0.0,0.0
ENSG00000211892,0.0,7.1854997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8935738
ENSG00000204592,3.1096535,2.2724578,0.0,3.2799878,0.0,0.0,0.0,0.0,0.0,0.0,2.9672468,0.0
ENSG00000077984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6896734,0.0
ENSG00000174444,3.0618289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2677622,0.0
ENSG00000142937,0.0,0.0,0.0,0.0,0.95017856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265972,3.1220112,0.0,0.0,3.0483398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204397,3.9148202,0.0,0.0,0.0,0.0,0.0,0.0,1.951411,0.0,0.0,0.0,0.0
ENSG00000197746,3.7802398,2.4153492,2.6166916,0.0,0.9856824,3.1345382,0.0,3.2066941,0.0,0.0,0.0,0.0
ENSG00000164405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0878437
ENSG00000105369,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101439,4.17807,0.0,3.2431931,0.0,3.728753,2.9873166,0.0,2.6628144,0.0,3.5061243,0.0,3.137999
ENSG00000164919,0.0,2.2724578,0.0,0.0,0.0,0.0,0.0,0.0,2.9793158,0.0,0.0,3.5519419
ENSG00000111229,3.2414207,0.0,0.0,0.0,0.0,0.0,0.0,2.4247599,0.0,0.0,0.0,0.0
ENSG00000129991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.832408
ENSG00000110955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0341105
ENSG00000108518,3.1096535,0.0,2.933516,0.0,0.0,1.889313,0.0,2.9201448,0.0,0.0,3.321515,0.0
ENSG00000114391,0.0,0.0,0.0,0.0,0.0,0.0,3.1221976,0.0,0.0,0.0,0.0,0.0
ENSG00000197766,0.0,0.0,0.0,0.0,3.7500062,0.0,0.0,0.0,0.0,3.5991259,0.0,0.0
ENSG00000223865,3.9148202,0.0,3.792878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139644,0.0,1.9329935,0.0,0.0,2.1301916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115875,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000240972,0.0,2.454301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174748,3.1931264,2.2724578,2.8101737,2.317388,0.0,2.2866318,0.0,2.1928167,0.0,0.0,0.0,0.0
ENSG00000189058,0.0,0.0,0.0,0.0,4.2955246,0.0,0.0,0.0,0.0,4.723175,0.0,0.0
ENSG00000197747,0.0,1.9329935,2.4650664,0.0,2.8499675,0.0,0.0,0.0,0.0,2.8438175,0.0,1.2170621
ENSG00000085514,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.165001,0.0,0.0
ENSG00000250722,0.0,0.0,0.0,0.0,1.2579024,3.4918644,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114315,0.0,0.0,0.0,2.9944983,2.36827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100448,0.0,0.0,0.0,0.0,0.0,0.0,3.9029021,0.0,0.0,0.0,0.0,0.0
ENSG00000148180,0.0,0.0,0.0,0.0,3.7037673,0.0,0.0,0.0,0.0,3.20402,0.0,0.0
ENSG00000125148,3.1096535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2750783,0.0,0.0,0.0
