software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cell_type,dendritic cell,814,0.2553542009884679,0.62,0.0761670761670761,485282,38,752,62,2,"['ENSG00000069275', 'ENSG00000164104']","['ENSG00000069275', 'ENSG00000089280', 'ENSG00000164104', 'ENSG00000198830', 'ENSG00000169045', 'ENSG00000124491', 'ENSG00000168214', 'ENSG00000163565', 'ENSG00000123416', 'ENSG00000153310']",0.8306961059570312
4.1,cell_type,mast cell,1543,0.7557748374074905,0.9245541838134432,0.4368114063512637,484536,55,869,674,2,"['ENSG00000163751', 'ENSG00000182667']","['ENSG00000185052', 'ENSG00000163751', 'ENSG00000182667', 'ENSG00000157404', 'ENSG00000240521', 'ENSG00000115604', 'ENSG00000138395', 'ENSG00000163106', 'ENSG00000151422', 'ENSG00000122778']",1.0
4.1,cell_type,B cell,1195,0.2334630350194552,0.5562913907284768,0.0702928870292887,484872,67,1111,84,1,['ENSG00000231389'],"['ENSG00000223865', 'ENSG00000101596', 'ENSG00000051108', 'ENSG00000104894', 'ENSG00000231389', 'ENSG00000204287', 'ENSG00000196126', 'ENSG00000121966', 'ENSG00000162511', 'ENSG00000019582']",0.2271939218044281
4.1,cell_type,mature NK T cell,1463,0.271164952810255,0.2732434350603264,0.2631578947368421,483647,1024,1078,385,2,"['ENSG00000173762', 'ENSG00000134539']","['ENSG00000173762', 'ENSG00000134539', 'ENSG00000198821', 'ENSG00000115523', 'ENSG00000180644', 'ENSG00000172543', 'ENSG00000100453', 'ENSG00000275302', 'ENSG00000105374', 'ENSG00000145649']",0.49219810962677
4.1,cell_type,natural killer cell,3628,0.6989815526518063,0.8584070796460177,0.4010474090407938,482266,240,2173,1455,3,"['ENSG00000137441', 'ENSG00000111796', 'ENSG00000100453']","['ENSG00000150045', 'ENSG00000137441', 'ENSG00000111796', 'ENSG00000159674', 'ENSG00000100453', 'ENSG00000172543', 'ENSG00000180644', 'ENSG00000198821', 'ENSG00000115523', 'ENSG00000134539']",1.0
4.1,cell_type,regular ventricular cardiac myocyte,125289,0.8725618418587392,0.904094614333506,0.7657336238616319,350668,10177,29351,95938,2,"['ENSG00000115641', 'ENSG00000235535']","['ENSG00000115641', 'ENSG00000185274', 'ENSG00000186073', 'ENSG00000092054', 'ENSG00000145934', 'ENSG00000235535', 'ENSG00000170558', 'ENSG00000183230', 'ENSG00000134571', 'ENSG00000203867']",0.8689088821411133
4.1,cell_type,regular atrial cardiac myocyte,23483,0.7620843145529042,0.8961184473789516,0.476813013669463,461353,1298,12286,11197,2,"['ENSG00000106631', 'ENSG00000162989']","['ENSG00000106631', 'ENSG00000162989', 'ENSG00000198336', 'ENSG00000235160', 'ENSG00000144331', 'ENSG00000197616', 'ENSG00000163630', 'ENSG00000154655', 'ENSG00000163618', 'ENSG00000145730']",1.0
4.1,cell_type,neural cell,3961,0.7725298879536804,0.7846447046011434,0.727594041908609,481382,791,1079,2882,1,['ENSG00000179915'],"['ENSG00000179915', 'ENSG00000206579', 'ENSG00000021645', 'ENSG00000046653', 'ENSG00000134121', 'ENSG00000153902', 'ENSG00000198597', 'ENSG00000196376', 'ENSG00000108018', 'ENSG00000135298']",1.0
4.1,cell_type,fibroblast,59341,0.6684263490439976,0.6649271366679795,0.6827994135589222,406375,20418,18823,40518,1,['ENSG00000154262'],"['ENSG00000154262', 'ENSG00000154258', 'ENSG00000163359', 'ENSG00000133083', 'ENSG00000166147', 'ENSG00000122870', 'ENSG00000112936', 'ENSG00000011465', 'ENSG00000189337', 'ENSG00000197766']",1.0
4.1,cell_type,unknown,34621,0.2699693432260512,0.3300976800976801,0.1561768868605759,440540,10973,29214,5407,3,"['ENSG00000011465', 'ENSG00000196569', 'ENSG00000198626']","['ENSG00000011465', 'ENSG00000118194', 'ENSG00000155657', 'ENSG00000196569', 'ENSG00000198626', 'ENSG00000069667', 'ENSG00000075420', 'ENSG00000096060', 'ENSG00000164741', 'ENSG00000148180']",0.1348161548376083
4.1,cell_type,epicardial adipocyte,3799,0.852939060364055,0.939009900990099,0.6241116083179784,482181,154,1428,2371,1,['ENSG00000119927'],"['ENSG00000119927', 'ENSG00000166819', 'ENSG00000181092', 'ENSG00000169710', 'ENSG00000009950', 'ENSG00000135917', 'ENSG00000062282', 'ENSG00000187288', 'ENSG00000167588', 'ENSG00000100344']",1.0
4.1,cell_type,smooth muscle cell,16242,0.6505447781025777,0.9156536375537684,0.3014407092722571,469441,451,11346,4896,2,"['ENSG00000133392', 'ENSG00000107796']","['ENSG00000133392', 'ENSG00000149591', 'ENSG00000107796', 'ENSG00000184489', 'ENSG00000169282', 'ENSG00000115461', 'ENSG00000140836', 'ENSG00000198467', 'ENSG00000125868', 'ENSG00000101335']",1.0
4.1,cell_type,pericyte,77856,0.738681393103647,0.821287673976169,0.5267545211672832,399354,8924,36845,41011,1,['ENSG00000164318'],"['ENSG00000164318', 'ENSG00000069431', 'ENSG00000152402', 'ENSG00000172159', 'ENSG00000128641', 'ENSG00000247809', 'ENSG00000143248', 'ENSG00000113721', 'ENSG00000151491', 'ENSG00000133401']",1.0
4.1,cell_type,endothelial cell of artery,20317,0.5326839790364166,0.6480114801148011,0.3111679873997145,462383,3434,13995,6322,2,"['ENSG00000164683', 'ENSG00000146674']","['ENSG00000164683', 'ENSG00000146674', 'ENSG00000125266', 'ENSG00000165507', 'ENSG00000151366', 'ENSG00000131477', 'ENSG00000085276', 'ENSG00000116016', 'ENSG00000175899', 'ENSG00000065054']",1.0
4.1,cell_type,endothelial cell,13263,0.2955799297847751,0.3326788563013866,0.2044032270225439,467433,5438,10552,2711,3,"['ENSG00000184005', 'ENSG00000164035', 'ENSG00000169744']","['ENSG00000154217', 'ENSG00000184005', 'ENSG00000081041', 'ENSG00000164035', 'ENSG00000106991', 'ENSG00000169744', 'ENSG00000010278', 'ENSG00000261371', 'ENSG00000110799', 'ENSG00000164687']",0.2687884271144867
4.1,cell_type,capillary endothelial cell,57759,0.6632324684415505,0.7281753707285622,0.4888415658165827,417835,10540,29524,28235,2,"['ENSG00000102760', 'ENSG00000184113']","['ENSG00000102760', 'ENSG00000091409', 'ENSG00000167874', 'ENSG00000165810', 'ENSG00000184113', 'ENSG00000185010', 'ENSG00000127920', 'ENSG00000085063', 'ENSG00000065054', 'ENSG00000131981']",0.7335864305496216
