reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
yes,The integrated Human Lung Cell Atlas,An integrated cell atlas of the human lung in health and disease (core),579285,584944,ann_finest_level,X_umap,Sikkema,Nat Med,2023,10.1038/s41591-023-02327-2,https://cellxgene.cziscience.com/collections/6f6d381a-7701-4781-935c-db10d30de293,https://cellxgene.cziscience.com/e/066943a2-fdac-4b29-b348-40cede398e4e.cxg/,lung parenchyma | nose | respiratory airway,normal,6f6d381a-7701-4781-935c-db10d30de293,99df0d1e-e330-4204-92ef-c564b684930a,066943a2-fdac-4b29-b348-40cede398e4e,4cb45d80-499a-48ae-a056-c71ac3552c94,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/4cb45d80-499a-48ae-a056-c71ac3552c94.h5ad,UBERON:0000004 | UBERON:0001005 | UBERON:0008946,EFO:0009899 | EFO:0009900 | EFO:0009901 | EFO:0009922 | EFO:0011025,CL:0000037 | CL:0000057 | CL:0000077 | CL:0000084 | CL:0000097 | CL:0000158 | CL:0000186 | CL:0000192 | CL:0000236 | CL:0000313 | CL:0000319 | CL:0000322 | CL:0000451 | CL:0000499 | CL:0000583 | CL:0000622 | CL:0000623 | CL:0000624 | CL:0000625 | CL:0000784 | CL:0000786 | CL:0000860 | CL:0000861 | CL:0000875 | CL:0000990 | CL:0002062 | CL:0002063 | CL:0002075 | CL:0002138 | CL:0002144 | CL:0002145 | CL:0002399 | CL:0002480 | CL:0002543 | CL:0002632 | CL:0002633 | CL:0005006 | CL:0005012 | CL:0009089 | CL:0019001 | CL:0019003 | CL:0019019 | CL:1000223 | CL:1000312 | CL:1001568 | CL:1001603 | CL:2000093 | CL:4028004 | CL:4028006 | CL:4030023,PATO:0000461,HsapDv:0000104 | HsapDv:0000109 | HsapDv:0000112 | HsapDv:0000115 | HsapDv:0000116 | HsapDv:0000117 | HsapDv:0000118 | HsapDv:0000119 | HsapDv:0000120 | HsapDv:0000121 | HsapDv:0000123 | HsapDv:0000124 | HsapDv:0000125 | HsapDv:0000127 | HsapDv:0000128 | HsapDv:0000129 | HsapDv:0000130 | HsapDv:0000131 | HsapDv:0000132 | HsapDv:0000134 | HsapDv:0000135 | HsapDv:0000136 | HsapDv:0000138 | HsapDv:0000140 | HsapDv:0000141 | HsapDv:0000143 | HsapDv:0000145 | HsapDv:0000146 | HsapDv:0000147 | HsapDv:0000148 | HsapDv:0000149 | HsapDv:0000150 | HsapDv:0000151 | HsapDv:0000152 | HsapDv:0000153 | HsapDv:0000155 | HsapDv:0000156 | HsapDv:0000157 | HsapDv:0000158 | HsapDv:0000160 | HsapDv:0000162 | HsapDv:0000163 | HsapDv:0000165 | HsapDv:0000169 | HsapDv:0000170 | HsapDv:0000238 | HsapDv:0000239 | HsapDv:0000240 | HsapDv:0000241 | unknown,PATO:0000383 | PATO:0000384,FALSE,107,"""UBERON:0008946: 333",468; UBERON:0001005: 173,197; UBERON:0000004: 78,"279""","""EFO:0009899: 328",263; EFO:0011025: 130,respiratory_system,respiratory_system_Sikkema_2023,ann_finest_level,61,579285,0.5095679,0.44643783429508194,0.28816340046054245,32,14,15,0.7092710715288643,0.6889534402816302
