organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
kidney,Young,Science,2018,10.1126/science.aat1699,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,mature,https://cellxgene.cziscience.com/collections/125eef58-0f61-4963-9b08-53e851ab65fb,https://cellxgene.cziscience.com/e/105c7dad-0468-4628-a5be-2bb42c6a8ae4.cxg/,https://datasets.cellxgene.cziscience.com/b2699b7c-947c-4d88-8759-e5c05e57f337.h5ad,author_cell_type,X_umap,20343,32,0.22657199239616094,0.0973245221821527,0.22306240412840903,0.794426531942082,0.7563740969661301,32
