clusterName,NSForest_markers,f_score,onTarget,precision,recall
NKT cell,"['CD3G', 'FGFBP2']",0.7557117750439367,0.7205744981765747,0.8797953964194374,0.4831460674157303
NK cell,"['KLRF1', 'KLRB1', 'CD7']",0.8738296923762817,1.0,0.9400479616306956,0.6817391304347826
Proximal tubule,['GATM'],0.9286888355038564,0.2332443445920944,0.9464189842156124,0.8639482454420702
Proliferating Proximal Tubule,"['CTXN3', 'PRODH2']",0.081967213114754,1.0,1.0,0.0175438596491228
Thick ascending limb of Loop of Henle,['DUSP9'],0.7404021937842779,1.0,0.8181818181818182,0.5364238410596026
Indistinct intercalated cell,"['ZDHHC3', 'ATP6V1G3']",0.5833333333333334,0.5674932599067688,0.7777777777777778,0.2916666666666667
Type A intercalated cell,"['SLC4A1', 'SLC26A7']",0.8695652173913043,1.0,0.953846153846154,0.6424870466321243
Type B intercalated cell,"['SLC26A4', 'SLC4A9']",0.9138381201044388,1.0,1.0,0.6796116504854369
Connecting tubule,"['CALB1', 'SLC8A1']",0.7602339181286549,1.0,0.9629629629629628,0.4126984126984127
Principal cell,"['PTGS1', 'AQP2']",0.8531746031746031,0.9292213916778564,1.0,0.5375
Epithelial progenitor cell,"['S100A14', 'CLDN3']",0.6293103448275862,0.7249884605407715,0.7448979591836735,0.3882978723404255
Pelvic epithelium,['PSCA'],0.9,1.0,1.0,0.6428571428571429
Neutrophil,"['FCGR3B', 'CSF3R']",0.7983193277310925,1.0,0.95,0.4871794871794871
MNP-a/classical monocyte derived,"['VCAN', 'FCN1']",0.8156028368794326,0.775252640247345,0.934010152284264,0.5411764705882353
MNP-b/non-classical monocyte derived,"['PELATON', 'LILRB2', 'LRRC25']",0.7905337361530715,1.0,0.9022988505747126,0.5286195286195287
MNP-c/dendritic cell,"['CSF2RA', 'FCER1A']",0.7274590163934426,0.9086269736289978,0.8987341772151899,0.4127906976744186
MNP-d/Tissue macrophage,['C1QC'],0.7744107744107744,1.0,0.8214285714285714,0.6301369863013698
Mast cell,['TPSAB1'],1.0,1.0,1.0,1.0
Plasmacytoid dendritic cell,"['SMPD3', 'JCHAIN']",0.975609756097561,1.0,1.0,0.8888888888888888
B cell,['CD79A'],0.8979000724112962,1.0,0.9311639549436797,0.7856388595564942
CD4 T cell,"['IL7R', 'LTB']",0.7540156644099296,0.520379900932312,0.8691660290742158,0.4928416485900217
CD8 T cell,"['GZMK', 'ENSG00000277734']",0.6317917614354309,0.6829820871353149,0.6631299734748011,0.5313496280552603
Distinct proximal tubule 1,"['VCAM1', 'PROM1']",0.7467532467532467,1.0,1.0,0.3709677419354839
Podocyte,['NPHS2'],0.9195402298850576,1.0,1.0,0.6956521739130435
Fibroblast,['LUM'],0.925925925925926,1.0,0.9090909090909092,1.0
Myofibroblast,"['TAGLN', 'FRZB']",0.9164733178654292,1.0,1.0,0.6869565217391305
Peritubular capillary endothelium 2,"['PI16', 'ADAMTS6']",0.8155339805825242,1.0,0.9545454545454546,0.5153374233128835
Descending vasa recta endothelium,"['CLDN5', 'FN1']",0.4918032786885246,0.4391742348670959,0.6363636363636364,0.2576687116564417
Ascending vasa recta endothelium,"['PRCP', 'TFPI', 'PLVAP']",0.488,0.5744361877441406,0.6354166666666666,0.2531120331950207
Glomerular endothelium,"['SOST', 'MEG3']",0.894808743169399,1.0,0.9825,0.6593959731543624
Peritubular capillary endothelium 1,"['CA4', 'PLVAP']",0.7537046499744506,0.7181404232978821,0.9049079754601228,0.451761102603369
Distinct proximal tubule 2,"['C11orf54', 'IFI27', 'ALDOB', 'APOE']",0.195729537366548,0.1291154623031616,0.1964285714285714,0.1929824561403508
