reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
unk,Single-Cell Atlas Of Human Pediatric Liver Reveals Age-Related Hepatic Gene Signatures,Healthy pediatric and adult human liver tissue,38125,69032,author_cell_type,X_umap,Edgar,Hepatology Communications,2025,10.1097/HC9.0000000000000813,https://cellxgene.cziscience.com/collections/ff69f0ee-fef6-4895-9f48-6c64a68c8289,https://cellxgene.cziscience.com/e/120cbe1a-9434-4e23-84bd-f570ac32300c.cxg/,caudate lobe of liver | right lobe of liver,normal,ff69f0ee-fef6-4895-9f48-6c64a68c8289,cadc3fef-5d2f-4f6b-aaf2-3e5d06a1039d,120cbe1a-9434-4e23-84bd-f570ac32300c,10cc50a0-af80-4fa1-b668-893dd5c0113a,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/10cc50a0-af80-4fa1-b668-893dd5c0113a.h5ad,UBERON:0001114 | UBERON:0001117,EFO:0009899 | EFO:0009900 | EFO:0009922 | EFO:0011025,CL:0000037 | CL:0000084 | CL:0000091 | CL:0000113 | CL:0000182 | CL:0000232 | CL:0000233 | CL:0000235 | CL:0000623 | CL:0000775 | CL:0000785 | CL:0000786 | CL:0000798 | CL:0000990 | CL:1000398 | CL:1000488 | CL:4033081 | CL:4047003 | unknown,PATO:0000461,HsapDv:0000120 | HsapDv:0000151 | HsapDv:0000163 | HsapDv:0000226 | HsapDv:0000227 | HsapDv:0000265 | HsapDv:0000266 | HsapDv:0000268 | HsapDv:0000271,PATO:0000383 | PATO:0000384,FALSE,16,"""UBERON:0001117: 55",719; UBERON:0001114: 13,"313""","""EFO:0009900: 29",100; EFO:0009922: 28,828; EFO:0009899: 9,liver,liver_Edgar_2025,author_cell_type,20,38125,0.5221295400950211,0.4310069712748367,0.4359725739091162,10,5,5,0.8281426472152222,0.7962758377922203
