clusterName,gene
cardiac muscle cell,TTN
cardiac muscle cell,MYBPC3
smooth muscle cell,MYH11
smooth muscle cell,NTRK3
mesothelial cell of epicardium,FHL5
neuron,NRXN1
neuron,XKR4
fibroblast,BICC1
fibroblast,DCN
endothelial cell,PTPRB
endothelial cell,SHANK3
leukocyte,DOCK2
