clusterName,NSForest_markers,f_score,onTarget,precision,recall
B_plasma_IgA1,['ENSG00000211895'],0.9114873514722056,0.2880966961383819,0.9029400207194656,0.947358557748168
B_plasma_IgA2,['ENSG00000211890'],0.7652170018363417,0.5631313323974609,0.7794251824817519,0.7132122730118973
B_proB,"['ENSG00000211895', 'MT-ND6']",0.0925925925925925,0.1182864680886268,0.0869565217391304,0.125
Erythrocytes,"['SGK1', 'AIF1', 'IFI30']",0.053763440860215,0.0489325858652591,0.0909090909090909,0.0204081632653061
Paneth,"['DEFA6', 'DEFA5']",0.9293044469783353,0.984683871269226,0.9644970414201184,0.8109452736318408
Tuft,['SH2D6'],0.9001370332305584,1.0,0.90447504302926,0.8831932773109243
Pareital,"['ATP4B', 'ATP4A']",0.8856453028972783,1.0,0.9561611374407584,0.6838983050847458
Chief,['PGA5'],0.9235171696149844,1.0,0.9337190952130456,0.8848454636091725
Enterocyte,['APOB'],0.898044782484242,1.0,0.9388951659694018,0.7649210100758801
Microfold,['CCL25'],0.2205882352941176,0.4470511078834533,1.0,0.0535714285714285
Follicular_DC,"['CR2', 'CXCL13']",0.875,0.8634973764419556,1.0,0.5833333333333334
EC_cycling,"['PLVAP', 'HSPA1B']",0.395010395010395,0.2187572866678238,0.5135135135135135,0.2054054054054054
EC_venous,['ACKR1'],0.899248027829998,1.0,0.8968765058921453,0.9088608718813816
EC_capillary,"['FLT1', 'PLVAP']",0.5702717293503689,0.3867208361625671,0.6158181111542946,0.4400777669768088
EC_arterial_2,"['NHERF2', 'RDX']",0.3626563747671014,0.1609434783458709,0.4430894308943089,0.2101002313030069
EC_arterial_1,"['SEMA3G', 'IGFBP3']",0.6474136967936543,0.6963232755661011,0.9235059760956176,0.2948359196133299
EC_lymphatic,['CCL21'],0.8957043088680986,0.6815225481987,0.90422347855005,0.8631746031746032
B_plasmablast,"['CD38', 'TXNDC5']",0.203125,0.5092336535453796,0.2524271844660194,0.1140350877192982
B_plasma_IgM,"['ENSG00000211899', 'JCHAIN']",0.9260896472460436,0.365128219127655,0.942208230267596,0.8667769962763757
B_plasma_IgG,['ENSG00000211896'],0.9227318565914386,0.7866614460945129,0.95466810577442,0.8138322343198896
Fibroblast_reticular,"['RBP5', 'CCL21', 'C3']",0.57356608478803,0.3184774816036224,0.6174496644295302,0.4466019417475728
Villus_fibroblast_F3,['VSTM2A'],0.8183672126833761,1.0,0.9300934579439252,0.552766051988447
Myofibroblast,"['HHIP', 'ACTG2']",0.6505102040816326,0.8268542289733887,0.9902912621359224,0.2741935483870967
Glial_1,"['S1PR3', 'TIMMDC1']",0.3333333333333333,1.0,1.0,0.0909090909090909
Glial_2,"['MYOT', 'DKK3', 'FBLN2']",0.4015748031496063,0.2745838165283203,0.5730337078651685,0.1827956989247312
Glial_3,"['HAND2-AS1', 'SERPINE2', 'CDH19']",0.3485254691689008,0.148897498846054,0.4406779661016949,0.1897810218978102
Neuroblast,"['MYOT', 'FXYD1']",0.0709939148073022,0.235421597957611,0.0589887640449438,0.3818181818181818
Glial/Enteric_neural_crest,"['NRXN1', 'GPM6B']",0.7128948507139766,0.1430986821651458,0.7412823397075365,0.6181988742964353
Enteric_neural_crest_cycling,"['CDH19', 'COL18A1']",0.1744186046511628,0.1254203766584396,0.1935483870967742,0.125
Branch_A_interneuron,"['FOXD3-AS1', 'STARD13']",0.5555555555555556,1.0,1.0,0.2
Mesothelium,"['UPK3B', 'BICDL1']",0.8918918918918919,1.0,1.0,0.6226415094339622
Melanocyte,"['PMEL', 'MLANA']",0.9611650485436892,1.0,0.99,0.8608695652173913
Pericyte,"['HIGD1B', 'RGS5']",0.5892155695750506,0.8249959945678711,0.678082191780822,0.3865677469738383
Immune_recruiting_pericyte,"['GPC3', 'ECRG4']",0.6797752808988764,0.8633532524108887,0.8897058823529411,0.3497109826589595
Vascular_smooth_muscle,"['MUSTN1', 'MYH11']",0.8995555890328412,0.4997955858707428,0.95578231292517,0.7282012195121951
Oral_mucosa_fibroblast,"['CTHRC1', 'COL12A1']",0.5229698932469713,1.0,0.5595123516201476,0.4146457441749881
Rectum_fibroblast,"['DPT', 'SULF1', 'GUCY1A1']",0.4468599033816425,0.405561625957489,0.6348039215686274,0.2045813586097946
Oesophagus_fibroblast,"['APOD', 'SFRP2', 'IFITM1']",0.6044957472660997,0.449904590845108,0.8257261410788381,0.2917888563049853
Crypt_fibroblast_PI16,"['SFRP2', 'IGFBP6']",0.6982346694982745,0.2846528887748718,0.7744001177682909,0.5010954467517622
