organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
digestive_tract,Oliver,Nature,2024,10.1038/s41586-024-07571-1,Single-cell integration reveals metaplasia in inflammatory gut diseases,Healthy reference,https://cellxgene.cziscience.com/collections/f11cb29c-b546-4738-9bd8-66ea621a7bd5,https://cellxgene.cziscience.com/e/bb0818d3-474e-44f4-a82a-169f3c62c94c.cxg/,https://datasets.cellxgene.cziscience.com/335b556c-fca1-44ea-acaa-7a8086a60caa.h5ad,level_3_annot,X_umap,650679,114,0.10377150875,-0.0014869206438471237,0.24888349851599112,0.607685546907635,0.5920134249669884,114
