organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
liver,Andrews,2024,10.1016/j.jhep.2023.12.023,Single-cell and spatial transcriptomics characterisation of the immunological landscape in the healthy and PSC human liver,All cells types from snRNA-seq of human primary sclerosing cholangitis patients and healthy controls,Journal of Hepatology,https://cellxgene.cziscience.com/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,https://cellxgene.cziscience.com/e/1873a18a-66fd-4a4d-8277-a872c93f5b59.cxg/,https://datasets.cellxgene.cziscience.com/4b5895d7-6d92-471a-b13a-5c59a000ddc4.h5ad,author_cell_type,X_umap,26509,28,0.5403491765341935,0.3938060616174484,0.26540612412008824,0.68,0.5991600064562441,27
