clusterName,NSForest_markers,f_score,onTarget,precision,recall
Myoepithelial cells,"['ENSG00000128422', 'ENSG00000163017']",0.8024691358024691,0.3987566936949756,1.0,0.4482758620689655
Pre-ciliated (deuterosomal) cells,"['ENSG00000164287', 'ENSG00000117399']",0.7790697674418605,1.0,0.943661971830986,0.4589041095890411
Hybrid cells,"['ENSG00000197446', 'ENSG00000124875', 'ENSG00000168447', 'ENSG00000086548']",0.232406955956444,0.3320336239973127,0.2092172640819312,0.4175182481751824
Terminal airway-enriched secretory cells,"['ENSG00000181458', 'ENSG00000168878']",0.6593406593406593,0.4135021657595505,0.7970479704797048,0.3898916967509025
Mast cells,"['ENSG00000197253', 'ENSG00000172236']",0.964898716561002,1.0,0.9734789391575664,0.9320388349514565
T-NK intermediate cells,"['ENSG00000105374', 'ENSG00000127824']",0.4285134037367993,0.3339367452415939,0.4962370649106303,0.2771939043615344
Natural killer cells,"['ENSG00000180644', 'ENSG00000137441']",0.6981309879063924,0.8588002449829608,0.8148487626031164,0.4438342486270594
B cells,['ENSG00000156738'],0.903471856917412,1.0,0.950207468879668,0.7549450549450549
Plasma cells,['ENSG00000211895'],0.8848314606741573,1.0,0.980544747081712,0.6363636363636364
Intermediate cells,"['ENSG00000206075', 'ENSG00000057149']",0.7881332599118943,0.8528066394156997,0.8807692307692307,0.5547480620155039
Basal cells,"['ENSG00000171346', 'ENSG00000186081']",0.8340493433165582,0.6582745249783231,0.8488444722048719,0.7796901893287436
Monocytes,"['ENSG00000085265', 'ENSG00000124882']",0.792844386969641,1.0,0.911181882519462,0.5217831813576495
Neutrophils,['ENSG00000119535'],0.8163128191346413,0.8470318508809327,0.8973412112259971,0.5997038499506416
Pericytes,['ENSG00000050555'],0.74235807860262,1.0,0.8292682926829268,0.5230769230769231
Undetermined or mixed,"['ENSG00000197943', 'ENSG00000204103']",0.4013157894736842,0.2324497989134204,0.6559139784946236,0.1572164948453608
Ionocytes,"['ENSG00000087128', 'ENSG00000168269']",0.7627118644067796,1.0,0.9230769230769232,0.45
Neuroendocrine cells,"['ENSG00000134443', 'ENSG00000100604']",0.925925925925926,1.0,0.9550561797752808,0.8252427184466019
