reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
unk,Cross-tissue immune cell analysis reveals tissue-specific features in humans,Global,40507,329762,Manually_curated_celltype,X_umap,Dominguez_Conde,Science,2022,10.1126/science.abl5197,https://cellxgene.cziscience.com/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3,https://cellxgene.cziscience.com/e/1b9d8702-5af8-4142-85ed-020eb06ec4f6.cxg/,blood | bone marrow | caecum | duodenum | ileum | jejunal epithelium | lamina propria | liver | lung | mesenteric lymph node | omentum | sigmoid colon | skeletal muscle tissue | spleen | thoracic lymph node | thymus | transverse colon,normal,62ef75e4-cbea-454e-a0ce-998ec40223d3,7829b193-210b-4a9c-b918-c30ac5a11ef9,1b9d8702-5af8-4142-85ed-020eb06ec4f6,78819b62-0699-4672-8dc8-d9317b04d255,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/78819b62-0699-4672-8dc8-d9317b04d255.h5ad,UBERON:0002371,EFO:0009900 | EFO:0009922 | EFO:0011025,CL:0000097 | CL:0000235 | CL:0000492 | CL:0000542 | CL:0000556 | CL:0000583 | CL:0000764 | CL:0000784 | CL:0000786 | CL:0000787 | CL:0000788 | CL:0000789 | CL:0000798 | CL:0000815 | CL:0000817 | CL:0000826 | CL:0000844 | CL:0000860 | CL:0000875 | CL:0000895 | CL:0000900 | CL:0000905 | CL:0000909 | CL:0000938 | CL:0000939 | CL:0000940 | CL:0000980 | CL:0000990 | CL:0001062 | CL:0001071 | CL:0001203 | CL:0002038 | CL:0011026 | unknown,PATO:0000461,HsapDv:0000240 | HsapDv:0000241 | HsapDv:0000242,PATO:0000383 | PATO:0000384,TRUE,10,"""UBERON:0002371: 40","507""","""EFO:0009922: 30",806; EFO:0011025: 5,326; EFO:0009900: 4,"375""",bone_marrow,bone_marrow_Dominguez_Conde_2022,Manually_curated_celltype,42,40507,0.385959505,0.2462104842452381,0.4702591142464643,17,9,16,0.6884898723298429,0.6198976564234912
