cluster,count
PortalHep,23509
CentralHep,15819
InterHep,11059
cvLSECs,6376
NKTcell,3283
Stellate,3240
NonInfMac,3044
Cholangiocyte,1934
Bcells,1780
InfMac,1627
PortalEndo,1558
Erythroid,66
