software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,Manually_curated_celltype,Alveolar macrophages,16976,0.9126686656671664,0.9552488194696694,0.7745640904806786,17823,616,3827,13149,2,"['ENSG00000132170', 'ENSG00000176046']","['ENSG00000132170', 'ENSG00000175445', 'ENSG00000135929', 'ENSG00000176046', 'ENSG00000149131', 'ENSG00000130203', 'ENSG00000130208', 'ENSG00000136235', 'ENSG00000102575', 'ENSG00000260314']",0.5445122718811035
4.1,Manually_curated_celltype,Cycling,200,0.6322674418604651,0.7131147540983607,0.435,35180,35,113,87,3,"['ENSG00000138180', 'ENSG00000011426', 'ENSG00000072571']","['ENSG00000138180', 'ENSG00000011426', 'ENSG00000072571', 'ENSG00000170312', 'ENSG00000175063', 'ENSG00000075218', 'ENSG00000169607', 'ENSG00000131747', 'ENSG00000117724', 'ENSG00000167900']",1.0
4.1,Manually_curated_celltype,Erythrophagocytic macrophages,40,0.1923076923076923,0.6666666666666666,0.05,35374,1,38,2,1,['ENSG00000164687'],"['ENSG00000090013', 'ENSG00000143162', 'ENSG00000142089', 'ENSG00000173372', 'ENSG00000164687', 'ENSG00000170458', 'ENSG00000110077', 'ENSG00000204472', 'ENSG00000135821', 'ENSG00000119655']",0.1578579545021057
4.1,Manually_curated_celltype,Intestinal macrophages,42,0.4591836734693877,0.6428571428571429,0.2142857142857142,35368,5,33,9,2,"['ENSG00000250722', 'ENSG00000165457']","['ENSG00000124491', 'ENSG00000250722', 'ENSG00000138449', 'ENSG00000105609', 'ENSG00000165457', 'ENSG00000139679', 'ENSG00000171659', 'ENSG00000122861', 'ENSG00000113369', 'ENSG00000010327']",1.0
4.1,Manually_curated_celltype,Intermediate macrophages,2139,0.740710692844394,0.9075546719681908,0.4268349696119682,33183,93,1226,913,2,"['ENSG00000108691', 'ENSG00000169429']","['ENSG00000108691', 'ENSG00000125538', 'ENSG00000169429', 'ENSG00000081041', 'ENSG00000166920', 'ENSG00000137331', 'ENSG00000135047', 'ENSG00000277632', 'ENSG00000147872', 'ENSG00000140379']",0.7408536672592163
4.1,Manually_curated_celltype,Classical monocytes,3380,0.8092224231464737,0.9322916666666666,0.5295857988165681,31905,130,1590,1790,2,"['ENSG00000163221', 'ENSG00000128383']","['ENSG00000169385', 'ENSG00000115590', 'ENSG00000163221', 'ENSG00000125810', 'ENSG00000119535', 'ENSG00000128383', 'ENSG00000126759', 'ENSG00000085265', 'ENSG00000137801', 'ENSG00000038427']",0.6805945634841919
4.1,Manually_curated_celltype,Nonclassical monocytes,752,0.7581227436823105,0.918032786885246,0.4468085106382978,34633,30,416,336,2,"['ENSG00000183779', 'ENSG00000187116']","['ENSG00000183779', 'ENSG00000129757', 'ENSG00000175489', 'ENSG00000104974', 'ENSG00000188290', 'ENSG00000187116', 'ENSG00000131042', 'ENSG00000140105', 'ENSG00000142089', 'ENSG00000102265']",0.8308349251747131
4.1,Manually_curated_celltype,DC2,329,0.7008244994110718,0.9153846153846154,0.3617021276595745,35075,11,210,119,2,"['ENSG00000158481', 'ENSG00000179639']","['ENSG00000158481', 'ENSG00000135549', 'ENSG00000132514', 'ENSG00000160593', 'ENSG00000179639', 'ENSG00000166428', 'ENSG00000167641', 'ENSG00000128245', 'ENSG00000167642', 'ENSG00000169508']",0.6113924384117126
4.1,Manually_curated_celltype,DC1,79,0.9021406727828746,0.9516129032258064,0.7468354430379747,35333,3,20,59,2,"['ENSG00000197992', 'ENSG00000182985']","['ENSG00000197992', 'ENSG00000184292', 'ENSG00000163687', 'ENSG00000118292', 'ENSG00000010438', 'ENSG00000182985', 'ENSG00000197594', 'ENSG00000128815', 'ENSG00000138744', 'ENSG00000106066']",1.0
4.1,Manually_curated_celltype,migDC,84,0.8680555555555556,0.9803921568627452,0.5952380952380952,35330,1,34,50,2,"['ENSG00000078081', 'ENSG00000159166']","['ENSG00000078081', 'ENSG00000102962', 'ENSG00000159166', 'ENSG00000075618', 'ENSG00000137571', 'ENSG00000180758', 'ENSG00000136111', 'ENSG00000164236', 'ENSG00000105246', 'ENSG00000102970']",1.0
4.1,Manually_curated_celltype,Naive B cells,79,0.7582938388625592,0.9696969696969696,0.4050632911392405,35335,1,47,32,2,"['ENSG00000211898', 'ENSG00000100721']","['ENSG00000211898', 'ENSG00000100721', 'ENSG00000104921', 'ENSG00000112182', 'ENSG00000150995', 'ENSG00000163534', 'ENSG00000167483', 'ENSG00000247982', 'ENSG00000144218', 'ENSG00000211899']",1.0
4.1,Manually_curated_celltype,Memory B cells,133,0.5602240896358543,0.7142857142857143,0.3007518796992481,35266,16,93,40,2,"['ENSG00000234184', 'ENSG00000136573']","['ENSG00000272398', 'ENSG00000234184', 'ENSG00000247982', 'ENSG00000083454', 'ENSG00000144218', 'ENSG00000136573', 'ENSG00000159958', 'ENSG00000116191', 'ENSG00000153064', 'ENSG00000156738']",0.319260835647583
4.1,Manually_curated_celltype,MNP/B doublets,10,0.5769230769230769,0.75,0.3,35404,1,7,3,2,"['ENSG00000187193', 'ENSG00000234184']","['ENSG00000164330', 'ENSG00000148337', 'ENSG00000177951', 'ENSG00000175197', 'ENSG00000187193', 'ENSG00000234184', 'ENSG00000163534', 'ENSG00000114446', 'ENSG00000240505', 'ENSG00000247982']",0.6885760426521301
4.1,Manually_curated_celltype,ABCs,10,0.6818181818181818,1.0,0.3,35405,0,7,3,2,"['ENSG00000132704', 'ENSG00000131400']","['ENSG00000132185', 'ENSG00000132704', 'ENSG00000177455', 'ENSG00000131400', 'ENSG00000196092', 'ENSG00000224137', 'ENSG00000164654', 'ENSG00000143297', 'ENSG00000042980', 'ENSG00000166428']",1.0
4.1,Manually_curated_celltype,pDC,63,0.8823529411764706,0.9375,0.7142857142857143,35349,3,18,45,1,['ENSG00000184709'],"['ENSG00000239961', 'ENSG00000184709', 'ENSG00000198178', 'ENSG00000105251', 'ENSG00000070031', 'ENSG00000103056', 'ENSG00000125869', 'ENSG00000166963', 'ENSG00000198467', 'ENSG00000106537']",1.0
