organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
digestive_tract,Xu,2023,10.1016/j.cell.2023.11.026,Automatic cell-type harmonization and integration across Human Cell Atlas datasets,Intestine,Cell,https://cellxgene.cziscience.com/collections/854c0855-23ad-4362-8b77-6b1639e7a9fc,https://cellxgene.cziscience.com/e/cbec7853-d996-4493-bbf8-5d82857a4e51.cxg/,https://datasets.cellxgene.cziscience.com/14f8def5-649c-4e40-bcc7-e4004e30933d.h5ad,Curated_annotation,X_umap,263275,44,0.38594109,0.2810661975165838,0.2136687746158768,0.7103540781649221,0.6668646249976957,44
