clusterName,NSForest_markers,f_score
Plasma cells,"['ENSG00000099958', 'ENSG00000170476']",0.941320966160373
gamma-delta T cells,['ENSG00000205810'],0.7339449541284404
Type 17 helper T cells,"['ENSG00000069667', 'ENSG00000206560', 'ENSG00000111796', 'ENSG00000168685']",0.5217579562675904
Type 1 helper T cells,"['ENSG00000069493', 'ENSG00000111796', 'ENSG00000118503', 'ENSG00000169508']",0.3935807130927311
Follicular helper T cells,"['ENSG00000115687', 'ENSG00000081059', 'ENSG00000113580']",0.2755905511811024
ILC,"['ENSG00000109321', 'ENSG00000215788']",0.4861660079051383
Tcm/Naive helper T cells,"['ENSG00000234741', 'ENSG00000132465', 'ENSG00000173762']",0.246388689683434
Regulatory T cells,"['ENSG00000101745', 'ENSG00000277734', 'ENSG00000008517']",0.161124442920809
Trm cytotoxic T cells,"['ENSG00000213402', 'ENSG00000167286']",0.4687019674146941
Tem/Effector helper T cells,"['ENSG00000105373', 'ENSG00000102760', 'ENSG00000169508', 'ENSG00000008517']",0.1929151624548736
Monocytes,['ENSG00000163220'],0.562953995157385
Macrophages,"['ENSG00000173369', 'ENSG00000173372']",0.729517130265839
Intestinal macrophages,"['ENSG00000010327', 'ENSG00000177675', 'ENSG00000165029', 'ENSG00000177575']",0.4806240563663815
Capillary endothelial cells,"['ENSG00000135218', 'ENSG00000102755']",0.7738481505515898
Venous endothelial cells,['ENSG00000213088'],0.8554589832122872
Arterial endothelial cells,"['ENSG00000173269', 'ENSG00000146674']",0.6911910260640053
Lymphatic endothelial cells,"['ENSG00000138722', 'ENSG00000133800']",0.8980509745127436
Stromal 3,"['ENSG00000125730', 'ENSG00000188783']",0.8909527509004873
Myofibroblasts,"['ENSG00000163017', 'ENSG00000065534']",0.7450856055802156
Pericytes,"['ENSG00000074181', 'ENSG00000111404']",0.8022275737507526
Tem/Trm cytotoxic T cells,"['ENSG00000113088', 'ENSG00000077984']",0.6190212117010953
NK cells,"['ENSG00000169583', 'ENSG00000143184']",0.3857677902621723
Mast cells,['ENSG00000172236'],0.9616795012834616
Follicular B cells,"['ENSG00000156738', 'ENSG00000105373']",0.6578699340245052
Naive B cells,"['ENSG00000247982', 'ENSG00000100721']",0.742546926757453
Memory B cells,"['ENSG00000153064', 'ENSG00000156738']",0.4914860681114551
Germinal center B cells,"['ENSG00000170054', 'ENSG00000140398']",0.5202821869488536
Cycling B cells,"['ENSG00000166803', 'ENSG00000164032', 'ENSG00000127074']",0.7793345008756567
DC1,"['ENSG00000197992', 'ENSG00000131203']",0.797011207970112
DC2,"['ENSG00000126759', 'ENSG00000132514']",0.5461264713933753
Stromal 1,"['ENSG00000108700', 'ENSG00000118526']",0.8366571108064315
Stromal 2,['ENSG00000170419'],0.8158182480865023
Glia,['ENSG00000123560'],0.897400055912776
Colonocytes,"['ENSG00000071203', 'ENSG00000091138']",0.7515150091605205
BEST4+ enterocytes,"['ENSG00000142959', 'ENSG00000183034']",0.8391550690357006
TA,"['ENSG00000272398', 'ENSG00000166920']",0.6691803612164539
Stem cells,"['ENSG00000139292', 'ENSG00000132329']",0.6840815075838823
Enteroendocrine cells,"['ENSG00000079689', 'ENSG00000104112']",0.8706786171574904
Tuft cells,['ENSG00000152292'],0.9247793439599524
Goblet cells,"['ENSG00000137501', 'ENSG00000174236']",0.682574163329034
Enterocytes,"['ENSG00000114113', 'ENSG00000100170']",0.8871995889863566
Paneth,"['ENSG00000172016', 'ENSG00000170231']",0.9090059790732437
Cycling/Secretory TA,"['ENSG00000103495', 'ENSG00000164032', 'ENSG00000159199', 'ENSG00000101443']",0.6271877122407398
Immature goblet cells,"['ENSG00000179914', 'ENSG00000016490']",0.5942832764505119
