clusterName,NSForest_markers,f_score,onTarget,precision,recall
EC venous systemic,"['ENSG00000130300', 'ENSG00000164035']",0.6298502075437646,0.6747564077377319,0.7155304971809329,0.425869432580842
Migratory DCs,['ENSG00000102962'],0.501432664756447,1.0,0.5166051660516605,0.4487179487179487
Plasma cells,['ENSG00000132465'],0.905737183564432,0.6856852173805237,0.9356110381077528,0.8031584884376762
Plasmacytoid DCs,"['ENSG00000239961', 'ENSG00000132465']",0.7901554404145078,0.6571573615074158,0.9838709677419356,0.4420289855072464
B cells,"['ENSG00000156738', 'ENSG00000105369']",0.8570866915667388,0.7814511656761169,0.9732142857142856,0.5801729873586161
NK cells,"['ENSG00000150045', 'ENSG00000180644']",0.7891496323400063,0.91608464717865,0.9001705628574295,0.5284485805159619
CD8 T cells,"['ENSG00000271503', 'ENSG00000167286']",0.758457155529777,0.3940431475639343,0.8068233372652209,0.611764705882353
CD4 T cells,"['ENSG00000227507', 'ENSG00000167286']",0.5941352882372543,0.3364340662956238,0.663565314477112,0.4188395583744421
T cells proliferating,"['ENSG00000160654', 'ENSG00000148773', 'ENSG00000166803', 'ENSG00000167286']",0.7258064516129032,0.3729649186134338,0.8744939271255061,0.432
Hematopoietic stem cells,"['ENSG00000170891', 'ENSG00000226777']",0.6648936170212766,1.0,0.78125,0.4166666666666667
Mast cells,['ENSG00000172236'],0.964171853651131,1.0,0.965491030708422,0.9589309980371432
AT2 proliferating,"['ENSG00000198901', 'ENSG00000131400', 'ENSG00000131747']",0.7047477744807121,0.2535052597522735,0.8837209302325582,0.3893442622950819
Goblet (subsegmental),"['ENSG00000117983', 'ENSG00000149021']",0.5808690404345203,0.2563259601593017,0.65587734241908,0.3985507246376811
Goblet (bronchial),"['ENSG00000197943', 'ENSG00000174501']",0.5608308605341247,0.6863207817077637,0.8689655172413793,0.2319018404907975
Goblet (nasal),"['ENSG00000197353', 'ENSG00000215182']",0.8105015982928689,0.4627816081047058,0.9117859725234996,0.561159403091346
Club (nasal),"['ENSG00000115112', 'ENSG00000167653']",0.4388717568435236,0.2616944909095764,0.4562591077892163,0.3808215953231059
SMG duct,"['ENSG00000156689', 'ENSG00000187908']",0.454786528772209,0.2019557505846023,0.539308176100629,0.2795436022819886
Club (non-nasal),"['ENSG00000197446', 'ENSG00000149021']",0.6823263206098645,0.3053006827831268,0.7456579334707094,0.5092992862169499
Multiciliated (nasal),"['ENSG00000007933', 'ENSG00000227877', 'ENSG00000126861']",0.5888614493740952,1.0,0.8045375218150087,0.2841586192726525
Multiciliated (non-nasal),"['ENSG00000179902', 'ENSG00000166959']",0.8611768347964531,0.4247291088104248,0.9242544102523534,0.6765003908398715
Deuterosomal,"['ENSG00000164287', 'ENSG00000148019']",0.7070707070707071,1.0,0.8450704225352113,0.4276985743380855
Myofibroblasts,"['ENSG00000106819', 'ENSG00000050165', 'ENSG00000114200']",0.4752994011976048,0.3489143848419189,0.8193548387096774,0.1773743016759776
SM activated stress response,"['ENSG00000111404', 'ENSG00000187479', 'ENSG00000119508']",0.6008771929824561,0.544011116027832,0.9383561643835616,0.2464028776978417
Smooth muscle FAM83D+,['ENSG00000163017'],0.773286467486819,0.6423203349113464,0.7696793002915452,0.7880597014925373
Smooth muscle,"['ENSG00000107796', 'ENSG00000149591']",0.69098768666492,0.2308334559202194,0.6877444589308996,0.7042723631508678
Pericytes,"['ENSG00000131097', 'ENSG00000171303']",0.842040273556231,0.9459061622619628,0.9461045891141944,0.5847625329815304
Lymphatic EC differentiating,"['ENSG00000153993', 'ENSG00000160145']",0.4211663066954643,1.0,0.8666666666666667,0.1378091872791519
EC general capillary,"['ENSG00000142748', 'ENSG00000167434']",0.781395265679754,0.5325461626052856,0.8766422625614282,0.5446784646061814
EC aerocyte capillary,['ENSG00000136160'],0.8346962443129442,0.8123802542686462,0.8482925355092172,0.7844068743887104
EC arterial,['ENSG00000155011'],0.7092710715288643,1.0,0.8065693430656934,0.4784196996346908
