cluster_name,skos,manual_mapped_cid,cell_ontology_id
acinar,,,CL:0002064
alpha,,,CL:0000171
beta,,,CL:0000169
delta,,,CL:0000173
duct,,,CL:0002079
endothelial,,,CL:0000115
mesenchymal,,,CL:0008019
pp,,,CL:0002275
unclear,,,CL:0008024
