,Endothelial1,Endothelial2,Fibroblast,Lymphocyte,Macrophage,Microvasculature,Smooth Muscle,Uncharacterized
ENSG00000168003,0.915931,0.70807433,0.59382313,0.80062115,0.78502595,0.0,0.46962517,0.6035713
ENSG00000176485,0.883081,0.7633306,0.4504941,0.0,0.47260952,0.44304645,0.5767773,0.6537198
ENSG00000184743,0.46830392,0.47908127,0.6231786,0.0,0.40055123,0.5303032,0.63191676,0.5027966
ENSG00000133318,0.49607384,0.6369104,0.7412989,0.0,0.81214166,0.53748834,0.59391403,0.63672864
ENSG00000176340,1.101169,1.2384843,1.144682,1.2151481,1.5474114,1.7262987,1.5339875,1.2606761
ENSG00000167770,0.0,0.0,0.0,0.0,0.3415193,0.0,0.0,0.0
ENSG00000168439,0.0,0.0,0.0,0.0,0.3168985,0.0,0.0,0.0
ENSG00000149781,0.0,0.0,0.0,0.0,1.0152851,0.0,0.0,0.0
ENSG00000173511,0.0,0.0,1.2084363,0.0,0.5659457,0.6815765,0.9612759,0.88291466
ENSG00000173486,0.8054145,1.0924505,1.2126938,0.9394618,0.80605483,0.8562932,1.186611,1.1346709
ENSG00000173457,0.9714757,0.83743984,1.1228772,0.0,0.7893311,0.90371287,1.119939,0.83651185
ENSG00000002330,0.39532077,0.4461814,0.59251,0.0,0.0,0.5459014,0.5616834,0.60481304
ENSG00000173113,1.0765281,1.1143911,1.1446819,1.0715632,1.0470915,1.1761601,1.2682652,1.3144143
ENSG00000126432,0.95770776,0.968448,1.3405333,0.94146,1.0061982,1.0172629,0.98584116,1.3684871
ENSG00000068831,0.0,0.0,0.0,0.0,0.0,0.6129662,0.3345477,0.0
ENSG00000168066,0.5385515,0.69162565,0.48488474,0.18666539,0.47737974,0.44511133,0.41599363,0.5366263
ENSG00000213465,1.0613807,0.86112016,0.90109956,0.0,0.51306224,0.88679934,0.9557456,0.9964044
ENSG00000149823,0.45746037,0.0,0.31863984,0.0,0.0,0.42967278,0.42748576,0.0
ENSG00000149806,3.113853,3.0018768,2.7602973,3.2640991,2.936812,2.9361272,2.9719381,2.7913013
ENSG00000014216,0.0,0.0,0.25762206,0.0,0.4076858,0.35226715,0.0,0.0
ENSG00000245532,2.1606293,2.2085338,2.1682243,1.7954566,2.7849054,1.606396,1.5547407,1.5904322
ENSG00000251562,5.851765,6.1796403,5.8678274,6.200347,5.5500216,6.237376,5.922692,5.9876814
ENSG00000168056,0.0,0.7090689,0.7301836,0.0,0.0,0.0,0.67588884,0.6476461
ENSG00000176973,0.4554301,0.51593053,0.53086513,0.0,0.0729006,0.5586479,0.72150606,0.49176693
ENSG00000173442,0.0,0.0,0.0,0.0,0.41922283,0.33726287,0.26320714,0.0
ENSG00000173327,0.59253776,0.404451,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213445,0.0,0.0,0.0,0.0,0.38512158,0.0,0.0,0.0
ENSG00000172922,0.56403345,0.72494745,0.7751696,0.0,0.48770544,0.96253276,0.86098874,0.6984389
ENSG00000172757,1.9232138,1.7561284,1.4885993,1.9921573,2.4955635,2.1693387,2.0321622,1.7717817
ENSG00000172638,0.0,0.0,0.76007354,0.0,0.0,0.33826548,0.732925,0.49176693
ENSG00000172500,0.0,0.0,0.38210458,0.0,0.49577257,0.46989492,0.39545536,0.0
ENSG00000175602,1.6863211,1.558342,0.8547864,0.5970949,0.52529377,0.75343776,1.010437,0.56498235
ENSG00000175550,0.584798,0.69891334,0.7999603,0.87384474,1.0022339,0.92768276,0.96502775,1.0428255
ENSG00000175334,0.7471077,0.83566,0.6912526,0.19639832,0.7287099,0.7562156,1.0237609,0.71196425
ENSG00000087365,0.69109136,0.8079212,0.7155782,0.7267418,0.6540079,0.72205013,0.7243853,0.7743494
ENSG00000174903,0.35069442,0.5196452,0.25813448,0.0,0.33804536,0.37069654,0.39860976,0.44509113
ENSG00000174851,0.0,0.0,0.6739177,0.0,0.35981235,0.5671381,0.5463295,0.6458057
ENSG00000174807,0.0,0.0,0.38801986,0.0,0.0,0.0,0.0,0.0
ENSG00000174744,0.0,0.0,0.0,0.0,0.2141661,0.0,0.0,0.0
ENSG00000174547,0.3131624,0.0,0.37105113,0.0,0.24268189,0.46387982,0.36170638,0.0
ENSG00000174080,0.0,0.50740916,1.1936443,0.0,0.0,0.0,0.71000063,0.53983116
ENSG00000173992,0.0,0.0,0.56586885,0.0,0.0,0.0,0.2022652,0.49677813
ENSG00000173156,0.0,0.0,0.0,0.0,0.0,0.0,0.4043516,0.0
ENSG00000173020,0.0,0.0,0.0,0.0,0.54063106,0.0,0.0,0.0
ENSG00000172531,0.49713105,0.3629207,0.38068372,0.504832,0.9762689,0.64578426,0.36871928,0.56170774
ENSG00000172725,0.4303996,0.0,0.28877866,0.0,0.70874584,0.6443412,0.37877244,0.0
ENSG00000110711,0.3644017,0.0,0.48471668,0.0,0.4246386,0.54585564,0.51045257,0.5891767
ENSG00000167797,0.0,0.25910547,0.3793318,0.3301984,0.390389,0.45641375,0.5718187,0.269369
ENSG00000084207,1.5553168,1.915508,1.9986742,1.5309428,1.7203529,2.168253,2.3079739,2.2652905
ENSG00000167792,0.0,0.0,0.43141383,0.0,0.4082514,0.6311919,0.50060546,0.43073446
ENSG00000110057,0.0,0.0,0.0,0.0,0.67684305,0.0,0.0,0.0
ENSG00000110717,0.47755978,0.48342562,0.54719526,0.3497277,0.6694177,0.83707774,0.7861627,0.7465133
ENSG00000110719,0.0,0.0,0.0,0.0,0.57540417,0.0,0.0,0.0
ENSG00000110090,0.0,0.56351125,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197345,0.0,0.0,0.36606434,0.0,0.3211797,0.5264317,0.4953596,0.0
ENSG00000172935,0.0,0.0,0.0,0.0,0.0,1.0749353,0.34551156,0.0
ENSG00000110092,0.0,0.65402985,0.0,0.0,0.0,0.57694024,0.60897136,0.0
ENSG00000085733,0.49621844,0.6935975,0.635665,0.0,0.0,0.5355449,0.64213586,0.5032876
ENSG00000137497,0.32605866,0.26235965,0.34269488,0.0,0.0,0.0,0.0,0.0
ENSG00000149357,0.8584417,0.83835757,0.8359561,0.41932076,1.1335912,0.9391294,0.8270967,0.86453813
ENSG00000165457,0.0,0.0,0.0,0.0,0.9634012,0.0,0.0,0.0
ENSG00000186635,0.0,0.0,0.0,0.0,0.29509896,0.0,0.0,0.0
ENSG00000137478,0.0,0.0,0.0,0.0,0.29100806,0.0,0.0,0.0
ENSG00000110237,0.0,0.0,0.0,0.0,0.0,0.54351836,0.0,0.0
ENSG00000175582,0.3377048,0.56351125,0.29626763,0.0,0.23652743,0.0,0.27457747,0.269369
ENSG00000181924,0.3478356,0.0,0.42541328,0.0,0.41436327,0.45069075,0.44116914,0.44153532
ENSG00000175567,0.0,0.0,0.0,0.0,0.84352547,0.0,0.0,0.0
ENSG00000118363,0.9562013,1.0853677,1.2848256,1.305131,1.0625672,1.1505911,1.1570103,1.1694969
ENSG00000137491,0.0,0.0,0.0,0.0,1.0372958,0.0,0.0,0.0
ENSG00000149273,3.5370207,3.1498,2.956456,3.4993784,2.8663616,2.9760613,2.9490857,3.2356973
ENSG00000149257,0.6569021,0.37179026,0.6429484,0.0,0.0,0.5913106,0.4424593,0.44153532
ENSG00000198382,0.0,0.5516759,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137507,0.73342144,0.3798203,0.0,0.0,0.0,0.37322205,0.38626647,0.0
ENSG00000149269,0.0,0.0,0.0,0.0,0.50117123,0.0,0.0,0.0
ENSG00000074201,0.25292158,0.0,0.3793318,0.0,0.40835303,0.0,0.33859134,0.0
ENSG00000048649,0.75306606,0.8531306,0.6421572,0.0,0.39532065,0.65293133,0.725937,0.7141387
ENSG00000087884,0.0,0.7050045,0.4671341,0.0,0.0,0.42158183,0.5218224,0.0
ENSG00000151366,1.1148295,1.3956671,0.9822812,0.92836607,0.89953923,1.2671969,1.2026945,1.0288166
ENSG00000137509,1.2308166,0.25910547,0.4881429,0.0,0.4267357,0.0,0.0,0.0
ENSG00000165494,0.19313017,0.0,0.0,0.0,0.31336874,0.0,0.0,0.0
ENSG00000137500,0.4359418,0.46999612,0.39603513,0.0,0.30764943,0.0,0.61757904,0.0
ENSG00000171204,0.0,0.0,0.42109486,0.0,0.33421898,0.31597954,0.3565026,0.0
ENSG00000137501,0.0,0.0,0.0,0.0,0.0,0.56009364,0.0,0.0
ENSG00000073921,0.57511395,0.5503681,0.0,0.0,0.6892699,0.4839743,0.34203798,0.0
ENSG00000149196,0.283628,0.0,0.42802078,0.0,0.0,0.58353424,0.5226873,0.46123344
ENSG00000150687,0.6501261,0.0,0.5801917,0.0,0.0,0.0,1.0303689,0.0
ENSG00000174804,0.51961493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109861,0.9420985,0.0,0.3950992,0.0,1.3876233,0.0,0.0,0.0
ENSG00000166002,0.0,0.0,0.0,0.0,0.28891152,0.0,0.0,0.0
ENSG00000166012,0.8209201,0.78952795,0.79975796,0.8038534,0.63151777,0.48747504,0.5410807,0.72096294
ENSG00000150316,0.5283388,0.45487127,0.55480766,0.0,0.4557677,0.5225197,0.507028,0.60481304
ENSG00000263465,0.30175817,0.25905147,0.0,0.0,0.0,0.0,0.48168063,0.0
ENSG00000149218,0.25929502,0.0,0.0,0.0,0.0,0.59369624,0.5728285,0.37117603
ENSG00000149212,0.0,0.0,0.28715461,0.0,0.0,0.0,0.386334,0.53357667
ENSG00000184384,0.0,0.0,0.31446168,0.0,0.3641434,0.0,0.0,0.0
ENSG00000149231,0.25245047,0.4461814,0.31782788,0.0,0.3620443,0.32447106,0.0,0.0
ENSG00000165895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36268118
ENSG00000110318,0.0,0.0,0.412633,0.0,0.0,0.0,0.0,0.0
ENSG00000137693,0.0,0.26235965,0.0,0.0,0.0,0.51144075,0.54164374,0.4538422
ENSG00000110330,0.0,0.0,0.2003581,0.0,0.43656987,0.0,0.0,0.0
ENSG00000152558,0.6562538,0.69891334,0.4840579,0.19705525,0.7616528,0.37186366,0.356201,0.5441052
ENSG00000170962,0.0,0.6766171,0.7023519,0.0,0.0,0.0,0.0,0.0
ENSG00000196954,0.55626184,0.48821545,0.42474377,0.0,0.41474646,0.0,0.0,0.0
ENSG00000137752,0.0,0.0,0.0,0.0,0.37701622,0.0,0.0,0.0
ENSG00000204397,0.39038897,0.56351125,0.0,0.0,0.48899472,0.0,0.0,0.0
ENSG00000149313,0.0,0.24023159,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152404,0.35728472,0.5241307,0.3108112,0.0,0.0,0.0,0.29723746,0.0
ENSG00000166266,0.22960192,0.0,0.22616293,0.0,0.0,0.0,0.0,0.0
ENSG00000075239,0.4635718,0.0,0.42474377,0.0,0.0,0.48379534,0.5080412,0.0
ENSG00000149311,0.0,0.0,0.0,0.0,0.5150138,0.0,0.0,0.0
ENSG00000137710,1.6326439,1.177583,0.6851078,0.0,0.49140948,0.60521585,0.6773921,0.7379786
ENSG00000137714,0.0,0.0,0.0,0.0,0.36497647,0.0,0.0,0.0
ENSG00000109846,0.0,0.0,1.0473276,0.0,0.0,1.8535275,2.1321416,0.8536979
ENSG00000170276,0.0,0.0,0.0,0.0,0.0,0.48003072,0.22866297,0.0
ENSG00000150764,0.0,0.12731242,0.43456545,0.0,0.0,0.40405345,0.6107744,0.0
ENSG00000150779,0.5845299,0.44571635,0.5177059,0.0,0.5928987,0.7297566,0.63651216,0.64087963
ENSG00000204370,0.6706449,0.76921785,0.7173459,0.17256463,0.6569911,0.8641938,0.73869157,0.85429186
ENSG00000150782,0.0,0.0,0.0,0.0,0.96197045,0.0,0.0,0.0
ENSG00000109906,0.0,0.0,0.73550874,0.0,0.0,0.73055077,0.5643167,0.48337796
ENSG00000166741,1.4311361,1.5460941,2.3994546,0.0,0.0,0.80383617,1.015596,0.7465133
ENSG00000076043,0.6229982,0.894166,0.9673598,0.0,0.0,0.6738234,0.82808733,0.64126235
ENSG00000168092,0.46528184,0.48821545,0.38208982,0.0,0.3078165,0.0,0.0,0.4538422
ENSG00000149591,0.7951664,1.0902822,2.2605243,0.7268053,0.46649063,5.293871,5.185569,2.9934385
ENSG00000160613,0.0,0.0,0.0,0.0,0.0,0.74076724,0.4235613,0.0
ENSG00000137726,0.0,0.5182407,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110324,0.0,0.0,0.0,0.0,0.79689395,0.0,0.0,0.0
ENSG00000149573,0.29715824,2.0580392,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167283,1.4199135,1.3483868,1.2845799,1.6607096,1.7660445,1.770618,1.6105552,1.5252194
ENSG00000118058,0.71994686,0.9086347,0.5889803,0.24044974,0.21444815,0.5636091,0.60716033,0.43073446
ENSG00000095139,0.0,0.54045886,0.41151643,0.0,0.31807756,0.0,0.37426794,0.37536228
ENSG00000019144,0.0,0.0,0.59259117,0.0,0.0,0.0,0.0,0.62814236
ENSG00000110367,0.46655208,0.63042593,0.47664344,0.62870216,0.48281878,0.47397912,0.5534769,0.53983116
ENSG00000186174,0.0,0.0,0.0,0.0,0.0,0.27808636,0.0,0.0
ENSG00000118181,3.2352934,3.0137753,2.8559089,3.1157565,2.8405175,2.9686413,3.0285707,2.8743565
ENSG00000196655,0.0,0.0,0.35578823,0.0,0.0,0.448931,0.40959057,0.0
ENSG00000188486,0.0,0.0,0.0,0.19064054,0.3456046,0.0,0.0,0.0
ENSG00000110395,0.0,0.0,0.0,0.0,0.23142973,0.0,0.0,0.0
ENSG00000076706,0.5027579,1.0866894,0.0,0.0,0.0,2.454514,2.0837646,0.0
ENSG00000154096,0.0,0.0,0.6383929,0.0,0.0,0.0,0.0,0.0
ENSG00000184232,0.0,0.0,0.4612118,0.0,0.0,0.0,0.0,1.0336349
ENSG00000196914,0.45677915,0.61241424,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109971,1.5462031,1.2525845,1.1221201,1.8304517,1.9181297,1.5197761,1.3522747,1.431519
ENSG00000166250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41222757
ENSG00000154144,0.0,0.0,0.2871747,0.0,0.3616403,0.0,0.0,0.0
ENSG00000154146,0.0,0.0,0.0,0.0,0.0,1.1340215,0.0,0.0
ENSG00000149564,1.2851251,1.198806,0.0,0.0,0.0,1.0413406,0.6563059,0.0
ENSG00000154133,0.21518114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149557,0.0,0.38325334,0.7684884,0.0,0.0,0.0,0.45697296,0.0
ENSG00000149547,0.34865147,0.0,0.24423027,0.0,0.0,0.4954344,0.426768,0.0
ENSG00000182934,0.27643842,0.48342562,0.4890923,0.0,0.3437358,0.3109114,0.334067,0.0
ENSG00000110080,0.0,0.0,0.39046603,0.0,0.0,0.0,0.0,0.5891767
ENSG00000134954,0.80007845,0.2905693,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151702,0.5099739,0.37179026,0.0,0.0,0.33681953,0.0,0.0,0.0
ENSG00000084234,0.9854621,1.2165669,1.1143339,0.0,1.5476985,0.9412219,1.2618017,0.43073446
ENSG00000166086,0.0,0.0,0.3004901,0.0,0.0,0.0,0.42380273,0.53357667
ENSG00000151500,0.0,0.0,0.0,0.0,0.0,0.0,0.33221024,0.269369
ENSG00000015171,0.18855074,0.46316883,0.32624185,0.0,0.0,0.0,0.3779173,0.0
ENSG00000067064,0.0,0.0,0.0,0.0,0.41188335,0.0,0.0,0.0
ENSG00000067082,0.93078995,0.74627995,0.8519728,1.2042121,1.5741163,1.0333434,0.7729342,1.0616281
ENSG00000233117,0.0,0.0,0.0,0.0,0.0,0.0,0.18393497,0.0
ENSG00000187134,0.0,0.0,1.407349,0.0,0.0,0.0,0.0,0.8740711
ENSG00000151632,0.0,0.0,0.4259007,0.0,0.0,0.0,0.0,0.0
ENSG00000196139,0.78382945,0.62405217,0.7673892,0.0,0.0,0.0,0.0,0.6074265
ENSG00000173848,0.23070875,0.0,0.0,0.0,0.0,0.95355135,0.5717517,0.0
ENSG00000057608,0.83296865,0.83835757,0.88592947,0.71401036,1.0515593,0.7355466,0.80846417,0.8162445
ENSG00000134453,0.7858456,0.69891334,0.47746685,0.1357007,0.5627949,0.5021649,0.46637982,0.4780542
ENSG00000170525,0.0,0.0,0.0,0.0,0.31491107,0.0,0.0,0.0
ENSG00000165629,0.8801384,0.78308517,0.8715019,0.91267717,1.0501441,1.2088412,1.048522,0.9388291
ENSG00000048740,0.0,0.3629207,0.75521237,0.8890189,0.9045658,0.0,0.38440922,0.617684
ENSG00000151461,0.44707108,0.0,0.3565187,0.0,0.3725258,0.0,0.33509514,0.0
ENSG00000165609,0.0,0.0,0.34891438,0.0,0.35164192,0.0,0.0,0.0
ENSG00000151465,0.0,0.0,0.0,0.0,0.3902502,0.33687848,0.30448222,0.0
ENSG00000151468,0.0,0.0,0.0,0.0,0.0,1.081954,1.2671434,0.0
ENSG00000123240,0.4819648,0.4238392,0.5260915,0.0,0.0,0.77504325,0.8171233,0.0
ENSG00000151474,0.0,0.0,0.0,0.0,0.35490745,0.0,0.0,0.0
ENSG00000065809,0.0,1.3283195,0.0,0.3067468,0.57998353,0.35155696,0.0,0.0
ENSG00000077943,0.0,0.0,0.0,0.0,0.0,0.7292841,1.8058175,0.0
ENSG00000148484,0.35283932,0.0,0.29914072,0.0,0.41150498,0.7581846,0.7752801,0.0
ENSG00000026025,3.9738693,3.987199,4.1556444,3.2398593,3.580404,4.105913,4.6593437,4.212589
ENSG00000148488,0.0,0.78753126,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165996,0.0,0.0,0.0,0.0,0.0,0.4113167,0.6031461,0.0
ENSG00000260314,0.0,0.0,0.0,0.0,1.6203101,0.0,0.0,0.0
ENSG00000120594,0.5553424,0.8809238,0.76998514,0.0,1.0764421,0.0,0.6614401,0.0
ENSG00000136770,0.481468,0.6680358,0.60346806,0.0,0.0,0.0,0.0,0.0
ENSG00000148444,0.0,0.0,0.36980844,0.0,0.38664395,0.0,0.33572704,0.0
ENSG00000150867,0.0,0.0,0.0,0.0,0.40367317,0.0,0.0,0.0
ENSG00000148450,0.0,0.0,0.5151571,0.0,0.38763028,0.6317721,0.6622237,0.0
ENSG00000165312,0.0,0.0,0.0,0.0,0.31066492,0.0,0.0,0.0
ENSG00000107863,0.0,0.5028999,0.7605057,0.0,0.0,0.0,0.32428336,0.4481535
ENSG00000077420,0.0,0.0,0.0,0.0,0.7615769,0.0,0.0,0.0
ENSG00000136754,0.0,0.0,0.0,0.0,0.5127866,0.0,0.0,0.0
ENSG00000136758,0.5144688,0.6170153,0.489459,0.8033795,0.69348484,0.4029651,0.3791135,0.4780542
ENSG00000099246,0.0,0.3245487,0.29910916,0.0,0.35987443,0.36906993,0.47663766,0.0
ENSG00000095787,0.61936855,0.6369104,0.5279964,0.0,0.5436769,0.507989,0.49624974,0.6370363
ENSG00000197321,0.0,0.0,0.48564032,0.0,0.0,0.60123414,1.4244735,0.0
ENSG00000165757,0.0,0.63117445,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107968,0.0,0.0,0.0,0.0,0.5162778,0.0,0.0,0.0
ENSG00000148516,0.7190598,0.7371818,0.68451047,0.0,0.0,0.47397912,0.67546594,0.6655381
ENSG00000170759,0.89714503,1.1303464,0.777641,0.2089845,0.9202147,1.0788116,1.2246232,1.0333433
ENSG00000120616,0.44245166,0.5622589,0.41750008,0.0,0.23713228,0.3835436,0.25246412,0.48918992
ENSG00000150093,1.5648153,1.8243648,1.6371062,0.98733383,1.2249908,2.2681856,2.470879,1.2964778
ENSG00000099250,0.80464524,0.80119383,0.409792,0.0,0.8804827,0.5646548,0.0,0.0
ENSG00000095794,0.0,0.0,0.0,0.0,0.68557173,0.0,0.0,0.0
ENSG00000108100,0.43294132,0.46316883,0.2945037,0.0,0.28299162,0.0,0.0,0.0
ENSG00000169826,0.0,0.0,0.0,0.0,0.3843345,0.0,0.0,0.0
ENSG00000169813,0.8079902,0.78652054,0.6386776,0.8137351,0.9666023,0.69555587,0.61219186,0.77158695
ENSG00000169740,0.0,0.0,0.0,0.0,0.0,0.0,0.32969296,0.0
ENSG00000107562,1.0780714,0.0,0.9299542,0.0,0.0,1.0213953,0.0,0.0
ENSG00000107551,0.0,0.0,0.0,0.0,0.9267366,0.0,0.0,0.0
ENSG00000165507,0.0,0.0,0.0,0.0,0.0,0.58793265,0.0,0.0
ENSG00000165512,0.5084504,0.41380203,0.37237847,0.0,0.0,0.41291142,0.0,0.31978545
ENSG00000012779,0.0,0.0,0.0,0.0,0.7544806,0.0,0.0,0.0
ENSG00000266412,0.4281829,0.48471588,0.0,0.0,0.7867703,0.35137308,0.18410885,0.0
ENSG00000204161,0.6532332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185532,0.0,0.0,0.0,0.0,0.0,0.74594533,0.96060133,0.0
ENSG00000122873,0.0,0.0,0.5551317,0.0,0.0,0.21171314,0.0,0.0
ENSG00000072401,0.0,0.0,0.0,0.0,0.34181362,0.0,0.0,0.0
ENSG00000108064,0.21555904,0.402471,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122870,0.0,0.0,0.8751513,0.0,0.0,0.0,0.0,0.68131095
ENSG00000108091,0.0,0.0,0.0,0.0,0.0,0.0,0.29640293,0.0
ENSG00000150347,0.70453894,1.3823324,1.2072241,0.0,0.28887874,1.4802785,0.69115317,0.7996737
ENSG00000171988,0.65848315,0.5274403,0.61346567,0.0,0.77940965,0.38370025,0.4165605,0.4843807
ENSG00000165476,0.0,0.5516759,0.4958993,0.0,0.38794756,0.54451525,0.7056916,0.48254558
ENSG00000096746,0.699765,0.7050045,0.6926601,0.45285273,0.6123466,0.88852423,0.8290745,0.7743494
ENSG00000060339,0.40463364,0.0,0.0,0.0,0.35238627,0.0,0.0,0.0
ENSG00000107625,0.0,0.0,0.28155234,0.0,0.0,0.0,0.295591,0.0
ENSG00000165732,0.7896987,0.6921985,0.71484435,0.21178493,0.853969,0.4573691,0.4467184,0.43073446
ENSG00000122862,1.4290218,2.3574412,0.0,1.8413835,2.6616764,0.0,0.0,0.0
ENSG00000122958,0.3076256,0.38700745,0.37235743,0.0,0.4785205,0.39173627,0.41599363,0.0
ENSG00000156515,0.0,0.0,0.0,0.0,0.38573027,0.0,0.51015985,0.0
ENSG00000079332,0.19849125,0.52270126,0.5761272,0.0,0.30467057,0.3953365,0.4853156,0.45447168
ENSG00000180817,0.9586492,0.74184567,0.9579798,0.23515013,0.3384901,0.79335475,0.712904,1.069107
ENSG00000148730,0.0,0.0,0.44702306,0.0,0.0,0.0,0.0,0.41222757
ENSG00000166228,0.0,0.43819284,0.3835584,0.0,0.41324276,0.52762544,0.7753591,0.37536228
ENSG00000107738,0.41997403,0.0,0.5056168,0.0,0.81643844,0.44434792,0.0,0.52376556
ENSG00000197746,1.2597573,1.6037027,2.0298903,1.1823981,2.5949805,1.2464375,1.7258685,1.6291753
ENSG00000166295,1.0594068,1.0749195,0.89979887,1.1006833,0.9401505,1.2949523,1.3266224,1.0145375
ENSG00000168209,1.4498165,1.0613499,1.0128407,1.8537456,0.8349503,0.64529884,0.0,1.6973221
ENSG00000107745,0.0,0.3801564,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122884,0.0,0.0,0.39972374,0.0,0.43454623,0.0,0.0,0.0
ENSG00000182180,0.0,0.0,0.0,0.0,0.37440968,0.3857305,0.06955156,0.0
ENSG00000138279,0.60940224,0.7922951,0.7364152,0.3541628,0.69948184,0.8027711,0.9815625,0.65690166
ENSG00000177791,0.0,0.0,0.0,0.0,0.0,0.0,0.33899456,0.0
ENSG00000172586,0.33315718,0.0,0.34750807,0.0,0.48457217,0.4146304,0.35273814,0.47633687
ENSG00000148660,0.0,0.0,0.0,0.0,0.0,0.43470955,0.5756841,0.0
ENSG00000122861,0.0,0.0,0.0,0.0,0.50253975,0.0,0.0,0.0
ENSG00000035403,0.0,0.6935975,0.3206802,0.0,0.0,1.0010762,1.1325754,0.48337796
ENSG00000165637,0.7959442,0.95723784,0.851992,0.8575613,0.9469143,1.242147,1.1668478,0.9073107
ENSG00000156113,0.0,0.0,0.0,0.0,0.0,0.0,0.5256953,0.0
ENSG00000138326,3.722574,3.3009262,3.2231796,3.448666,3.48167,3.2022433,3.1428943,3.2914608
ENSG00000108175,0.2560205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165424,0.0,0.4238392,0.60953295,0.0,0.0,0.0,0.0,0.5963395
ENSG00000189129,0.8690978,0.47470096,2.1654482,0.0,0.0,2.280338,1.4390447,2.6006665
ENSG00000122359,0.63509774,0.0,0.63045466,0.22708508,0.72522205,1.0367377,0.9416508,0.75862193
ENSG00000122378,0.53826404,0.6082647,0.0,0.0,0.0,0.49292982,0.0,0.36131662
ENSG00000108219,0.5652454,0.33877373,0.0,0.0,0.39207068,0.0,0.0,0.0
ENSG00000165678,0.6815161,0.6766171,0.68140745,0.59687907,0.840958,1.0090506,0.9321881,0.63977665
ENSG00000107771,0.0,0.65304524,0.49625006,0.0,0.0,0.402497,0.57091296,0.0
ENSG00000062650,0.0,0.0,0.0,0.0,0.38934958,0.0,0.0,0.0
ENSG00000173269,1.1571038,1.3206203,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173267,1.3486935,0.79284656,0.0,0.0,0.0,1.2503722,1.0929399,0.0
ENSG00000148671,2.5977407,2.3325796,1.4321419,0.0,0.0,3.9675117,3.675686,2.7207782
ENSG00000148672,0.36826724,0.37332073,0.5115868,0.0,0.53478956,0.3844207,0.3813818,0.6561794
ENSG00000198682,0.0,0.75293237,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138138,0.0,0.0,0.0,0.0,0.0,0.0,0.21707174,0.0
ENSG00000171862,0.47780988,0.7649752,0.7925047,0.0,0.70615995,1.1829475,0.71750784,0.83098924
ENSG00000107796,0.0,0.37179026,0.4088605,0.0,0.0,4.3521404,4.3099017,0.7155248
ENSG00000107798,0.23481551,0.0,0.0,0.0,1.0260751,0.0,0.0,0.0
ENSG00000180628,0.0,0.53099495,0.0,0.0,0.0,0.3771462,0.68673456,0.0
ENSG00000119938,0.0,0.0,0.0,0.0,0.0,0.0,0.47158784,0.0
ENSG00000107854,0.0,0.44571635,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138190,0.0,0.38700745,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138119,0.65522444,0.75910515,0.0,0.0,0.0,0.0,0.2793935,0.0
ENSG00000148690,0.0,0.0,0.0,0.0,0.0,0.0,0.23528036,0.0
ENSG00000107438,1.4468021,1.5931067,0.5713655,0.0,0.0,1.008276,0.94385093,0.0
ENSG00000095637,0.0,0.0,0.0,0.0,0.0,0.5490048,0.7743653,0.0
ENSG00000138185,0.5118153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077147,0.753319,1.212785,0.8838164,0.0,0.6647922,0.5017661,0.60575277,0.65690166
ENSG00000155629,0.0,0.0,0.0,0.0,0.58432335,0.0,0.0,0.0
ENSG00000171314,0.6939899,0.67543036,0.8594415,0.65532494,0.8097515,1.2134454,1.072346,1.0105203
ENSG00000155254,0.0,0.0,0.0,0.0,0.0,0.0,0.46827018,0.0
ENSG00000095713,0.0,0.61107594,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196072,0.0,0.0,0.0,0.0,0.3963923,0.0,0.0,0.0
ENSG00000166136,0.835112,0.84241354,0.9342241,0.9633421,0.94606215,1.3359327,1.2518077,1.1234838
ENSG00000055950,0.42724568,0.5048187,0.50835127,0.0,0.38900447,0.72603333,0.6940033,0.5366263
ENSG00000107816,0.0,0.0,0.0,0.0,0.0,0.29308453,0.0,0.0
