organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
heart_plus_pericardium,Zhao,2025,10.1016/j.xgen.2025.101034,A Coding and Non-Coding Atlas of the Human Arterial Cell,scRNA-seq of vascular tissue,Cell Genomics,https://cellxgene.cziscience.com/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f,https://cellxgene.cziscience.com/e/43245158-5ae1-4e71-a9a6-67eef49c26bc.cxg/,https://datasets.cellxgene.cziscience.com/441fd653-78f4-4654-b3be-1b0bc79b5568.h5ad,author_cell_type,X_umap,15842,8,0.6470867064517616,0.5941872218080715,0.18581485077070212,0.8698496259221673,0.8733169073926101,8
