reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
no,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche,All cells and nuclei,193108,193108,Celltypes,X_umap,Madissoon,Nat Genet,2023,10.1038/s41588-022-01243-4,https://cellxgene.cziscience.com/collections/c1241244-b22d-483d-875b-75699efb9f3c,https://cellxgene.cziscience.com/e/093d3bfe-6f0f-4ac0-a7a1-829f94d0a49f.cxg/,bronchus | lower lobe of left lung | lung | trachea | upper lobe of left lung,normal,c1241244-b22d-483d-875b-75699efb9f3c,f6f2dec8-f2ef-4439-b002-cc35d2d5ecac,093d3bfe-6f0f-4ac0-a7a1-829f94d0a49f,769fff4f-099a-46e1-917b-06ce1fee858a,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/769fff4f-099a-46e1-917b-06ce1fee858a.h5ad,UBERON:0002048 | UBERON:0002185 | UBERON:0003126 | UBERON:0008952 | UBERON:0008953,EFO:0009899 | EFO:0009922 | EFO:0030004,CL:0000057 | CL:0000064 | CL:0000066 | CL:0000071 | CL:0000077 | CL:0000097 | CL:0000138 | CL:0000158 | CL:0000160 | CL:0000165 | CL:0000185 | CL:0000186 | CL:0000192 | CL:0000218 | CL:0000232 | CL:0000451 | CL:0000556 | CL:0000576 | CL:0000583 | CL:0000623 | CL:0000646 | CL:0000784 | CL:0000787 | CL:0000788 | CL:0000798 | CL:0000815 | CL:0000895 | CL:0000913 | CL:0000940 | CL:0000980 | CL:0000985 | CL:0000987 | CL:0000990 | CL:0001044 | CL:0001054 | CL:0001065 | CL:0002062 | CL:0002063 | CL:0002138 | CL:0002376 | CL:0002503 | CL:0002543 | CL:0002553 | CL:0002591 | CL:0009089 | CL:0019018 | CL:1000272 | CL:1000413 | CL:1001568 | CL:1001603 | CL:2000093 | CL:4033005 | CL:4033024 | CL:4033026 | CL:4033038 | CL:4033039 | CL:4033042 | CL:4033043 | CL:4033044 | CL:4033048,PATO:0000461,HsapDv:0000123 | HsapDv:0000129 | HsapDv:0000152 | HsapDv:0000153 | HsapDv:0000158 | HsapDv:0000160 | HsapDv:0000169 | HsapDv:0000240 | HsapDv:0000241,PATO:0000383 | PATO:0000384,TRUE,10,"""UBERON:0002048: 46",325; UBERON:0008953: 46,091; UBERON:0002185: 42,317; UBERON:0008952: 29,983; UBERON:0003126: 28,"392""",respiratory_system,respiratory_system_Madissoon_2023,Celltypes,80,193108,-0.01935435775,-0.012186287218749998,0.3288773453747743,6,13,61,0.5937198922301704,0.5684846952959295
