,Alveolar_Type1,Alveolar_Type2,B_cells,Blood_vessel,Ciliated,DC_1,DC_2,DC_Monocyte_Dividing,DC_activated,DC_plasmacytoid,Fibroblast,Lymph_vessel,Macrophage_Dividing,Macrophage_MARCOneg,Macrophage_MARCOpos,Mast_cells,Monocyte,Muscle_cells,NK,NK_Dividing,Plasma_cells,T_CD4,T_CD8_CytT,T_cells_Dividing,T_regulatory
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0
SDF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXRA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AURKAIP1,0.4375,0.4375,0.0,0.0,0.4375,0.4375,0.4375,0.6979166666666666,0.4166666666666667,0.0,0.4375,0.4375,0.7986110895872116,0.0,0.4375,0.0,0.0,0.4375,0.0,0.4375,0.4375,0.0,0.0,0.4375,0.0
MRPL20,0.5833333333333334,0.75,0.0,0.0,0.5833333333333334,0.0,0.0,0.75,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.75,0.0,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0
SSU72,0.5416666666666666,0.5416666666666666,0.0,0.0,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,0.0,0.5416666666666666,0.5416666666666666,0.8472222040096918,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.5416666666666666,0.0
MMP23B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.875,0.875,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAAP20,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RER1,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.9166666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL22,0.2812499975164731,0.4839743822813034,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.5931372418999672,0.3240740771094958,0.51488097012043,0.3014705926179886,0.3014705926179886,0.3708333695928256,0.41287878155708313,0.65416669100523,0.14166666567325592,0.3240740771094958,0.0416666641831398,0.07291666666666667,0.23809522887070975,0.0,0.07291666666666667,0.19444446017344794,0.07291666666666667,0.0,0.23809522887070975,0.0
ACOT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMTA1,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.7916666666666666,0.0,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARK7,0.3125,0.4305555447936058,0.0,0.25,0.3125,0.3125,0.3125,0.546875,0.494047611951828,0.4305555447936058,0.546875,0.4305555447936058,0.7734375,0.25,0.4305555447936058,0.0,0.0,0.4305555447936058,0.25,0.3125,0.3125,0.0,0.0,0.3125,0.0
ENO1,0.3125,0.6666666890184084,0.0,0.125,0.125,0.3125,0.4444444254040718,0.7638888880610466,0.5416666666666666,0.125,0.3125,0.3125,0.8068181698520979,0.125,0.5416666666666666,0.0,0.125,0.3125,0.125,0.4444444254040718,0.125,0.125,0.0,0.4444444254040718,0.125
GPR157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNBIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.972222218910853,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
MAD2L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGTRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0
DHRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHAD1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFHD2,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.0,0.0,0.0,0.0,0.8958333333333334,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
SZRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NECAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR7A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPZB,0.25,0.25,0.0,0.25,0.0,0.4375,0.4375,0.597222201526165,0.4375,0.25,0.597222201526165,0.4375,0.6979166666666666,0.25,0.4375,0.0,0.25,0.4375,0.25,0.25,0.0,0.25,0.0,0.4375,0.0
MICOS10,0.3333333333333333,0.5,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.7083333333333334,0.3333333333333333,0.0,0.624999982615312,0.5,0.8627451062202454,0.3333333333333333,0.624999982615312,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0
NBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991666667163372,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXN10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDOST,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
HP1BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.875,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0
ALPL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42,0.125,0.125,0.0,0.125,0.125,0.375,0.375,0.6458333333333334,0.541666641831398,0.125,0.375,0.375,0.7166666761040688,0.125,0.541666641831398,0.0,0.125,0.125,0.125,0.375,0.125,0.125,0.125,0.375,0.0
C1QA,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8511904751261076,0.0,0.0,0.0,0.0,0.9778287410736084,0.8912037039796511,0.9166666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QC,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8583333343267441,0.0,0.0,0.0,0.0,0.9635416641831398,0.8942307705680529,0.9027777736385664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QB,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8621794879436493,0.0,0.0,0.0,0.0,0.9787087912360827,0.891369049747785,0.9192708358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.7916666666666666,0.7916666666666666,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.7916666666666666,0.0
ID3,0.0,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8958333333333334,0.0,0.875,0.0,0.0,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL11,0.21568626165390015,0.4994047482808431,0.19791666169961294,0.07916668305794398,0.10227271914482117,0.566565066576004,0.3179347639282544,0.41307473679383594,0.4049707502126694,0.37264152864615124,0.3645833556850751,0.3491666292150815,0.5818627700209618,0.05555554727713267,0.26875002682209015,0.006944447755813599,0.05555554727713267,0.18055553982655206,0.0,0.0364583283662796,0.233796293536822,0.1442307805021604,0.0364583283662796,0.29360464711983997,0.006944447755813599
PITHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.7916666666666666,0.8125,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.8125,0.0
SRRM1,0.0,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.7708333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.7708333333333334,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.0
CLIC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.9583333333333334,0.0
SYF2,0.0,0.0,0.0,0.0,0.0,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.0,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.8020833333333334,0.0,0.6041666666666666,0.0,0.0,0.6041666666666666,0.0,0.6041666666666666,0.0,0.0,0.0,0.5833333333333334,0.0
RSRP1,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.625,0.625,0.625,0.625,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.625,0.0
TMEM50A,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.6666666666666666,0.8095238159100214,0.4166666666666667,0.6666666666666666,0.0,0.0,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.4166666666666667,0.0
SELENON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STMN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892857146759828,0.0,0.7708333333333334,0.0,0.8020833333333334,0.9629629626870155,0.0,0.75,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.84375,0.0
ZNF593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGRL3,0.0,0.0625,0.0,0.0625,0.0,0.4583333308498065,0.6089743748307228,0.706140344341596,0.4107142835855484,0.214285708963871,0.3125000049670537,0.3645833507180214,0.7761437942584356,0.3125000049670537,0.7405302946766218,0.0625,0.4107142835855484,0.0625,0.1666666567325592,0.3878205170234044,0.0625,0.1666666567325592,0.1666666567325592,0.5606060549616814,0.0625
UBXN11,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD52,0.0,0.0,0.5138888781269392,0.0,0.0,0.6736111268401146,0.5729166666666666,0.5729166666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.9458333353201548,0.0,0.8574561402201653,0.3333333333333333,0.4375,0.0,0.3333333333333333,0.4375,0.3333333333333333,0.5729166666666666,0.5138888781269392,0.7840909014145533,0.4375
HMGN2,0.3333333333333333,0.4895833333333333,0.0,0.0,0.4895833333333333,0.3333333333333333,0.3333333333333333,0.8723958333333334,0.5763888756434122,0.4305555497606595,0.5763888756434122,0.3333333333333333,0.9408212626973788,0.3333333333333333,0.5763888756434122,0.0,0.0,0.3333333333333333,0.0,0.6510416666666666,0.3333333333333333,0.0,0.0,0.7750000059604645,0.0
SFN,0.9583333333333334,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDC,0.0,0.625,0.0,0.0,0.8472222089767456,0.0,0.0,0.625,0.0,0.0,0.625,0.625,0.8472222089767456,0.0,0.625,0.0,0.0,0.625,0.0,0.625,0.0,0.0,0.0,0.625,0.0
FCN3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD164L2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.875,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880952388048172,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THEMIS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
DNAJC8,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8888888756434122,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0
ATP5IF1,0.5416666666666666,0.6666666492819786,0.0,0.0,0.8263889079292616,0.375,0.375,0.5416666666666666,0.0,0.375,0.375,0.375,0.7395833333333334,0.375,0.5416666666666666,0.0,0.0,0.375,0.0,0.375,0.5416666666666666,0.0,0.0,0.5416666666666666,0.0
TRNAU1AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YTHDF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
LAPTM5,0.0,0.0,0.5138888756434122,0.0,0.0,0.5138888756434122,0.6583333363135656,0.7552083333333334,0.2916666666666667,0.4166666666666667,0.0,0.4166666666666667,0.8787878751754761,0.5138888756434122,0.7777777736385664,0.2916666666666667,0.4166666666666667,0.0,0.2916666666666667,0.4166666666666667,0.0,0.2916666666666667,0.2916666666666667,0.5138888756434122,0.2916666666666667
SNRNP40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCCHC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TINAGL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A2,0.0,0.75,0.0,0.0,0.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
KHDRBS1,0.0,0.0,0.0,0.0,0.0,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.0,0.7291666666666666,0.0,0.8645833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.7291666666666666,0.0
DCDC2B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3I,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.6875,0.5,0.5,0.6875,0.6875,0.6875,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
FAM167B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.875,0.875,0.875,0.0
MARCKSL1,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9807692319154739,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB8OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
RBBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
AK2,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFPQ,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.7604166666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,0.7604166666666666,0.0,0.5833333333333334,0.0,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.6944444378217062,0.0
PSMB2,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.7708333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.8472222064932188,0.0,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0
CLSPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEKT2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP7D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.875,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0
LSM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSCP1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS15,0.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,0.7708333333333334,0.0,0.0,0.7708333333333334,0.7708333333333334,0.923611102004846,0.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
CSF3R,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEAF6,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNALI1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
