software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,Mast_cells,2911,0.9260166585007348,0.930379746835443,0.9089659910683614,53910,198,265,2646,2,"['ENSG00000172236', 'ENSG00000197253']","['ENSG00000172236', 'ENSG00000197253', 'ENSG00000163751', 'ENSG00000149534', 'ENSG00000157404', 'ENSG00000179348', 'ENSG00000163106', 'ENSG00000110002', 'ENSG00000164120', 'ENSG00000109321']",1.0
4.1,author_cell_type,DC_activated,122,0.7312925170068028,1.0,0.3524590163934426,56897,0,79,43,2,"['ENSG00000102962', 'ENSG00000172724']","['ENSG00000102962', 'ENSG00000105246', 'ENSG00000126353', 'ENSG00000159166', 'ENSG00000089094', 'ENSG00000172724', 'ENSG00000013374', 'ENSG00000068796', 'ENSG00000075618', 'ENSG00000107551']",1.0
4.1,author_cell_type,DC_1,163,0.8254397834912043,0.8472222222222222,0.7484662576687117,56834,22,41,122,1,['ENSG00000197992'],"['ENSG00000197992', 'ENSG00000128815', 'ENSG00000138744', 'ENSG00000163687', 'ENSG00000085719', 'ENSG00000241106', 'ENSG00000131203', 'ENSG00000118292', 'ENSG00000106066', 'ENSG00000140968']",1.0
4.1,author_cell_type,DC_2,1605,0.6851187425252008,0.7551789077212806,0.4996884735202492,55154,260,803,802,1,['ENSG00000158481'],"['ENSG00000158481', 'ENSG00000072694', 'ENSG00000132514', 'ENSG00000179639', 'ENSG00000135549', 'ENSG00000169508', 'ENSG00000112149', 'ENSG00000179344', 'ENSG00000196735', 'ENSG00000231389']",1.0
4.1,author_cell_type,Monocyte,6067,0.7717258519735456,0.8293345405160706,0.6039228613812427,50198,754,2403,3664,2,"['ENSG00000085265', 'ENSG00000123689']","['ENSG00000085265', 'ENSG00000124882', 'ENSG00000186407', 'ENSG00000143546', 'ENSG00000125538', 'ENSG00000123689', 'ENSG00000163220', 'ENSG00000169429', 'ENSG00000197405', 'ENSG00000291237']",0.6891891956329346
4.1,author_cell_type,Macrophage_MARCOpos,4512,0.8288323045267489,0.9340579710144928,0.5713652482269503,52325,182,1934,2578,2,"['ENSG00000019169', 'ENSG00000102575']","['ENSG00000019169', 'ENSG00000102575', 'ENSG00000183019', 'ENSG00000275385', 'ENSG00000224397', 'ENSG00000018280', 'ENSG00000130203', 'ENSG00000130208', 'ENSG00000165140', 'ENSG00000038945']",0.2858514785766601
4.1,author_cell_type,Macrophage_MARCOneg,937,0.6352545225073623,0.8388888888888889,0.3223052294557097,56024,58,635,302,3,"['ENSG00000165457', 'ENSG00000124491', 'ENSG00000100979']","['ENSG00000165457', 'ENSG00000124491', 'ENSG00000010327', 'ENSG00000100979', 'ENSG00000178573', 'ENSG00000177575', 'ENSG00000170458', 'ENSG00000129538', 'ENSG00000159189', 'ENSG00000173369']",1.0
4.1,author_cell_type,Macrophage_Dividing,94,0.1103404791929382,0.0938337801608579,0.3723404255319149,56587,338,59,35,3,"['ENSG00000170323', 'ENSG00000104918', 'ENSG00000019169']","['ENSG00000243961', 'ENSG00000170323', 'ENSG00000104918', 'ENSG00000019169', 'ENSG00000130208', 'ENSG00000165140', 'ENSG00000183019', 'ENSG00000111247', 'ENSG00000173369', 'ENSG00000173372']",0.875
4.1,author_cell_type,DC_Monocyte_Dividing,242,0.6833910034602076,0.9404761904761904,0.3264462809917355,56772,5,163,79,2,"['ENSG00000135549', 'ENSG00000175063']","['ENSG00000178999', 'ENSG00000135549', 'ENSG00000179639', 'ENSG00000175063', 'ENSG00000131747', 'ENSG00000148773', 'ENSG00000117724', 'ENSG00000089685', 'ENSG00000170312', 'ENSG00000197061']",0.3863636255264282
4.1,author_cell_type,T_cells_Dividing,88,0.1785714285714285,0.2592592592592592,0.0795454545454545,56911,20,81,7,1,['ENSG00000107742'],"['ENSG00000137078', 'ENSG00000160654', 'ENSG00000213658', 'ENSG00000107742', 'ENSG00000198851', 'ENSG00000277734', 'ENSG00000008517', 'ENSG00000116824', 'ENSG00000167286', 'ENSG00000211772']",0.5
4.1,author_cell_type,Lymph_vessel,337,0.9036144578313252,0.9911894273127754,0.6676557863501483,56680,2,112,225,2,"['ENSG00000137077', 'ENSG00000138722']","['ENSG00000137077', 'ENSG00000138722', 'ENSG00000117707', 'ENSG00000110841', 'ENSG00000103544', 'ENSG00000037280', 'ENSG00000162493', 'ENSG00000173267', 'ENSG00000075213', 'ENSG00000163762']",1.0
4.1,author_cell_type,Blood_vessel,2694,0.8183512387634291,0.9290603609209708,0.5541945063103192,54211,114,1201,1493,1,['ENSG00000110799'],"['ENSG00000176435', 'ENSG00000110799', 'ENSG00000122679', 'ENSG00000142748', 'ENSG00000213088', 'ENSG00000164035', 'ENSG00000118946', 'ENSG00000183615', 'ENSG00000130300', 'ENSG00000165949']",1.0
4.1,author_cell_type,Muscle_cells,839,0.8640720302062155,0.913978494623656,0.7091775923718713,56124,56,244,595,1,['ENSG00000163017'],"['ENSG00000163017', 'ENSG00000133392', 'ENSG00000198523', 'ENSG00000175084', 'ENSG00000130176', 'ENSG00000163431', 'ENSG00000142910', 'ENSG00000103175', 'ENSG00000065534', 'ENSG00000149591']",1.0
4.1,author_cell_type,Fibroblast,4623,0.9255553845364528,0.9706752757600215,0.7804455980964742,52287,109,1015,3608,2,"['ENSG00000139329', 'ENSG00000077942']","['ENSG00000139329', 'ENSG00000077942', 'ENSG00000087245', 'ENSG00000196616', 'ENSG00000163359', 'ENSG00000106333', 'ENSG00000011465', 'ENSG00000108821', 'ENSG00000164692', 'ENSG00000168542']",1.0
4.1,author_cell_type,Ciliated,466,0.9611602753195674,0.9974489795918368,0.8390557939914163,56552,1,75,391,2,"['ENSG00000186973', 'ENSG00000105519']","['ENSG00000124237', 'ENSG00000164972', 'ENSG00000186973', 'ENSG00000179902', 'ENSG00000160188', 'ENSG00000105519', 'ENSG00000133640', 'ENSG00000183644', 'ENSG00000215217', 'ENSG00000188817']",1.0
4.1,author_cell_type,Alveolar_Type1,764,0.629863813229572,0.8018575851393189,0.3390052356020942,56191,64,505,259,2,"['ENSG00000086548', 'ENSG00000135480']","['ENSG00000086548', 'ENSG00000135480', 'ENSG00000013588', 'ENSG00000161055', 'ENSG00000167644', 'ENSG00000175793', 'ENSG00000189334', 'ENSG00000171345', 'ENSG00000168878', 'ENSG00000184292']",1.0
4.1,author_cell_type,Alveolar_Type2,4676,0.9592479156031988,0.9579439252336448,0.9644995722840034,52145,198,166,4510,3,"['ENSG00000185303', 'ENSG00000122852', 'ENSG00000168484']","['ENSG00000167972', 'ENSG00000185303', 'ENSG00000122852', 'ENSG00000131400', 'ENSG00000168484', 'ENSG00000133661', 'ENSG00000196260', 'ENSG00000157765', 'ENSG00000168878', 'ENSG00000229415']",0.979253113269806
4.1,author_cell_type,B_cells,1551,0.8778493126848791,0.9618684461391802,0.6505480335267569,55428,40,542,1009,2,"['ENSG00000156738', 'ENSG00000105369']","['ENSG00000156738', 'ENSG00000153064', 'ENSG00000211899', 'ENSG00000105369', 'ENSG00000007312', 'ENSG00000211592', 'ENSG00000227507', 'ENSG00000140968', 'ENSG00000110848', 'ENSG00000104894']",0.8333333730697632
4.1,author_cell_type,DC_plasmacytoid,46,0.6967213114754098,0.8947368421052632,0.3695652173913043,56971,2,29,17,2,"['ENSG00000239961', 'ENSG00000166428']","['ENSG00000239961', 'ENSG00000185507', 'ENSG00000103056', 'ENSG00000269404', 'ENSG00000186810', 'ENSG00000166428', 'ENSG00000095585', 'ENSG00000124766', 'ENSG00000137265', 'ENSG00000100453']",1.0
4.1,author_cell_type,Plasma_cells,287,0.8108108108108109,0.9787234042553192,0.4808362369337979,56729,3,149,138,1,['ENSG00000211895'],"['ENSG00000211895', 'ENSG00000048462', 'ENSG00000143297', 'ENSG00000211677', 'ENSG00000110777', 'ENSG00000139193', 'ENSG00000004468', 'ENSG00000211592', 'ENSG00000132465', 'ENSG00000170476']",1.0
