clusterName,NSForest_markers,f_score
Mast_cells,"['TPSAB1', 'TPSB2']",0.9260166585007348
DC_activated,"['CCL22', 'CCL19']",0.7312925170068028
DC_1,['CLEC9A'],0.8254397834912043
DC_2,['CD1C'],0.6851187425252008
Monocyte,"['FCN1', 'G0S2']",0.7717258519735456
Macrophage_MARCOpos,"['MARCO', 'ACP5']",0.8288323045267489
Macrophage_MARCOneg,"['FOLR2', 'F13A1', 'PLTP']",0.6352545225073623
Macrophage_Dividing,"['FABP4', 'RETN', 'MARCO']",0.1103404791929382
DC_Monocyte_Dividing,"['PKIB', 'UBE2C']",0.6833910034602076
T_cells_Dividing,['SPOCK2'],0.1785714285714285
Lymph_vessel,"['CCL21', 'MMRN1']",0.9036144578313252
Blood_vessel,['VWF'],0.8183512387634291
Muscle_cells,['ACTG2'],0.8640720302062155
Fibroblast,"['LUM', 'FBLN1']",0.9255553845364528
Ciliated,"['CFAP144', 'CAPS']",0.9611602753195674
Alveolar_Type1,"['CEACAM6', 'KRT7']",0.629863813229572
Alveolar_Type2,"['SFTPA2', 'SFTPA1', 'SFTPC']",0.9592479156031988
B_cells,"['MS4A1', 'CD79A']",0.8778493126848791
DC_plasmacytoid,"['LILRA4', 'PLD4']",0.6967213114754098
Plasma_cells,['ENSG00000211895'],0.8108108108108109
NK_Dividing,"['ENSG00000211829', 'CTSW', 'NKG7']",0.2027027027027027
NK,"['KLRB1', 'GNLY']",0.7748475825889692
T_CD8_CytT,"['GZMH', 'CCL5']",0.3751699864010879
T_CD4,"['IL7R', 'ENSG00000277734']",0.5827807839849605
T_regulatory,"['TIGIT', 'BATF']",0.3288740245261984
