clusterName,NSForest_markers,f_score,onTarget,precision,recall
IC-B,['ENSG00000091137'],0.945945945945946,1.0,0.9943181818181818,0.7918552036199095
mIC-A,"['ENSG00000171889', 'ENSG00000173253']",0.6666666666666666,1.0,1.0,0.2857142857142857
cIC-A,"['ENSG00000144227', 'ENSG00000228791']",0.7851239669421488,0.5,0.9595959595959596,0.4545454545454545
IC-A Injured,"['ENSG00000145147', 'ENSG00000188559']",0.5263157894736842,0.2456245869398117,1.0,0.1818181818181818
mPC,"['ENSG00000285876', 'ENSG00000180573']",0.5298507462686567,0.8065736293792725,0.6173913043478261,0.3380952380952381
cPC,['ENSG00000161011'],0.4939209726443769,1.0,0.6132075471698113,0.2777777777777778
CNT,"['ENSG00000147481', 'ENSG00000226674']",0.7359531196139263,0.6518611311912537,0.9426048565121412,0.3921028466483012
CNT Injured,['ENSG00000227028'],0.25,0.5,1.0,0.0625
DCT1,"['ENSG00000151789', 'ENSG00000271945']",0.6519889385237183,0.5514376163482666,0.672886937431394,0.5799432355723746
DCT2,"['ENSG00000227028', 'ENSG00000070915']",0.7518796992481203,0.4332194626331329,0.8247422680412371,0.5555555555555556
JG Cell,['ENSG00000250049'],0.6,1.0,0.8571428571428571,0.2727272727272727
Ascending Vasa Recta,"['ENSG00000150625', 'ENSG00000249797']",0.4885057471264368,0.75,0.8095238095238095,0.1888888888888888
Peritubular Capillary Endothelia,"['ENSG00000102755', 'ENSG00000174640']",0.7389402041808459,0.3040522336959839,0.781491002570694,0.6067864271457086
Descending Vasa Recta,['ENSG00000049192'],0.5208333333333334,0.5,0.8333333333333334,0.2083333333333333
Endothelia Glomerular,"['ENSG00000165810', 'ENSG00000077943']",0.6547619047619048,0.8065736293792725,0.9565217391304348,0.2894736842105263
Memory B Cell,"['ENSG00000136573', 'ENSG00000153064']",0.8527131782945736,0.7948406338691711,1.0,0.5365853658536586
Naïve B Cell,['ENSG00000163534'],0.625,1.0,1.0,0.25
pDC,['ENSG00000137265'],0.7692307692307693,1.0,1.0,0.4
Mast Cell,"['ENSG00000185052', 'ENSG00000163751']",0.8536585365853658,1.0,1.0,0.5384615384615384
NK CD56bright,"['ENSG00000145715', 'ENSG00000213079']",0.3125,1.0,1.0,0.0833333333333333
PT Inflammatory,"['ENSG00000184156', 'ENSG00000198075']",0.3153153153153153,1.0,0.5833333333333334,0.1111111111111111
PEC,"['ENSG00000000971', 'ENSG00000229981']",0.8037225042301185,0.8333333730697632,1.0,0.4502369668246445
PT S1,"['ENSG00000150275', 'ENSG00000186335']",0.7758231844835363,0.8065736293792725,0.8567870485678705,0.563011456628478
PT S2,"['ENSG00000259579', 'ENSG00000185046', 'ENSG00000286785']",0.616701607267645,0.5,0.6749521988527725,0.4584415584415584
PT S3,"['ENSG00000108846', 'ENSG00000232310']",0.6253813300793166,1.0,0.8266129032258065,0.3168469860896445
Podocyte,"['ENSG00000139304', 'ENSG00000161270']",0.916030534351145,1.0,1.0,0.6857142857142857
vSMC,['ENSG00000117335'],0.5555555555555556,0.5,1.0,0.2
Pericyte,"['ENSG00000152402', 'ENSG00000113721']",0.4729729729729729,0.6666666865348816,0.7,0.2058823529411764
Myofibroblast,"['ENSG00000164692', 'ENSG00000049323']",0.5625,0.7245884537696838,0.6923076923076923,0.3214285714285714
Fibroblast,['ENSG00000172260'],0.7328385899814471,0.583970844745636,0.79,0.5683453237410072
NKT Cell,"['ENSG00000134539', 'ENSG00000172673']",0.4205607476635514,0.268561840057373,0.9,0.1343283582089552
NK CD56dim,"['ENSG00000150045', 'ENSG00000163564']",0.7064017660044151,1.0,0.9142857142857144,0.3699421965317919
Naïve Tc Cell,"['ENSG00000165929', 'ENSG00000234663', 'ENSG00000205045', 'ENSG00000170571']",0.3048780487804878,0.3877237439155578,0.5,0.119047619047619
Effector Tc Cell,"['ENSG00000047365', 'ENSG00000080824', 'ENSG00000172673']",0.4193548387096774,0.2313782125711441,0.7222222222222222,0.1566265060240964
Effector Th Cell,"['ENSG00000110848', 'ENSG00000153283']",0.4426229508196721,0.3103939890861511,0.5,0.3033707865168539
MAIT,"['ENSG00000133639', 'ENSG00000168685']",0.46875,0.4757460951805115,0.75,0.1875
Naïve Th Cell,"['ENSG00000152495', 'ENSG00000168685']",0.5627009646302251,0.4359927177429199,0.6363636363636364,0.3846153846153846
Treg,"['ENSG00000182010', 'ENSG00000227240']",0.5714285714285714,0.924410879611969,0.8,0.2666666666666666
CD16 Monocyte,"['ENSG00000076641', 'ENSG00000254087']",0.660377358490566,0.5227989554405212,1.0,0.28
CD14 Monocyte,"['ENSG00000038427', 'ENSG00000119535']",0.6153846153846154,1.0,1.0,0.2424242424242424
Monocyte Transitioning,"['ENSG00000139970', 'ENSG00000048052']",0.3846153846153846,0.3366281390190124,1.0,0.1111111111111111
cDC2,['ENSG00000132274'],0.4838709677419355,1.0,0.75,0.2
Macrophage HIF1A+,['ENSG00000168906'],0.7142857142857143,1.0,1.0,0.3333333333333333
Macrophage Resident,['ENSG00000260314'],0.8188021228203184,0.4764432311058044,0.8307692307692308,0.7741935483870968
Macrophage Activated,"['ENSG00000250722', 'ENSG00000124491']",0.3846153846153846,0.7301159501075745,0.8,0.125
Plasma Cell,['ENSG00000143297'],0.7352941176470589,1.0,0.8333333333333334,0.5
DCT Injured,"['ENSG00000112419', 'ENSG00000070915', 'ENSG00000227681']",0.2717391304347826,0.2424513548612594,0.3846153846153846,0.125
TAL Injured,"['ENSG00000155792', 'ENSG00000074803', 'ENSG00000185774']",0.1228070175438596,0.1464689224958419,0.1891891891891892,0.0510948905109489
Macula Densa,"['ENSG00000185008', 'ENSG00000004799']",0.5186721991701245,0.6828183531761169,0.6097560975609756,0.3246753246753247
cTAL2,"['ENSG00000259754', 'ENSG00000169344']",0.7115335217056254,0.6581795811653137,0.7594242631939685,0.5682051282051283
cTAL1,"['ENSG00000113946', 'ENSG00000165685']",0.7296204107031736,0.5967131853103638,0.9532520325203252,0.3764044943820224
mTAL,"['ENSG00000153162', 'ENSG00000119715']",0.5860663691053755,0.6418955326080322,0.6285119667013528,0.4614209320091673
TAL Inflammatory,"['ENSG00000115221', 'ENSG00000159263']",0.4857142857142857,0.4166666865348816,0.7727272727272727,0.1954022988505747
ATL,['ENSG00000137968'],0.3975265017667844,1.0,0.4787234042553192,0.2368421052631578
DTL,"['ENSG00000156687', 'ENSG00000229981']",0.5128205128205128,0.6666666865348816,0.7692307692307693,0.2197802197802197
PT Injured,"['ENSG00000187323', 'ENSG00000183747']",0.683494044242768,0.345670074224472,0.7699680511182109,0.471624266144814
