clusterName,NSForest_markers,f_score,onTarget,precision,recall
GC,"['ENSG00000163683', 'ENSG00000100721']",0.6,0.5170420408248901,0.9,0.2571428571428571
Follicular,"['ENSG00000121966', 'ENSG00000105369']",0.7827788649706457,0.3777841925621032,0.9411764705882352,0.4678362573099415
MT-hi,"['ENSG00000152518', 'ENSG00000271503']",0.2777777777777778,0.1721091419458389,1.0,0.0714285714285714
NKs,"['ENSG00000143184', 'ENSG00000275302']",0.4385964912280701,0.8007986545562744,0.625,0.2
CD8+ IELs,"['ENSG00000171476', 'ENSG00000105374']",0.8383233532934131,0.2475501298904419,0.8997429305912596,0.658513640639699
CD8+ LP,['ENSG00000153563'],0.2755905511811024,1.0,0.3888888888888889,0.1272727272727272
CD8+ IL17+,['ENSG00000160654'],0.3571428571428571,0.6584928631782532,1.0,0.1
CD4+ Activated Fos-hi,"['ENSG00000157514', 'ENSG00000121966', 'ENSG00000271503']",0.2777777777777778,0.2491990774869918,0.3636363636363636,0.1428571428571428
CD4+ Activated Fos-lo,"['ENSG00000166295', 'ENSG00000179144', 'ENSG00000116824', 'ENSG00000135046', 'ENSG00000227507']",0.2597402597402597,0.1344755291938781,0.3076923076923077,0.16
CD4+ Memory,"['ENSG00000152518', 'ENSG00000227507', 'ENSG00000277734']",0.272108843537415,0.083013966679573,0.4705882352941176,0.1012658227848101
CD4+ PD1+,"['ENSG00000010810', 'ENSG00000158050', 'ENSG00000143851']",0.625,1.0,1.0,0.25
Tregs,"['ENSG00000162241', 'ENSG00000116161']",0.7142857142857143,0.8412500619888306,1.0,0.3333333333333333
CD69- Mast,['ENSG00000120885'],0.7880434782608695,0.5678185820579529,0.8529411764705882,0.6041666666666666
CD69+ Mast,['ENSG00000163751'],0.7894736842105263,1.0,1.0,0.4285714285714285
Plasma,['ENSG00000132465'],0.979381443298969,1.0,0.987012987012987,0.95
TA 1,['ENSG00000198840'],0.4699675884421764,0.0925757363438606,0.5667359667359667,0.2792460561360377
Tuft,['ENSG00000152292'],0.8436213991769548,1.0,0.8817204301075269,0.7192982456140351
Immature Goblet,['ENSG00000016490'],0.7109737248840804,0.7075273990631104,0.7269135802469135,0.6536412078152753
M cells,"['ENSG00000108622', 'ENSG00000196188', 'ENSG00000080603']",0.6451612903225806,1.0,1.0,0.2666666666666666
Secretory TA,"['ENSG00000016490', 'ENSG00000163515']",0.3052027857435477,0.297365665435791,0.2791133312519513,0.4874591057797164
Cycling TA,"['ENSG00000175063', 'ENSG00000164611']",0.7193717974312903,0.1807073056697845,0.8930194134655102,0.404641587123339
TA 2,"['ENSG00000135052', 'ENSG00000131771', 'ENSG00000008394', 'ENSG00000164687']",0.4011527620009256,0.1961348354816436,0.3940896879520562,0.4321323362791752
Stem,"['ENSG00000183734', 'ENSG00000174136', 'ENSG00000157557']",0.4844206426484908,1.0,0.5852941176470589,0.286743515850144
Enteroendocrine,"['ENSG00000079689', 'ENSG00000163499']",0.7846153846153846,1.0,0.9807692307692308,0.4358974358974359
Best4+ Enterocytes,"['ENSG00000142959', 'ENSG00000168748']",0.8349354572919527,1.0,0.9559748427672956,0.5542388331814039
Immature Enterocytes 2,"['ENSG00000155850', 'ENSG00000133742', 'ENSG00000144063', 'ENSG00000186198']",0.6316956039896564,0.3760085999965668,0.7741935483870968,0.3638297872340426
Enterocyte Progenitors,"['ENSG00000133742', 'ENSG00000104267']",0.3757583261111799,0.2759017646312713,0.4379509379509379,0.2396367943150414
Enterocytes,"['ENSG00000123213', 'ENSG00000134531', 'ENSG00000222041']",0.6289428407570254,1.0,0.7759433962264151,0.3578031538879826
Immature Enterocytes 1,"['ENSG00000110492', 'ENSG00000103375']",0.5597512216792536,0.3902996778488159,0.5885558583106267,0.4681114551083591
Goblet,"['ENSG00000160182', 'ENSG00000174992']",0.8415451320457233,0.7136009931564331,0.9704545454545456,0.5495495495495496
Cycling T,['ENSG00000176890'],0.217391304347826,0.6136820316314697,1.0,0.0526315789473684
Cycling B,"['ENSG00000178999', 'ENSG00000100721']",0.8247422680412371,0.7546020746231079,0.9411764705882352,0.5517241379310345
Macrophages,['ENSG00000159189'],0.8098591549295775,0.648607611656189,0.8846153846153846,0.6052631578947368
DC2,"['ENSG00000126759', 'ENSG00000204482']",0.8695652173913043,0.7518605589866638,1.0,0.5714285714285714
