clusterName,NSForest_markers,f_score,onTarget,precision,recall
EC venous systemic,"['PLVAP', 'EMCN']",0.6298502075437646,0.6747564077377319,0.7155304971809329,0.425869432580842
Migratory DCs,['CCL22'],0.501432664756447,1.0,0.5166051660516605,0.4487179487179487
Plasma cells,['JCHAIN'],0.905737183564432,0.6856852173805237,0.9356110381077528,0.8031584884376762
Plasmacytoid DCs,"['LILRA4', 'JCHAIN']",0.7901554404145078,0.6571573615074158,0.9838709677419356,0.4420289855072464
B cells,"['MS4A1', 'CD79A']",0.8570866915667388,0.7814511656761169,0.9732142857142856,0.5801729873586161
NK cells,"['KLRF1', 'PRF1']",0.7891496323400063,0.91608464717865,0.9001705628574295,0.5284485805159619
CD8 T cells,"['CCL5', 'CD3D']",0.758457155529777,0.3940431475639343,0.8068233372652209,0.611764705882353
CD4 T cells,"['LTB', 'CD3D']",0.5941352882372543,0.3364340662956238,0.663565314477112,0.4188395583744421
T cells proliferating,"['CD3G', 'MKI67', 'PCLAF', 'CD3D']",0.7258064516129032,0.3729649186134338,0.8744939271255061,0.432
Hematopoietic stem cells,"['CYTL1', 'FAM30A']",0.6648936170212766,1.0,0.78125,0.4166666666666667
Mast cells,['TPSAB1'],0.964171853651131,1.0,0.965491030708422,0.9589309980371432
Myofibroblasts,"['ASPN', 'DKK3', 'BCHE']",0.4752994011976048,0.3489143848419189,0.8193548387096774,0.1773743016759776
SM activated stress response,"['RERGL', 'C11orf96', 'NR4A3']",0.6008771929824561,0.544011116027832,0.9383561643835616,0.2464028776978417
Smooth muscle FAM83D+,['ACTG2'],0.773286467486819,0.6423203349113464,0.7696793002915452,0.7880597014925373
Smooth muscle,"['ACTA2', 'TAGLN']",0.69098768666492,0.2308334559202194,0.6877444589308996,0.7042723631508678
Pericytes,"['HIGD1B', 'KCNK3']",0.842040273556231,0.9459061622619628,0.9461045891141944,0.5847625329815304
Lymphatic EC differentiating,"['SEMA3D', 'KALRN']",0.4211663066954643,1.0,0.8666666666666667,0.1378091872791519
EC general capillary,"['FCN3', 'CA4']",0.781395265679754,0.5325461626052856,0.8766422625614282,0.5446784646061814
EC aerocyte capillary,['EDNRB'],0.8346962443129442,0.8123802542686462,0.8482925355092172,0.7844068743887104
EC arterial,['DKK2'],0.7092710715288643,1.0,0.8065693430656934,0.4784196996346908
EC venous pulmonary,"['ACKR1', 'SRPX']",0.7358505756380324,0.4398603439331054,0.793747286148502,0.5696478653786227
Neuroendocrine,"['GRP', 'CHGA']",0.9370424597364568,1.0,0.9696969696969696,0.8258064516129032
Ionocyte,"['ASCL3', 'BSND']",0.8174316658071171,1.0,0.9135446685878964,0.5753176043557169
AT1,['AGER'],0.8511396952008663,1.0,0.861515840128325,0.8120196547814036
Lymphatic EC mature,['CCL21'],0.8831029734278574,0.4275032579898834,0.8874935930292158,0.8659664916229057
Lymphatic EC proliferating,"['CENPF', 'CCL21']",0.7291666666666666,0.4168111085891723,0.8235294117647058,0.5
Mesothelium,"['CALB2', 'PRG4']",0.8872901678657075,1.0,0.9801324503311258,0.6434782608695652
Subpleural fibroblasts,"['WT1', 'EGFL6']",0.6632653061224489,0.6279155015945435,0.8188976377952756,0.3768115942028985
Adventitial fibroblasts,"['SCARA5', 'CD248']",0.8492255821304394,0.8266915082931519,0.9327354260089686,0.6252909231962762
Peribronchial fibroblasts,"['DPT', 'APOD']",0.5803331542181622,0.5351292490959167,0.7985212569316081,0.2772785622593068
Alveolar fibroblasts,"['GPC3', 'TCF21']",0.6899557462786643,0.81104576587677,0.8458692971639951,0.3971439598610575
Alveolar Mph MT-positive,"['HMOX1', 'HPGD']",0.4091084523350058,0.2876862287521362,0.6109510086455331,0.1762261014131338
Alveolar Mph CCL3+,"['TNIP3', 'CXCL5']",0.6722647567300568,1.0,0.8939244663382594,0.3375077495350279
Alveolar macrophages,"['MCEMP1', 'FABP4']",0.8088830945268594,0.2292477488517761,0.8261396506310296,0.7465101337538695
