,AT0,AT1,AT2,AT2 proliferating,Adventitial fibroblasts,Alveolar Mph CCL3+,Alveolar Mph MT-positive,Alveolar Mph proliferating,Alveolar fibroblasts,Alveolar macrophages,B cells,Basal resting,CD4 T cells,CD8 T cells,Classical monocytes,Club (nasal),Club (non-nasal),DC1,DC2,Deuterosomal,EC aerocyte capillary,EC arterial,EC general capillary,EC venous pulmonary,EC venous systemic,Goblet (bronchial),Goblet (nasal),Goblet (subsegmental),Hematopoietic stem cells,Hillock-like,Interstitial Mph perivascular,Ionocyte,Lymphatic EC differentiating,Lymphatic EC mature,Lymphatic EC proliferating,Mast cells,Mesothelium,Migratory DCs,Monocyte-derived Mph,Multiciliated (nasal),Multiciliated (non-nasal),Myofibroblasts,NK cells,Neuroendocrine,Non-classical monocytes,Peribronchial fibroblasts,Pericytes,Plasma cells,Plasmacytoid DCs,SM activated stress response,SMG duct,SMG mucous,SMG serous (bronchial),SMG serous (nasal),Smooth muscle,Smooth muscle FAM83D+,Subpleural fibroblasts,Suprabasal,T cells proliferating,Tuft,pre-TB secretory
ENSG00000111790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708647708098094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688929756482442,0.0,0.0
ENSG00000111796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111802,0.0,0.0,0.0,0.0,0.0,0.9943053553501765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111817,0.0,0.0,0.0,0.0,0.0,0.9871372987826665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111832,0.0,0.0,0.677005652586619,0.6918910086154938,0.6636506348848343,0.730313249429067,0.774557646115621,0.7362569133440654,0.0,0.7094204972187678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634184851249059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712329973777135,0.6467935264110565,0.0,0.6166666666666667,0.0,0.6735354195038478,0.7761877208948136,0.0,0.6402856330076854,0.0,0.6422702054182688,0.6202206522226333,0.0,0.0,0.0,0.6743505626916886,0.0,0.0,0.0,0.0,0.0,0.6431795010964075,0.6515042940775554,0.0,0.0,0.8207002600034078,0.0,0.0,0.6701490590969722,0.6416502724091212,0.6594532489776611,0.627347790201505,0.0
ENSG00000111834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829564064741134,0.9799283087253571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111843,0.5257112095753352,0.0,0.573061587413152,0.6323865334192912,0.5622539907693863,0.6592891295750936,0.6852319518725077,0.7042633285125096,0.0,0.6589483618736267,0.0,0.5047937591870626,0.0,0.0,0.0,0.5528711011012395,0.5280715068181355,0.5873997996250788,0.5415998280048371,0.5133144944906235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5816093116998673,0.5443689992030462,0.5523192048072815,0.5578879565000534,0.0,0.5082692603270212,0.5858039478460948,0.0,0.7393576155106226,0.6883542249600093,0.5528552502393722,0.5078526099522909,0.0,0.0,0.0,0.5696806559960047,0.0,0.0,0.0,0.0,0.0,0.5233291675647099,0.5688185314337413,0.0,0.0,0.0,0.0,0.0,0.603253639737765,0.5768090556065242,0.0,0.5194073041280111,0.5
ENSG00000111859,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925275067488353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111885,0.0,0.0,0.0,0.0,0.0,0.9877284944057465,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111897,0.0,0.0,0.0,0.0,0.9153292546669642,0.9296660443147023,0.0,0.9205907901128133,0.0,0.9284524172544479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047452906767527,0.0,0.0,0.0,0.0,0.0,0.0,0.9294484963019689,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111906,0.0,0.0,0.0,0.0,0.0,0.9403596997261048,0.0,0.927896852294604,0.0,0.913053447008133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8927027901013692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.893910942475001,0.0,0.0,0.9611966550350189,0.0,0.0,0.0,0.8877177894115448,0.0,0.0,0.0
ENSG00000111907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9421007017294566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269130259752274,0.9456244329611461,0.0,0.9735103795925776,0.0,0.0,0.0,0.0,0.0,0.9217937082052231,0.0
ENSG00000111911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111912,0.0,0.0,0.0,0.8478145798047384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8788248330354691,0.0,0.0,0.8597533573706945,0.8337628394365311,0.0,0.8908941060304642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8746513585249583,0.0,0.0,0.0,0.0,0.0,0.8370932857195537,0.8767856359481812,0.0,0.8566069523493449,0.9015853196382523
ENSG00000112081,0.4175879220167796,0.0,0.42245541016260785,0.4823214570681254,0.4455902645985285,0.5427992264429728,0.0,0.5200856337944667,0.44012269576390584,0.44654084245363873,0.411749937136968,0.44762932558854424,0.0,0.0,0.48908363878726957,0.0,0.0,0.5652624001105626,0.47535869777202605,0.4527056763569514,0.0,0.0,0.0,0.0,0.4055454512437185,0.41464221974213916,0.0,0.0,0.6053875863552094,0.4964992175499598,0.4588299830754598,0.4017352670431137,0.0,0.0,0.5352482149998347,0.4712721765041351,0.4205917537212372,0.47568877339363097,0.44696596562862395,0.4020052134990692,0.0,0.46053714752197267,0.5152131130297979,0.4257081230481466,0.42095241844654085,0.0,0.0,0.4,0.0,0.5485083013772964,0.44781909286975863,0.0,0.0,0.0,0.0,0.0,0.5240676462650299,0.49582543869813284,0.6186279098192851,0.5636821856101354,0.0
ENSG00000291237,0.0,0.0,0.6520244886477788,0.5824353158473968,0.6780017465353012,0.8238741765419643,0.6780428111553192,0.5752039591471354,0.7037213544050852,0.5738514065742493,0.0,0.0,0.0,0.0,0.8193462948004405,0.0,0.0,0.6206721822420757,0.6371921241283417,0.0,0.0,0.0,0.0,0.0,0.0,0.662291806936264,0.0,0.0,0.6745045850674312,0.6164218505223592,0.6943403293689092,0.5687953571478526,0.0,0.0,0.0,0.0,0.6935399442911148,0.6095452864964803,0.7205787003040314,0.5723212788502375,0.0,0.0,0.0,0.5666666666666667,0.7772536665201187,0.0,0.0,0.0,0.0,0.6007494846979777,0.6571986506382624,0.0,0.0,0.0,0.0,0.0,0.7957099328438441,0.5834030250708262,0.0,0.0,0.5778226166963577
ENSG00000112110,0.0,0.0,0.0,0.7865379502375921,0.0,0.819684914747874,0.0,0.7991214434305827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8791771054267883,0.0,0.8405746867259344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562580545743306,0.7818312456210454,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.837891670068105,0.0,0.0,0.0,0.771100315451622,0.0,0.0,0.0,0.0,0.0,0.7674557735522588,0.760593921939532,0.0,0.0,0.0,0.0,0.0,0.7984996924797694,0.7717865417400996,0.7539993117252985,0.7517801801363627,0.0
ENSG00000112118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000112137,0.0,0.0,0.0,0.0,0.0,0.9511804610490799,0.0,0.95,0.0,0.952889217933019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527715394894282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112149,0.0,0.0,0.0,0.0,0.0,0.8680111438035965,0.0,0.85,0.0,0.8518109589815139,0.9256757130225499,0.0,0.0,0.0,0.0,0.0,0.0,0.9143956671158473,0.891471807161967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8634008894364039,0.0,0.0,0.0,0.0,0.0,0.0,0.9439669877290726,0.8602337032556534,0.0,0.0,0.0,0.0,0.0,0.8629803687334061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511100620031356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9643689801295598,0.0,0.0,0.9924704809983571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112245,0.9378572016954422,0.0,0.9347204466660818,0.9207027177015941,0.0,0.876975612839063,0.0,0.8789584110180537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818729360898335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.8746733804543813,0.8678007026513418,0.0,0.0,0.0
ENSG00000112297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112304,0.0,0.0,0.0,0.0,0.0,0.9907110353310903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757282475630442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914381643136342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112306,0.17934964100519815,0.043708635369936626,0.21568982402483622,0.20284757912158966,0.11031412978967031,0.08616674840450286,0.20944870114326478,0.09335685273011525,0.05852257013320923,0.12313827872276306,0.20990267197291057,0.1593372603257497,0.19686041673024496,0.13232306043306988,0.14177890221277872,0.10924588640530904,0.19334934651851654,0.1879684140284856,0.13924036224683126,0.04356090724468231,0.016666666666666666,0.06805817087491353,0.023481638232866923,0.07870462437470754,0.11049299339453379,0.10222725669542948,0.07907189031442007,0.0,0.2830035984516144,0.11811071336269378,0.1184444010257721,0.04561561942100525,0.03520364065965017,0.13486111263434092,0.1594323366880417,0.11089865465958913,0.2383135477701823,0.15312761962413787,0.14371892909208933,0.025469026962916055,0.018746631344159444,0.06493276158968607,0.09443713227907817,0.04877495567003886,0.14174014727274578,0.05034790535767873,0.0180291086435318,0.11540660162766775,0.18478970726331076,0.03519066572189331,0.14136139750480653,0.2549501876036326,0.2833255439996719,0.27427439093589784,0.047482871015866596,0.019576023022333782,0.13375405172506968,0.16207415560881297,0.1171953131755193,0.11773246030012767,0.2075050542751948
ENSG00000112308,0.0,0.0,0.0,0.0,0.0,0.9698082854350408,0.0,0.9603298882643382,0.0,0.9593893766403199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112335,0.25530058244864146,0.0,0.33159750898679097,0.3349936932325363,0.43753900031248727,0.6319056242704392,0.5015866428613662,0.5660994390646616,0.0,0.5691828121741612,0.3637087275584539,0.26067212522029876,0.0,0.0,0.38239584664503734,0.25984433392683665,0.24597812195618948,0.7715777923663457,0.4580313344796499,0.2566520134607951,0.40582586626211803,0.3050968050956726,0.0,0.0,0.47310651242733004,0.0,0.23835994799931845,0.0,0.527089453736941,0.24962070484956106,0.47561648885409036,0.23333333333333334,0.0,0.3959344357252121,0.46232138673464457,0.0,0.43889085253079735,0.4381024221579234,0.5356051554282506,0.32860227723916374,0.256212055683136,0.2800144622723261,0.0,0.24384332895278932,0.4065691123406092,0.24288798073927562,0.0,0.25478692054748536,0.4156689723332723,0.2907136787970861,0.2632338990767797,0.33046988447507225,0.34884751637776695,0.5075685650110244,0.29273027976353966,0.0,0.5363652894894282,0.2743185500303904,0.3027841478586197,0.27049787243207296,0.0
ENSG00000112378,0.6582637111345927,0.0,0.0,0.6586096217234929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014067520697912,0.0,0.0,0.0,0.7916305949290593,0.7179042160511017,0.0,0.0,0.7024723400672277,0.0,0.0,0.0,0.0,0.0,0.6817216436068217,0.7452938874562581,0.7532669901847839,0.0,0.7737021903196971,0.0,0.716649055480957,0.0,0.0,0.65,0.0,0.653012024362882,0.0,0.0,0.7438173492749532,0.714042588075002,0.0,0.0,0.6785194128751755,0.0,0.0,0.0,0.0,0.0,0.0,0.740900136033694,0.7386660685141881,0.0,0.7060017546017965,0.0,0.0,0.0,0.7883927315473557,0.0,0.7197485029697418,0.6647440989812216
ENSG00000112379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658439834912618,0.9552120645840962,0.0,0.0,0.9850024998188018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904432117938995,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112514,0.5492006282011668,0.0,0.5651097585757573,0.5315935959418615,0.48012357850869497,0.49559321999549866,0.5440897325674693,0.5172826101382574,0.0,0.5196932911872864,0.0,0.4970077892144521,0.0,0.0,0.0,0.4613288462162018,0.5173596908648809,0.4586697270472844,0.0,0.49904791712760926,0.0,0.0,0.0,0.0,0.0,0.45094480613867444,0.0,0.6428510785102844,0.6102669010559718,0.46370522379875184,0.0,0.54791006843249,0.0,0.0,0.45,0.0,0.6338688373565674,0.0,0.48158619105815886,0.5189425180355708,0.4825593501329422,0.0,0.0,0.575378593802452,0.0,0.0,0.0,0.6876966148614884,0.0,0.463865120212237,0.5398357460896174,0.6806419998407364,0.0,0.7461069782574972,0.0,0.0,0.529269403219223,0.4917920917272568,0.5163594126701355,0.5862186561028163,0.5144080181916555
ENSG00000112530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867902268966039,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112531,0.0,0.0,0.0,0.0,0.0,0.9466286977132161,0.0,0.9439481198787689,0.0,0.9442476232846578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562655478715897,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,0.9855867773294449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840987314780553,0.0,0.0,0.0,0.0,0.0
ENSG00000112576,0.0,0.0,0.0,0.9048253675301869,0.0,0.9217162579298019,0.0,0.9124900043010712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947526561220487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585356573263805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357804268598556,0.0,0.0
ENSG00000112667,0.0,0.0,0.0,0.8749143679936727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9093567093213399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526657005151113,0.0,0.0,0.0,0.0,0.0,0.0,0.8820382108290991,0.0,0.0,0.9282483061154684,0.9292128771543503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8534823099772135,0.0,0.0,0.929872969786326,0.0,0.0,0.0,0.85,0.0,0.8532653997341791,0.0
ENSG00000112695,0.17091091275215148,0.12844578325748443,0.2785087277491887,0.2688638776540756,0.12711636225382486,0.3325987786054611,0.3801300625006358,0.2628163198630015,0.0,0.2652920593818029,0.11666666666666667,0.1732071618239085,0.13409407635529835,0.0,0.1774018883705139,0.3166111707687378,0.2669945319493612,0.14677657087643942,0.15837709506352743,0.40002450346946716,0.14470556378364563,0.11892420550187428,0.0,0.11955510377883911,0.1203823318084081,0.19704057971636454,0.26788212259610494,0.0,0.18401754299799603,0.24743996262550355,0.16863210002581278,0.2983880668878555,0.0,0.16694384614626567,0.2663501699765523,0.13498645027478537,0.16562508443991344,0.1470965882142385,0.22507021427154542,0.360371674100558,0.23131214678287507,0.12332397898038229,0.13247446914513905,0.335055019458135,0.156628946463267,0.0,0.0,0.24319186210632324,0.17500656545162202,0.18208592732747395,0.24657445549964904,0.48107361296812695,0.3810998866955439,0.5080062945683798,0.16899723609288533,0.3180871685345968,0.1485140800476074,0.24374791979789734,0.18838411370913188,0.3129661520322164,0.17600532372792563
ENSG00000112697,0.0,0.0,0.0,0.9598704139391582,0.0,0.9688909331957499,0.0,0.9616798679033915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
