organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
respiratory_system,Sikkema,Nat Med,2023,10.1038/s41591-023-02327-2,The integrated Human Lung Cell Atlas,An integrated cell atlas of the human lung in health and disease (core),https://cellxgene.cziscience.com/collections/6f6d381a-7701-4781-935c-db10d30de293,https://cellxgene.cziscience.com/e/066943a2-fdac-4b29-b348-40cede398e4e.cxg/,https://datasets.cellxgene.cziscience.com/4cb45d80-499a-48ae-a056-c71ac3552c94.h5ad,ann_finest_level,X_umap,579285,61,0.509567915,0.4382481017895554,0.23049370927983123,0.7092710715288643,0.6889534402816304,61
