reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
no,Local and systemic responses to SARS-CoV-2 infection in children and adults,Airway,20685,236977,Cell_type_annotation_level3,X_umap,Yoshida,Nature,2022,10.1038/s41586-021-04345-x,https://cellxgene.cziscience.com/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7,https://cellxgene.cziscience.com/e/edc8d3fe-153c-4e3d-8be0-2108d30f8d70.cxg/,bronchus | nasal cavity | trachea,COVID-19 | normal,03f821b4-87be-4ff4-b65a-b5fc00061da7,9243418c-0d65-4ea5-9761-70c873b62cb1,edc8d3fe-153c-4e3d-8be0-2108d30f8d70,2d9f0e25-3e7f-4e4b-86ea-18fda98dc8be,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/2d9f0e25-3e7f-4e4b-86ea-18fda98dc8be.h5ad,UBERON:0001707 | UBERON:0002185 | UBERON:0003126,EFO:0011025,CL:0000064 | CL:0000068 | CL:0000076 | CL:0000084 | CL:0000097 | CL:0000148 | CL:0000151 | CL:0000158 | CL:0000165 | CL:0000235 | CL:0000236 | CL:0000442 | CL:0000451 | CL:0000453 | CL:0000576 | CL:0000624 | CL:0000775 | CL:0000786 | CL:0000787 | CL:0000788 | CL:0000798 | CL:0000814 | CL:0000815 | CL:0000890 | CL:0000897 | CL:0000898 | CL:0000909 | CL:0000938 | CL:0000939 | CL:0000940 | CL:0000990 | CL:0001058 | CL:0001065 | CL:0002038 | CL:0002207 | CL:0005012 | CL:0017000 | CL:1000329 | CL:1000348 | unknown,PATO:0000461,HsapDv:0000227 | HsapDv:0000258 | HsapDv:0000262 | HsapDv:0000264 | HsapDv:0000265 | HsapDv:0000271 | HsapDv:0010000,PATO:0000383 | PATO:0000384,TRUE,42,"""UBERON:0001707: 110",727; UBERON:0003126: 16,679; UBERON:0002185: 5,"450""","""EFO:0011025: 132","856""",respiratory_system,respiratory_system_Yoshida_2022,Cell_type_annotation_level3,32,20656,0.35812847999999997,0.311300095625,0.37687263293286677,11,9,12,0.6985780423280423,0.6614322849298777
