,B mem,B mem exhausted,Basal 1,Basal 1 KHDRBS2+,Basal 2,Ciliated 1,Ciliated 2,Club,Cycling basal,Cycling hillock,Deuterosomal,Duct,Goblet 1,Goblet 2 BPIFA2+,Goblet 2 PLAU+,Goblet 2 inflammatory,Hillock,Ionocyte,LC,MAIT,Mac,Mast,Mono IL6+,Secretory,Secretory GALNT4+,Squamous,T CD8 mem 1,T CD8 mem 2,T naive,Transit epi 1,Transit epi 2,pDC
ENSG00000243449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7470241,0.26792994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5915495,1.2677929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215217,0.0,0.0,0.0,0.0,0.0,1.7242186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112539,0.0,0.0,0.0,0.0,0.0,0.0,1.1437807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339413,0.98662776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8276904,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2105144,0.8863486,0.588657,0.5476903,0.0,0.51091933,0.7849879,0.6851707,0.0,0.0,1.0570471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160345,0.0,0.0,0.0,0.0,0.0,2.2032337,0.0,0.0,0.0,0.0,0.6296609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204711,0.0,0.0,0.0,0.0,0.0,1.3438466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171159,1.4844688,1.6399848,0.0,0.0,1.0937778,0.64969814,0.0,0.86340487,1.0575433,1.1846701,1.3214798,1.3467774,1.2933457,1.469861,1.7243934,1.7625109,1.3498127,0.93573564,0.0,1.5518069,1.9461715,0.0,0.0,1.4757313,0.0,2.0817235,0.0,0.0,0.0,0.0,0.0,1.4348876
ENSG00000164972,0.0,0.0,0.0,0.0,0.0,2.9855866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,0.0,0.0,0.0,1.2842834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099991,0.0,0.0,0.0,0.0,0.0,0.0,1.530601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36955178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198668,1.8261155,0.0,1.4560511,1.3121806,1.5574918,2.9043992,1.6710172,1.253174,1.7659538,2.0206816,2.3656397,1.5776349,1.7855458,2.0291839,2.1814222,2.2829928,2.006366,2.2122648,1.6624432,2.7701898,0.0,1.2255225,1.3252285,2.0489607,1.4172945,2.0591507,2.324446,2.0670333,2.9545135,2.2330558,2.6116712,0.6919287
ENSG00000143933,0.0,1.1615978,0.0,0.0,0.6767955,2.2284586,0.0,1.2258853,1.697723,0.71548533,1.838874,1.403063,1.0783827,1.1326276,1.0426115,1.0473686,0.0,2.2375147,0.26552007,0.0,0.0,1.659771,0.7566638,0.63677603,0.0,0.0,0.0,0.0,0.0,1.01356,1.8327165,0.90034306
ENSG00000160014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1069195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6529124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179218,0.0,0.0,0.0,0.799478,0.0,0.0,0.0,0.76848364,1.1462092,1.6811508,0.68584514,1.1769762,1.0548207,1.1061909,1.1176045,1.1837606,0.0,1.3089607,1.2449417,0.0,0.0,0.0,0.0,0.0,1.2984068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46265507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127022,0.0,0.0,0.0,1.7626295,0.0,1.0961006,1.4025804,0.7668642,1.0018249,1.2764913,1.1423023,1.045068,0.9915201,1.0478828,0.88911384,1.0849504,0.6795259,1.3504585,0.0,0.0,0.0,0.98345613,0.0,0.5637212,1.8255036,0.0,0.0,0.0,0.0,1.1597669,1.8262393,1.4043815
ENSG00000131236,1.4969113,1.389998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49031603,0.858334,0.6659715,0.26567656,0.0,1.8124886,0.0,0.0,0.0,0.0,0.0,0.0,1.3389246,1.4647231,2.0997906,0.0,0.0,0.0,0.0
ENSG00000042493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54473054,0.0,0.0,0.29840273,0.0,0.0,0.5160762,0.5379889,1.2316589,0.0,0.0,1.3995056,0.0,1.9917071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000014216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17012306,1.7015533,0.53580034,0.47707,0.0,0.7437401,0.96711534,1.0587888,0.8827338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162909,0.0,0.0,0.0,0.0,0.0,1.5420628,2.179027,0.71925485,0.66622657,0.5717501,0.859027,1.0469909,1.0656481,1.510976,1.5880315,1.6877897,1.0669162,1.8619221,0.0,0.0,0.0,0.0,0.0,1.2030476,1.457919,0.9924029,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6057908,0.6831711,0.0,0.0,0.0,0.7499999,0.8439684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105519,0.0,0.0,0.0,0.0,0.0,3.1505673,2.4028664,0.0,0.0,0.0,1.3136132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.199083,0.0
ENSG00000152611,0.0,0.0,0.0,0.0,0.0,1.6779759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30229306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935899,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077549,0.0,0.5950923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63682294,0.6184487,0.0,0.0,0.0,0.75258374,0.55300987,0.0,0.0,0.50859624,1.0340604,1.9531547,0.0,0.0,0.0,0.0,1.0291762,1.5740832,0.0,2.0745134,0.0,0.0,0.0
ENSG00000153048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2206048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4992728,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110619,0.0,0.0,0.0,0.0,0.0,1.1086178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118307,0.0,0.0,0.0,0.0,0.0,0.0,1.0076408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153113,0.0,0.0,0.0,1.842482,1.1081554,1.7247248,1.8359888,0.33056432,1.2928711,1.8397869,1.3975897,1.1305964,0.7521858,1.1988661,1.4005549,1.398518,1.420406,1.0497078,0.0,0.0,0.0,0.0,1.2326021,1.1578267,1.5860374,1.1536491,0.0,0.0,0.0,1.5860969,2.0185704,0.0
ENSG00000159228,0.0,0.0,0.0,0.0,0.0,1.1766038,0.0,0.0,0.0,0.0,1.0264065,0.4592668,0.45168728,0.98237276,0.9549761,1.1919643,0.0,2.2651186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807261,0.0,0.26159713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000094916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47437423,0.0,0.34360847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000060339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33979255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44316244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103021,0.0,0.0,0.0,0.0,0.0,1.0567546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105479,0.0,0.0,0.0,0.0,0.0,1.2632477,2.1401446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45492274,0.15953682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47931427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135205,0.0,0.0,0.0,0.0,0.0,1.7564251,1.5868156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248712,0.0,0.0,0.0,0.0,0.0,0.7625501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159588,0.0,0.0,0.0,0.0,0.0,2.1671958,2.0487907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120262,0.0,0.0,0.0,0.0,0.0,2.1623378,1.1301906,0.0,0.0,0.0,0.42082796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197816,0.0,0.0,0.0,0.0,0.0,0.0,1.5812835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260220,0.0,0.0,0.0,0.0,0.0,0.95849025,1.6062843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185860,0.0,0.0,0.0,0.0,0.0,1.1306607,1.807296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186409,0.0,0.0,0.0,0.0,0.0,0.0,2.1061985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141519,0.0,0.0,0.0,0.0,0.0,0.0,1.8369306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5460284,0.0,0.0,0.0,0.0,0.0,0.40340263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152492,0.0,1.7981753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4287906
ENSG00000176155,0.0,0.0,0.0,0.0,0.0,0.0,1.5565135,0.0,0.0,0.0,0.65895855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139537,0.0,0.0,0.0,0.0,0.0,0.65683514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163040,0.0,0.0,0.0,0.0,0.0,0.85688466,0.0,0.0,0.0,0.0,0.86592454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162004,0.0,0.0,0.0,0.0,0.0,2.211413,2.4803271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091986,0.0,0.0,0.0,0.0,0.0,2.043746,1.8149133,0.0,0.0,0.0,0.53604364,0.48249143,0.0,0.8638129,0.2787296,1.6900089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175602,0.0,1.8954409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429939,0.0,0.0,0.0,0.0,0.0
ENSG00000115355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39415646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832258
ENSG00000015133,0.0,0.0,0.0,0.0,0.0,0.5510971,1.5813818,0.0,0.0,0.0,0.5254958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8551643,0.0,0.0,0.0,0.0,0.0,0.0,3.4260736,3.894707,0.0,0.0,0.0,0.0
ENSG00000145386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34821498,0.0,0.0,0.0,0.0,0.0,0.0,0.70039237,0.5651629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118816,1.6760739,1.6746585,1.5660919,0.0,1.0633521,0.99568534,0.0,0.6981708,0.96824807,0.0,0.8437024,1.1005492,1.1300448,0.9579273,0.99288094,1.003223,0.87354493,1.5870564,1.3618441,1.7980726,2.0776775,1.8772393,0.0,1.0030503,0.0,0.60653514,1.5788338,2.3359683,0.0,0.0,0.0,0.0
ENSG00000152669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187656,0.0,0.0,2.934028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260916,0.0,0.0,0.0,0.0,0.0,0.0,1.3107737,0.0,0.0,0.6212638,1.0414256,0.7864524,0.99860775,1.2028825,0.90435207,1.1303248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4200758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112486,0.0,0.6157319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0105338,0.75547135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81186175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6057895,0.9000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6680243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0528452,0.0,0.0,0.0,0.0
ENSG00000150753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2019566,0.8155487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6861613,0.98227966,1.1857961,0.0,0.0,0.0,0.0,0.60284644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50848734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62120324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7450638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9686251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71507907,0.0,0.0,0.0,0.6618258,0.0,0.0,0.50221413,0.85981977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135535,0.0,0.0,0.0,0.0,0.0,1.3557451,1.5782899,0.0,0.0,0.0,0.6002665,0.49459243,0.6064682,0.22650066,0.29827297,0.58405805,0.0,1.191126,0.0,0.0,0.0,0.0,0.0,0.0,1.2085216,0.74026835,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177455,0.0,1.932471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7223473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3769202,0.0,0.0,0.0,0.0,0.0,0.0,2.6515846,2.1180074,0.0,0.0,0.0,0.0
ENSG00000012124,0.0,0.7965627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272398,0.0,0.0,0.0,0.0,0.0,2.6973546,1.4397209,0.0,0.0,0.0,1.02144,0.44082364,0.2824477,1.4304005,1.5942692,0.9952378,0.0,3.2072701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3910067,0.0,0.0,0.0,0.0,1.9879444,0.0
ENSG00000139193,0.0,0.7125495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58510846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104894,1.9892385,1.2335114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6221476,0.0,0.0,0.0,0.0,0.0,0.0,1.7063559,0.0,2.0924327,0.0,0.0,0.0
ENSG00000004468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4304403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9575086,0.0,0.0,0.0,0.0,0.0,0.0,2.989755,2.1172123,2.231013,0.0,0.0,0.0
ENSG00000198851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3892412,0.0,0.0,0.0,0.0,0.0,0.0,2.6016178,0.0,0.0,0.0,0.0,0.0
ENSG00000160654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824167,0.0,0.0,0.0,0.0,0.0,0.0,2.0203748,3.0089052,0.0,0.0,0.0,0.0
ENSG00000101017,0.0,1.1478904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
