clusterName,NSForest_markers,f_score
Erythroid progenitor cell (RP high),['ENSG00000244734'],0.7692307692307693
Goblet cell,"['ENSG00000160182', 'ENSG00000106541']",0.925925925925926
Enterocyte progenitor,"['ENSG00000137673', 'ENSG00000120437', 'ENSG00000131495']",0.5555555555555556
Smooth muscle cell,"['ENSG00000101335', 'ENSG00000149591']",0.873015873015873
Endothelial cell (APC),['ENSG00000111341'],0.4094827586206896
Endothelial cell,"['ENSG00000113140', 'ENSG00000125968', 'ENSG00000111341']",0.4838709677419355
Macrophage,['ENSG00000173369'],0.9253929599291564
Monocyte,"['ENSG00000167996', 'ENSG00000085265']",0.4701627486437613
Antigen presenting cell (RPS high),"['ENSG00000205352', 'ENSG00000121552', 'ENSG00000204482']",0.2247191011235955
Dendritic cell,"['ENSG00000179344', 'ENSG00000223865']",0.7297163588390502
B cell,"['ENSG00000132465', 'ENSG00000223865']",0.2658486707566462
Mast cell,"['ENSG00000197253', 'ENSG00000092009']",0.9523809523809524
T cell,['ENSG00000145649'],0.4726118904475618
Sinusoidal endothelial cell,['ENSG00000142748'],0.6759759982220905
Neutrophil,['ENSG00000239839'],0.8457095709570958
B cell (Plasmocyte),['ENSG00000211592'],0.8092848180677541
