organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
digestive_tract,Elmentaite,Nature,2021,10.1038/s41586-021-03852-1,Cells of the human intestinal tract mapped across space and time,Total - Cells of the human intestinal tract mapped across space and time,https://cellxgene.cziscience.com/collections/e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,https://cellxgene.cziscience.com/e/80a2c5b6-02e7-4fc0-9f12-179f5247c1bc.cxg/,https://datasets.cellxgene.cziscience.com/f34d2b82-9265-4a73-bda4-852933bf2a8d.h5ad,author_cell_type,X_umap,113182,66,0.010097133250000001,-0.05640517577066993,0.23581656519057306,0.7161034790773759,0.7033272146893881,66
