clusterName,NSForest_markers,f_score
VCAM1_PT,"['MMP7', 'ACSM2B']",0.5895196506550219
Podocytes,"['NPHS2', 'PCOLCE2']",0.8928571428571429
PEC,"['CFH', 'KLK6']",0.8811475409836066
Mesangial,"['PLN', 'MYH11']",0.8532423208191127
Endothelial,"['PTPRB', 'IFI27']",0.9599236641221374
MNP,['MS4A7'],0.9556460252839084
B,['ENSG00000211899'],0.847457627118644
T cell,['CD3D'],0.9361393323657474
NK,"['KLRF1', 'KLRD1']",0.8582089552238806
PT,"['MIOX', 'BBOX1']",0.976386638971984
LOHlike,['DUSP9'],0.4202525986364144
CTAL,['SLC12A1'],0.9587969401947148
DCT,"['SLC12A3', 'ENSG00000263146']",0.8194774346793349
CNT,"['CALB1', 'SLC4A1']",0.8536585365853658
ICA,"['SHOC1', 'SLC26A7']",0.7110091743119266
CCDlike,"['DMRT2', 'ATP6V1G3', 'MT1G']",0.1891891891891892
ICB,"['SLC26A4', 'TLDC2']",0.76007326007326
PC,"['FXYD4', 'PTGER1', 'AQP3']",0.8578313253012049
unknown,['LGI2'],0.5818181818181818
