filename,s3_path
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_order.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_order.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_order_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_order_before_filter.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_sizes.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_sizes.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_sizes_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_sizes_before_filter.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_statistics.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_statistics.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_cluster_summary.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_dendrogram.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_dendrogram.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_dendrogram_before_filter.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_dendrogram_before_filter.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_distribution_log10.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_distribution_log10.html
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_distribution_log10.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_distribution_log10.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_distribution_raw.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_distribution_raw.html
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_distribution_raw.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_distribution_raw.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_dotplot.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_dotplot.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_dotplot_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_dotplot_scaled.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_gene_selection.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_gene_selection.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_gene_selection_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_gene_selection_symbols.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_hist_nonzero_binary_scores.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_hist_nonzero_binary_scores.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_hist_nonzero_medians.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_hist_nonzero_medians.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_onTarget.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_onTarget.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_onTarget_supp.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_onTarget_supp.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_onTarget_supp_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_onTarget_supp_symbols.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_onTarget_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_onTarget_symbols.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_markers_symbols.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_master_dataset_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_master_dataset_summary.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_matrixplot.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_matrixplot.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_matrixplot_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_matrixplot_scaled.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_medians.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_medians.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_medians.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_medians.pkl
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_medians_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_medians_symbols.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_medians_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_medians_symbols.pkl
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_results.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_results.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_results.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_results.pkl
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_results_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_results_symbols.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_results_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_results_symbols.pkl
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_scatter_f_score.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_scatter_f_score.html
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_scatter_onTarget.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_scatter_onTarget.html
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_scatter_precision.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_scatter_precision.html
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_scatter_recall.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_scatter_recall.html
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_silhouette_fscore_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_silhouette_fscore_summary.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_silhouette_fscore_summary.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_silhouette_fscore_summary.html
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_silhouette_fscore_summary.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_silhouette_fscore_summary.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_silhouette_scores.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_silhouette_scores.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_stacked_violin.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_stacked_violin.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_stacked_violin_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_stacked_violin_scaled.svg
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_summary_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_summary_before_filter.csv
kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_summary_normal.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Han_Nature_2020_author_cell_type_X_umap_5c7ea7_summary_normal.csv
kidney_Lake_Nature_2023_subclass.full_X_umap_4af23f_2D_projection.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Lake_Nature_2023_subclass.full_X_umap_4af23f_2D_projection.html
kidney_Lake_Nature_2023_subclass.full_X_umap_4af23f_2D_projection.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Lake_Nature_2023_subclass.full_X_umap_4af23f_2D_projection.svg
kidney_Lake_Nature_2023_subclass.full_X_umap_4af23f_X_umap_dataset_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Lake_Nature_2023_subclass.full_X_umap_4af23f_X_umap_dataset_summary.csv
kidney_Lake_Nature_2023_subclass.full_X_umap_4af23f_adata_filtered.h5ad,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Lake_Nature_2023_subclass.full_X_umap_4af23f_adata_filtered.h5ad
