clusterName,NSForest_markers,f_score,onTarget,precision,recall
PT,"['ENSG00000158296', 'ENSG00000148942']",0.8856243441762854,1.0,0.9629207073588134,0.670373312152502
ICA,"['ENSG00000147606', 'ENSG00000144227']",0.9038042161376304,1.0,0.9880794701986756,0.6738934056007226
ICB,['ENSG00000091137'],0.8984660336011687,1.0,0.9647058823529412,0.7048710601719198
PODO,"['ENSG00000139304', 'ENSG00000153246']",0.981114693689544,1.0,0.9976580796252928,0.9200863930885528
MES,"['ENSG00000249669', 'ENSG00000172572']",0.7583230579531443,1.0,0.8601398601398601,0.5146443514644351
FIB,"['ENSG00000145675', 'ENSG00000165966']",0.569620253164557,1.0,0.9574468085106383,0.217391304347826
ENDO,['ENSG00000127329'],0.8949829931972789,1.0,0.9112554112554112,0.8353174603174603
LEUK,['ENSG00000185811'],0.6896551724137931,1.0,0.8,0.4444444444444444
PEC,"['ENSG00000128918', 'ENSG00000229981']",0.8597285067873304,1.0,1.0,0.5507246376811594
PT_VCAM1,['ENSG00000187323'],0.6293706293706294,1.0,0.7046263345195729,0.4409799554565701
PC,"['ENSG00000167580', 'ENSG00000112319']",0.577724836212031,1.0,0.6643835616438356,0.3796477495107632
CNT,"['ENSG00000251504', 'ENSG00000091129']",0.7330919861773901,0.75,0.8342696629213483,0.4936288088642659
DCT2,"['ENSG00000235885', 'ENSG00000143341', 'ENSG00000119121']",0.4347826086956521,1.0,0.4965034965034965,0.2903885480572597
DCT1,"['ENSG00000092439', 'ENSG00000148842']",0.8242319077268552,0.6090091466903687,0.9181353041500852,0.5849329952915611
TAL,['ENSG00000074803'],0.945535035549792,1.0,0.9435519857206603,0.9535512965050732
