clusterName,gene
PT,SLC13A3
PT,SLC5A12
ICA,SLC26A7
ICA,NXPH2
ICB,SLC26A4
PODO,PTPRQ
PODO,PLA2R1
MES,ENSG00000249669
MES,PDE3A
FIB,PIK3R1
FIB,PDZRN4
ENDO,PTPRB
LEUK,IKZF1
PEC,ALDH1A2
PEC,LINC01435
PT_VCAM1,DCC
PC,AQP2
PC,EYA4
CNT,LINC01099
CNT,NRCAM
DCT2,LINC01828
DCT2,HMCN1
DCT2,TRPM6
DCT1,TRPM7
DCT1,CNNM2
TAL,SLC12A1
