software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cell_type,respiratory tract multiciliated cell,4462,0.9136338946224878,0.9647261256094064,0.7539220080681309,30248,123,1098,3364,2,"['ENSG00000124237', 'ENSG00000164972']","['ENSG00000124237', 'ENSG00000164972', 'ENSG00000173947', 'ENSG00000159713', 'ENSG00000186973', 'ENSG00000258752', 'ENSG00000160401', 'ENSG00000188817', 'ENSG00000215217', 'ENSG00000105519']",1.0
4.1,cell_type,ionocyte,341,0.8341013824884793,0.9731182795698924,0.530791788856305,34487,5,160,181,2,"['ENSG00000176009', 'ENSG00000035720']","['ENSG00000176009', 'ENSG00000162399', 'ENSG00000035720', 'ENSG00000001626', 'ENSG00000123243', 'ENSG00000168269', 'ENSG00000106538', 'ENSG00000184908', 'ENSG00000168447', 'ENSG00000143001']",1.0
4.1,cell_type,T cell,214,0.8255269320843092,0.88125,0.6588785046728972,34600,19,73,141,1,['ENSG00000271503'],"['ENSG00000271503', 'ENSG00000169442', 'ENSG00000167286', 'ENSG00000198851', 'ENSG00000145649', 'ENSG00000116824', 'ENSG00000008517', 'ENSG00000211772', 'ENSG00000105374', 'ENSG00000173762']",1.0
4.1,cell_type,professional antigen presenting cell,84,0.8695652173913043,1.0,0.5714285714285714,34749,0,36,48,2,"['ENSG00000011600', 'ENSG00000223865']","['ENSG00000011600', 'ENSG00000223865', 'ENSG00000231389', 'ENSG00000158869', 'ENSG00000110077', 'ENSG00000196735', 'ENSG00000204472', 'ENSG00000066336', 'ENSG00000179344', 'ENSG00000196126']",1.0
4.1,cell_type,respiratory basal cell,5004,0.7308248914616498,0.7556698620528408,0.6458832933653078,28784,1045,1772,3232,1,['ENSG00000186081'],"['ENSG00000186081', 'ENSG00000175183', 'ENSG00000178934', 'ENSG00000102007', 'ENSG00000178363', 'ENSG00000091409', 'ENSG00000132386', 'ENSG00000206075', 'ENSG00000171346', 'ENSG00000196754']",1.0
4.1,cell_type,keratinizing barrier epithelial cell,820,0.6084758942457231,0.7146118721461188,0.3817073170731707,33888,125,507,313,2,"['ENSG00000163209', 'ENSG00000175315']","['ENSG00000163209', 'ENSG00000172005', 'ENSG00000175315', 'ENSG00000241794', 'ENSG00000197191', 'ENSG00000152137', 'ENSG00000172382', 'ENSG00000223573', 'ENSG00000188505', 'ENSG00000143546']",1.0
4.1,cell_type,glandular secretory epithelial cell,5310,0.469857465534699,0.4738805970149253,0.4544256120527307,26844,2679,2897,2413,2,"['ENSG00000140274', 'ENSG00000140279']","['ENSG00000140274', 'ENSG00000159763', 'ENSG00000125730', 'ENSG00000166823', 'ENSG00000140279', 'ENSG00000166920', 'ENSG00000184709', 'ENSG00000128039', 'ENSG00000187134', 'ENSG00000118849']",0.8764991270220364
4.1,cell_type,club cell,2000,0.2541866028708134,0.3381962864721485,0.1275,32334,499,1745,255,4,"['ENSG00000164120', 'ENSG00000197838', 'ENSG00000103316', 'ENSG00000127528']","['ENSG00000164120', 'ENSG00000109321', 'ENSG00000162174', 'ENSG00000197838', 'ENSG00000103316', 'ENSG00000127528', 'ENSG00000140263', 'ENSG00000127324', 'ENSG00000133636', 'ENSG00000173610']",0.4549858206229151
4.1,cell_type,respiratory tract epithelial cell,13707,0.4963973378802046,0.5304143402879812,0.3950536222368133,16332,4794,8292,5415,1,['ENSG00000162174'],"['ENSG00000162174', 'ENSG00000176153', 'ENSG00000175066', 'ENSG00000187134', 'ENSG00000118849', 'ENSG00000127324', 'ENSG00000149043', 'ENSG00000140263', 'ENSG00000005001', 'ENSG00000125999']",0.411099531671751
4.1,cell_type,nasal mucosa goblet cell,2814,0.6072602330445175,0.8381443298969072,0.2889125799573561,31862,157,2001,813,2,"['ENSG00000167757', 'ENSG00000160182']","['ENSG00000167757', 'ENSG00000160182', 'ENSG00000262097', 'ENSG00000198832', 'ENSG00000107281', 'ENSG00000183971', 'ENSG00000206072', 'ENSG00000160862', 'ENSG00000160180', 'ENSG00000127324']",1.0
