clusterName,NSForest_markers,f_score
respiratory tract multiciliated cell,"['ENSG00000124237', 'ENSG00000164972']",0.9136338946224878
ionocyte,"['ENSG00000176009', 'ENSG00000035720']",0.8341013824884793
T cell,['ENSG00000271503'],0.8255269320843092
professional antigen presenting cell,"['ENSG00000011600', 'ENSG00000223865']",0.8695652173913043
respiratory basal cell,['ENSG00000186081'],0.7308248914616498
keratinizing barrier epithelial cell,"['ENSG00000163209', 'ENSG00000175315']",0.6084758942457231
glandular secretory epithelial cell,"['ENSG00000140274', 'ENSG00000140279']",0.469857465534699
club cell,"['ENSG00000164120', 'ENSG00000197838', 'ENSG00000103316', 'ENSG00000127528']",0.2541866028708134
respiratory tract epithelial cell,['ENSG00000162174'],0.4963973378802046
nasal mucosa goblet cell,"['ENSG00000167757', 'ENSG00000160182']",0.6072602330445175
