author_cell_type,mean_silhouette,std_silhouette,median_silhouette,count
Endothelial1,0.5975963295856754,0.13649755463365698,0.6162122492797715,2228
Endothelial2,0.8654338724664129,0.11070664993479577,0.8770370295242091,243
Fibroblast,0.5907781140304674,0.18735126664575413,0.6613250494683973,3118
Lymphocyte,0.6760492711722387,0.18427843489565013,0.7592854232735865,694
Macrophage,0.543374578306763,0.21320289194130843,0.6328483634351257,3350
Microvasculature,0.5047693600575885,0.1537710734034697,0.5672053358845286,2088
Smooth Muscle,0.43737027824326,0.22271374842935548,0.4965575782309862,3994
Uncharacterized,0.868947463617716,0.24521774384242276,0.9106540393037056,127
