software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,Smooth Muscle,3994,0.8898968803028325,0.9629237288135594,0.6827741612418627,11743,105,1267,2727,2,"['ENSG00000132329', 'ENSG00000133026']","['ENSG00000132329', 'ENSG00000136999', 'ENSG00000235162', 'ENSG00000170558', 'ENSG00000173705', 'ENSG00000133026', 'ENSG00000077943', 'ENSG00000154553', 'ENSG00000198523', 'ENSG00000133392']",0.9165903329849244
4.1,author_cell_type,Microvasculature,2088,0.8398692810457516,0.8697123519458545,0.7385057471264368,13523,231,546,1542,1,['ENSG00000131055'],"['ENSG00000131055', 'ENSG00000183807', 'ENSG00000165959', 'ENSG00000111404', 'ENSG00000213160', 'ENSG00000181649', 'ENSG00000102924', 'ENSG00000061918', 'ENSG00000053702', 'ENSG00000187513']",1.0
4.1,author_cell_type,Uncharacterized,127,0.807799442896936,1.0,0.4566929133858268,15715,0,69,58,2,"['ENSG00000251493', 'ENSG00000163347']","['ENSG00000251493', 'ENSG00000145934', 'ENSG00000171819', 'ENSG00000117394', 'ENSG00000102554', 'ENSG00000163347', 'ENSG00000064300', 'ENSG00000146477', 'ENSG00000113296', 'ENSG00000092758']",1.0
4.1,author_cell_type,Fibroblast,3118,0.9485688145340478,0.953053184504268,0.9310455420141116,12581,143,215,2903,1,['ENSG00000077942'],"['ENSG00000077942', 'ENSG00000168079', 'ENSG00000008394', 'ENSG00000118849', 'ENSG00000112936', 'ENSG00000125730', 'ENSG00000174348', 'ENSG00000196569', 'ENSG00000139329', 'ENSG00000154262']",1.0
4.1,author_cell_type,Endothelial2,243,0.849802371541502,1.0,0.5308641975308642,15599,0,114,129,2,"['ENSG00000174175', 'ENSG00000155011']","['ENSG00000174175', 'ENSG00000155011', 'ENSG00000179914', 'ENSG00000101000', 'ENSG00000198734', 'ENSG00000184058', 'ENSG00000102010', 'ENSG00000125378', 'ENSG00000118946', 'ENSG00000265107']",1.0
4.1,author_cell_type,Endothelial1,2228,0.9368884540117416,0.9584584584584585,0.8595152603231598,13531,83,313,1915,2,"['ENSG00000164035', 'ENSG00000162618']","['ENSG00000164035', 'ENSG00000147113', 'ENSG00000167874', 'ENSG00000122679', 'ENSG00000162618', 'ENSG00000166265', 'ENSG00000130300', 'ENSG00000169744', 'ENSG00000203883', 'ENSG00000249751']",0.853645384311676
4.1,author_cell_type,Lymphocyte,694,0.7366771159874608,0.9245901639344264,0.4063400576368876,15125,23,412,282,1,['ENSG00000110848'],"['ENSG00000110848', 'ENSG00000172183', 'ENSG00000072818', 'ENSG00000117091', 'ENSG00000128340', 'ENSG00000108106', 'ENSG00000135916', 'ENSG00000153234', 'ENSG00000162511', 'ENSG00000081237']",1.0
4.1,author_cell_type,Macrophage,3350,0.9770328988206084,0.986833855799373,0.9397014925373134,12450,42,202,3148,2,"['ENSG00000011600', 'ENSG00000204472']","['ENSG00000011600', 'ENSG00000143226', 'ENSG00000204472', 'ENSG00000170458', 'ENSG00000066336', 'ENSG00000173372', 'ENSG00000158869', 'ENSG00000166927', 'ENSG00000160255', 'ENSG00000159189']",1.0
