clusterName,NSForest_markers,f_score,onTarget,precision,recall
Lymph_vessel,"['ENSG00000103544', 'ENSG00000138722', 'ENSG00000145337']",0.5249569707401033,0.3049574196338653,1.0,0.1810089020771513
Artery,"['ENSG00000155011', 'ENSG00000165507']",0.7036790780141844,0.2116370797157287,0.8388375165125496,0.4278975741239892
Vein,"['ENSG00000213088', 'ENSG00000107317', 'ENSG00000163815']",0.640817274204783,0.1289789974689483,0.700507614213198,0.4779220779220779
Bronchial Vessel 2,"['ENSG00000152661', 'ENSG00000196843', 'ENSG00000135218']",0.2576112412177986,0.2385851591825485,0.4583333333333333,0.0936170212765957
Bronchial Vessel 1,"['ENSG00000163762', 'ENSG00000164056', 'ENSG00000162618']",0.3091624508150646,0.2311987876892089,0.3323262839879154,0.2417582417582417
Blood_vessel,"['ENSG00000183615', 'ENSG00000267107', 'ENSG00000152583', 'ENSG00000163453']",0.4230006609385327,0.0504054129123687,0.4812030075187969,0.2850779510022271
Endothelia_vascular_venous_systemic,"['ENSG00000204291', 'ENSG00000213088']",0.5061631261473905,0.5806460380554199,0.6760070052539404,0.2524525833878351
Endothelia_vascular_venous_pulmonary,"['ENSG00000130300', 'ENSG00000112936', 'ENSG00000110799']",0.4902534113060429,0.101956620812416,0.5973871733966746,0.2854710556186152
Endothelia_vascular_arterial_systemic,"['ENSG00000128567', 'ENSG00000163520']",0.3488372093023256,0.2589174807071686,0.4545454545454545,0.180722891566265
Endothelia_vascular_arterial_pulmonary,"['ENSG00000265107', 'ENSG00000146674']",0.519019248395967,0.2783362865447998,0.6781437125748503,0.2677304964539007
Macrophage_Alveolar,"['ENSG00000206190', 'ENSG00000119771']",0.7791462197739109,0.85807204246521,0.9258507268740356,0.4768876804015896
Macrophage,"['ENSG00000112394', 'ENSG00000128512']",0.6548421347974627,0.1781725585460662,0.7540225516280248,0.4290838305005317
cMonocyte,"['ENSG00000163221', 'ENSG00000038427', 'ENSG00000008083']",0.5477855477855478,0.118567481637001,0.70066692820714,0.2924991811333114
ncMonocyte,"['ENSG00000170873', 'ENSG00000137393']",0.4336043360433604,0.1976827681064605,0.6643598615916955,0.1814744801512287
DC_Langerhans,"['ENSG00000158477', 'ENSG00000137672', 'ENSG00000135549', 'ENSG00000160307']",0.2702702702702703,0.7252996563911438,0.2857142857142857,0.2222222222222222
cDC2,"['ENSG00000104043', 'ENSG00000138185', 'ENSG00000135549']",0.4442148760330578,0.2390604764223098,0.6701298701298701,0.189149560117302
cDC1,"['ENSG00000197992', 'ENSG00000105738']",0.5889724310776943,0.433816909790039,0.94,0.236180904522613
DC_Mature,"['ENSG00000164236', 'ENSG00000137266']",0.5988857938718662,0.8922067880630493,0.8269230769230769,0.2847682119205298
Mast,"['ENSG00000172236', 'ENSG00000281131']",0.9327846364883402,0.1156458780169487,0.9645390070921984,0.8242424242424242
T_Regulatory,['ENSG00000134460'],0.4076086956521739,1.0,0.4320987654320987,0.3322784810126582
Suprabasal,"['ENSG00000167656', 'ENSG00000137975']",0.5729166666666666,0.7258439660072327,0.7719298245614035,0.282051282051282
SMG_Basal,"['ENSG00000186847', 'ENSG00000125398', 'ENSG00000105281']",0.5960264900662252,1.0,0.782608695652174,0.3050847457627119
Basal,"['ENSG00000171346', 'ENSG00000128422']",0.7420526793823796,0.2027837932109832,0.8178178178178178,0.5414181577203446
Goblet,"['ENSG00000197446', 'ENSG00000127324']",0.4104477611940298,0.2667724788188934,0.6376811594202898,0.1692307692307692
Differentiating Basal,"['ENSG00000230937', 'ENSG00000137975', 'ENSG00000198643']",0.499001996007984,0.0986291617155075,0.7936507936507936,0.2008032128514056
Proximal Basal,"['ENSG00000230937', 'ENSG00000112902', 'ENSG00000186081', 'ENSG00000146674']",0.6744186046511628,0.2029081284999847,0.7131147540983607,0.554140127388535
Proliferating Basal,"['ENSG00000168078', 'ENSG00000230937']",0.8823529411764706,0.5213210582733154,1.0,0.6
Ionocyte,"['ENSG00000143001', 'ENSG00000176009']",0.8673469387755102,0.59986811876297,0.8947368421052632,0.7727272727272727
Proximal Ciliated,"['ENSG00000120471', 'ENSG00000213123', 'ENSG00000073737']",0.6140350877192983,0.8967447280883789,0.8,0.3181818181818182
Ciliated,"['ENSG00000164972', 'ENSG00000179902']",0.9279764821166095,0.3462609946727752,0.9720297664870412,0.7855661551223558
VE_Arterial,"['ENSG00000155011', 'ENSG00000047617']",0.5385852090032154,0.2809272706508636,0.7701149425287356,0.2445255474452554
VE_Capillary_B,"['ENSG00000120549', 'ENSG00000047617']",0.5154639175257731,0.2727575302124023,0.9411764705882352,0.1834862385321101
VE_Capillary_A,"['ENSG00000117114', 'ENSG00000185532']",0.6313131313131313,0.4015472829341888,0.9803921568627452,0.2604166666666667
SMC,"['ENSG00000236060', 'ENSG00000163017']",0.746268656716418,0.2716430723667145,0.9090909090909092,0.4347826086956521
Mesothelial,"['ENSG00000179914', 'ENSG00000184937']",0.4294478527607362,0.4111424684524536,0.6363636363636364,0.1866666666666666
ATII,"['ENSG00000144331', 'ENSG00000178568']",0.8137838823386411,1.0,0.9612347451543432,0.5043314500941619
ATI,"['ENSG00000179399', 'ENSG00000260468']",0.5896607431340872,1.0,0.7934782608695652,0.2908366533864542
Ionocyte_n_Brush,"['ENSG00000242110', 'ENSG00000001626']",0.7291666666666666,0.8056246042251587,1.0,0.35
Dividing_Basal,"['ENSG00000119969', 'ENSG00000188486', 'ENSG00000151725', 'ENSG00000089685', 'ENSG00000164611']",0.064516129032258,0.0595607683062553,0.0544217687074829,0.25
Secretory_Goblet,"['ENSG00000137648', 'ENSG00000263639']",0.6721595836947094,0.3408375382423401,0.8959537572254336,0.3362255965292842
CD4_naive/CM,"['ENSG00000168685', 'ENSG00000198851', 'ENSG00000127528']",0.2762535477767265,0.0448490008711814,0.4066852367688022,0.1210111893907998
CD4_EM/Effector,"['ENSG00000168685', 'ENSG00000118503']",0.1963959475170237,0.0412425994873046,0.2242769084874348,0.1311702717692734
CD4_TRM,"['ENSG00000008517', 'ENSG00000132002', 'ENSG00000132965', 'ENSG00000103187']",0.1293588301462317,0.022829458117485,0.1657657657657657,0.0688622754491018
CD8_TRM,"['ENSG00000153563', 'ENSG00000151883', 'ENSG00000116824', 'ENSG00000100453']",0.1856649395509499,0.0986440330743789,0.2070626003210272,0.1313645621181262
CD8_EM,"['ENSG00000172116', 'ENSG00000173762', 'ENSG00000168685']",0.3334992533598805,0.0534328296780586,0.3732590529247911,0.2338568935427574
NK_CD11d,"['ENSG00000100450', 'ENSG00000198821', 'ENSG00000134539', 'ENSG00000153234']",0.2044025157232704,0.1017045080661773,0.2662116040955631,0.1059782608695652
NK_CD16hi,"['ENSG00000104964', 'ENSG00000173762', 'ENSG00000105374']",0.5992134676417828,0.0678372532129287,0.8097902097902098,0.2937098410551234
NK,"['ENSG00000150045', 'ENSG00000111796', 'ENSG00000134539']",0.4856595927258325,0.0902161374688148,0.4963318998229193,0.4471964746998936
NK_Dividing,"['ENSG00000211829', 'ENSG00000151725', 'ENSG00000176890']",0.6040268456375839,0.2626655697822571,0.8571428571428571,0.2769230769230769
T_cells_Dividing,"['ENSG00000167513', 'ENSG00000277734', 'ENSG00000171848']",0.6712962962962963,0.1747871786355972,0.90625,0.3295454545454545
Fibro_myofibroblast,"['ENSG00000117122', 'ENSG00000164932', 'ENSG00000163359']",0.3842315369261477,1.0,0.6637931034482759,0.1431226765799256
Fibro_adventitial,"['ENSG00000145423', 'ENSG00000174348']",0.5164510166358596,0.3923062682151794,0.5623993558776168,0.3892449150181108
